"","Compound.Name","File_num","LRI_avg","RI2"
"229","dC16","GCxGC_20181127_2026",1600,0.0110644810756709
"230","dC16","GCxGC_20181127_2218",1600,0.0117464779657812
"231","dC16","GCxGC_20181128_0011",1600,0.00104763046959622
"232","dC16","GCxGC_20181201_1254",1600,0.00202616589568033
"233","dC16","GCxGC_20181201_1719",1600,0.00199021641851804
"234","dC16","GCxGC_20181201_1910",1600,0.00802995635494719
"235","dC16","GCxGC_20181201_2104",1600,0.00194961821947987
"236","dC16","GCxGC_20181204_1626",1600,0.00111823847963027
"237","dC16","GCxGC_20181204_1819",1600,0.00109738121126152
"238","dC16","GCxGC_20181204_2010",1600,0.00118075005834439
"239","dC16","GCxGC_20181204_2201",1600,0.00120478995035389
"240","dC16","GCxGC_20181204_2352",1600,0.00880824389074697
"241","dC16","GCxGC_20181210_1223",1600,0.00761448078881527
"242","dC16","GCxGC_20181210_1606",1600,0.000694448178790497
"243","dC16","GCxGC_20181210_1756",1600,0.00902388561646417
"244","dC16","GCxGC_20181210_1946",1600,0.00092368545220195
"245","dC16","GCxGC_20181210_2137",1600,0.0101516668409127
"246","dC16","GCxGC_20181218_2025",1600,0.000735431687061971
"247","dC16","GCxGC_20181219_0008",1600,0.00121083066013933
"248","dC16","GCxGC_20181219_0200",1600,0.00123283770873667
"249","dC16","GCxGC_20181219_0351",1600,0.00120341658900069
"250","dC16","GCxGC_20181219_0543",1600,0.00761770180280957
"251","dC18","GCxGC_20181127_1640",1800,0.0113842096648789
"252","dC18","GCxGC_20181127_1834",1800,0.0114428005981996
"253","dC18","GCxGC_20181127_2026",1800,0.00108620517925606
"254","dC18","GCxGC_20181127_2218",1800,0.0017821203732461
"255","dC18","GCxGC_20181128_0011",1800,0.00104763046959622
"256","dC18","GCxGC_20181201_1254",1800,0.0178927874684924
"257","dC18","GCxGC_20181201_1719",1800,0.0179301749247412
"258","dC18","GCxGC_20181201_1910",1800,0.0179913280481815
"259","dC18","GCxGC_20181201_2104",1800,0.0179723970517409
"260","dC18","GCxGC_20181204_1626",1800,0.00885939675077707
"261","dC18","GCxGC_20181204_1819",1800,0.0188587235402881
"262","dC18","GCxGC_20181204_2010",1800,0.0187720199393218
"263","dC18","GCxGC_20181204_2201",1800,0.00877111425063903
"264","dC18","GCxGC_20181204_2352",1800,0.00880824389074697
"265","dC18","GCxGC_20181210_1223",1800,0.0124828873422534
