Compound.Name,Rownum,sum_rawvol,sum_ISrawnormvol,sum_ISnormnormvol,n_occur,cumsum_raw,cumsum_ISrawnorm,num_pct,cumsum_ISnormnorm.x,pct_occur,raw_cumsum,ISrawnorm_cumsum,cumsum_ISnormnorm.y,AMS1_PMF_1r2,AMS1_PMF_2r2,AMS1_PMF_3r2,AMS1_PMF_4r2,AMS1_PMF_5r2,AMS1_PMF_6r2,AMS2_PMF_1r2,AMS2_PMF_2r2,AMS2_PMF_3r2,AMS2_PMF_4r2,AMS2_PMF_5r2,AMS2_PMF_6r2,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,A1,BB1,BB2,BB3,BB4,BB5,ISOP1,ISOP2,ISOP3,MT1,MT2,MT3,SQT1,SQT2,SQT3,SQT4,SQT5,man_cat1,man_cat1_alternate,man_cat1_certainty,man_cat1_notes,LRI_avg,RI2,relative_LRI,relative_LRI2,identifiable,count,pct_count,pct_normvol
1202_0046_blob_1563,577,6826.622967,0.007585537,81.35250503,15,0.000165846,0.000110599,0.435471698,0.000110599,0.277777778,0.96961251,0.96906324,7.42E-05,0.017587652,-0.063898062,0.045269405,0.012953659,0.028128994,-0.240713135,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllonic acid, TMS",512,568,1977.027027,1985,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",658,698,NA,C17H34B2O6Si,bcp_ox_L_blob_678,541,628,1959,-0.970231934,0.14761494,NA,0.185047521,0.495364436,0.208996482,0.005860721,0.445187867,0.026743814,0.231947621,-0.388316269,0,NA,-0.170784782,-0.783570829,0.681808864,0.077104,NYC,NA,NA,NA,1977.199207,1.112196116,0.852657022,1.315825355,FALSE,1,0.00245098,0.001731405
1129_1334_blob_1376,578,6804.737834,0.012523308,134.3085468,7,0.000165314,0.000182593,0.436226415,0.000182593,0.12962963,0.969777824,0.969245832,7.39E-05,0.047253311,-0.097266041,0.639644852,0.476206132,0.818609871,0.491603871,NA,NA,NA,NA,NA,NA,C7 acid,360,517,1885.90604,NA,"[2,6-Bis(1-methylethyl)phenoxy](trimethyl)silane",580,669,NA,C15H26OSi,limonox_S_blob_725,533,597,1893,0.36002567,0.345519234,NA,0.569108958,0.035669731,0.607867649,-0.020386099,-0.235064329,-0.333995919,0.542253227,0.135971793,0.045700493,NA,0.976587815,0.679828841,0,0.129398974,NYC,NA,NA,NA,1885.412402,1.340617507,0.813074433,1.586067854,FALSE,1,0.00245098,0.002858455
1221_0832_blob_669,584,6593.739668,0.007801191,83.66531817,8,0.000160188,0.000113743,0.440754717,0.000113743,0.148148148,0.970752151,0.970170694,7.16E-05,0.73432936,0.326333103,0.227350893,-0.380748029,-0.014569202,-0.526491364,NA,NA,NA,NA,NA,NA,C18,494,604,1816.107383,1830,"2H-Pyran, tetrahydro-2-(12-pentadecynyloxy)-",737,741,NA,C20H36O2,bcp_ox_L_blob_653,447,498,1832,1,0.265183748,NA,0,-1,-0.030004503,-0.1248478,-0.135187258,0.028483608,0.433806091,0.380055928,1,NA,1,0,-0.727175172,0.085787374,NYC,NA,NA,NA,1815.473653,1.271704031,0.782913706,1.50453718,FALSE,1,0.00245098,0.001780628
1202_1412_blob_1513,586,6558.080553,0.012069365,129.4401475,7,0.000159322,0.000175974,0.442264151,0.000175974,0.12962963,0.971071112,0.970506004,7.12E-05,-0.061789289,0.706205761,0.080680127,0.566878887,0.061632717,0.039524711,NA,NA,NA,NA,NA,NA,C7 acid,423,531,2154.074074,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",640,657,NA,C28H50O4Si2,limonox_S_blob_687,460,622,NA,-0.200373846,0.7812785,NA,0.760243455,0.45450138,0.488531669,-0.316782978,-0.243636744,0.220655998,-0.088763846,-0.088966034,-0.46300431,NA,0.966805142,0.424842687,0.814136314,0.869086659,NYC,NA,NA,NA,2154.105198,0.843496764,0.928946823,0.997930502,FALSE,1,0.00245098,0.002754842
1202_1412_blob_1614,589,6515.687326,0.011460747,122.9129119,18,0.000158292,0.0001671,0.444528302,0.0001671,0.333333333,0.971547148,0.970974983,7.08E-05,0.468646882,0.664751946,-0.092493812,-0.045372313,0.280617094,0.155654765,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",534,577,2246.4,2245,"<df>-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",674,681,NA,C27H52N2O10Si3,limonox_S_blob_687,416,580,NA,0.345526326,0.453095486,NA,0.835707611,0.360055045,0.487637726,0.459887824,0.487618929,0.46555161,0.235795625,0.415352134,0.339022973,NA,0.282015357,0.506299492,0.938690067,0.737623578,NYC,NA,NA,NA,2245.416097,0.177696604,0.968324181,0.210230636,FALSE,1,0.00245098,0.002615924
1221_0832_blob_1178,590,6461.621027,0.011891843,127.5362771,6,0.000156979,0.000173386,0.445283019,0.000173386,0.111111111,0.971704126,0.971148368,7.02E-05,0.546563777,-0.272564466,0.61472297,0.292162463,0.621426956,-0.855312008,NA,NA,NA,NA,NA,NA,C7 acid,428,549,1852.348993,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",653,672,NA,C14H31BO6Si2,limonox_S_blob_823,664,723,1843,0.558062264,0.600806819,NA,0.510363563,1,0.759804363,0.594890545,0.64799558,0.689319655,0.691827164,0.614627356,0.747271163,NA,0,0.346517565,0,0.994041398,NYC,NA,NA,NA,1851.569019,1.00272601,0.798479647,1.186312637,FALSE,1,0.00245098,0.002714322
1202_1412_blob_1181,592,6264.089037,0.011528309,123.6374885,14,0.00015218,0.000168085,0.446792453,0.000168085,0.259259259,0.972012434,0.971474058,6.80E-05,0.410120154,0.665442031,0.148088032,0.11876108,0.102685264,-0.014923273,NA,NA,NA,NA,NA,NA,C7 acid,395,537,2085.925926,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",680,753,NA,C13H26BNO6Si,bcp_ox_L_blob_989,528,588,2087,0.577253134,0.258735225,NA,0.710940039,0.427965235,0.361690945,0.33040593,0.502630759,0.610694043,0.295213206,0.041039255,0.722189537,NA,0.222705377,0.543744277,0.988866295,0.225108,NYC,NA,NA,NA,2086.290072,0.34590537,0.899701898,0.409236329,FALSE,1,0.00245098,0.002631345
1202_1412_blob_1814,594,6218.375528,0.011190758,120.0173588,16,0.000151069,0.000163164,0.448301887,0.000163164,0.296296296,0.97231465,0.971796369,6.75E-05,-0.200443124,0.113462914,0.257007848,0.045255475,0.006281865,-0.132041862,NA,NA,NA,NA,NA,NA,C7 acid,413,523,2368,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,712,NA,C13H26BNO6Si,apin_ox_S_blob_592,464,613,NA,0.125958576,0.117813621,NA,-0.030010614,0.042595093,0.228550179,-0.213004553,-0.13618138,-0.158790559,0.166601321,0.303556327,-0.108889004,NA,0.487939829,0.695083651,0.803574268,0.258992131,NYC,NA,NA,NA,2367.73871,0.385459038,1.02107518,0.456031781,FALSE,1,0.00245098,0.002554299
1221_0832_blob_720,596,6182.180928,0.011377567,122.0208267,3,0.00015019,0.000165888,0.449811321,0.000165888,0.055555556,0.972615888,0.972126399,6.72E-05,0.771366689,0.743935659,0.155397367,-0.998088398,0.759150273,-0.873313625,NA,NA,NA,NA,NA,NA,C30,384,767,3017.391304,3058,"Sulfurous acid, butyl heptadecyl ester",769,855,NA,C21H44O3S,apin_ox_S_blob_751,350,385,NA,1,-0.386686074,NA,0,0,0.981494733,0.903823733,0.999353088,1,0.921938099,0.779525416,1,NA,0,0,0,0.925970298,NYC,NA,NA,NA,3017.391304,0.106967626,1.301234531,0.126552065,TRUE,1,0.00245098,0.002596938
1202_1412_blob_1488,599,6115.102833,0.008139302,87.2914564,19,0.00014856,0.000118673,0.452075472,0.000118673,0.351851852,0.973062188,0.972554165,6.64E-05,0.267354827,0.352069835,0.056025315,0.017216562,0.151062446,-0.113689809,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",518,541,1928.85906,1931,"1,3-Dioxolo[4,5-c]pyran-7-ol, tetrahydro-2,2-dimethyl-4-methoxy-7-[5-(t-butyldimethylsilyloxy)-4-methyl-2-hexenyl-",630,649,NA,C22H42O6Si,limonox_S_blob_847,481,520,1925,0.772764601,0.147653443,NA,0.07586843,0.004391479,0.281889476,0.238653264,0.185291927,0.1325089,0.332610436,0.399970973,0.652576533,NA,0.325213506,0.857544722,-0.015543255,0.276354757,NYC,NA,NA,NA,1928.328391,0.007397876,0.831581733,0.008752335,FALSE,1,0.00245098,0.001857802
1202_0046_blob_1342,601,6100.382152,0.008441058,90.52769244,25,0.000148203,0.000123073,0.453584906,0.000123073,0.462962963,0.973358718,0.972785853,6.63E-05,0.642002013,0.70055723,0.278653864,0.362770083,0.553149931,0.117224249,NA,NA,NA,NA,NA,NA,C7 acid,399,529,2160.294118,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",667,705,NA,C13H26BNO6Si,limonox_S_blob_687,424,547,NA,0.735207663,0.647574044,NA,0.484051613,0.527784883,0.884048656,0.6362997,0.652702533,0.753214832,0.868087299,0.712383092,0.877461293,NA,0.509671879,0.418227038,0.298148895,0.837704015,NYC,NA,NA,NA,2160.154079,0.535257784,0.931555373,0.633256809,FALSE,1,0.00245098,0.001926678
1128_1901_blob_1237,603,6030.763852,0.006945837,74.49191764,22,0.000146511,0.000101272,0.45509434,0.000101272,0.407407407,0.973652323,0.973049592,6.55E-05,0.625508019,0.649468067,-0.359413726,-0.028760847,0.115051728,-0.174153722,NA,NA,NA,NA,NA,NA,C23,415,588,2356.451613,2341,"2(3H)-Furanone, dihydro-5-tetradecyl-",779,794,NA,C18H34O2,apin_ox_S_blob_751,357,449,NA,1,0.73062576,NA,0,0.52111247,0.927262063,0.83981133,0.802460524,0.891657176,0.876990237,0.761223492,1,NA,0.948528342,0.953342594,0.00691994,0.721260742,NYC,NA,NA,NA,2357.20679,0.952854383,1.016533344,1.127310137,TRUE,1,0.00245098,0.001585393
1202_0046_blob_1210,605,5997.773222,0.008811844,94.50425595,17,0.00014571,0.000128479,0.456603774,0.000128479,0.314814815,0.97394406,0.973339361,6.51E-05,0.091722915,0.440511446,0.370956058,-0.043934654,0.416632807,0.260504343,NA,NA,NA,NA,NA,NA,C7 acid,377,519,1995.945946,NA,"Silane, [[(3<df>,11<df>,20S)-pregn-5-ene-3,11,17,20-tetrayl]tetrakis(oxy)]tetrakis[trimethyl-",605,613,NA,C33H66O4Si4,limonox_S_blob_788,437,516,1989,0.79474554,0.185971735,NA,0.093895287,0.410870146,0.516859997,0.125245393,0.180426576,0.354006784,0.430019701,0.774998182,0.274123333,NA,0.532684655,0.241752346,0.315334631,0.747696559,NYC,NA,NA,NA,1995.729879,0.156943884,0.860648279,0.185678352,FALSE,1,0.00245098,0.00201131
1129_1334_blob_1531,607,5934.757668,0.009551497,102.436803,32,0.000144179,0.000139263,0.458113208,0.000139263,0.592592593,0.974233578,0.973639153,6.45E-05,0.465001699,0.589151126,0.397915805,0.126622465,0.522355615,0.171490906,NA,NA,NA,NA,NA,NA,C7 acid,517,586,1536.956522,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",660,665,NA,C13H26BNO6Si,myrc_ox_L_blob_609,619,652,1543,0.513801131,0.449143195,NA,0.659293921,0.600916339,0.669277592,0.467111723,0.445930058,0.490327358,0.653071127,0.757585258,0.213924937,NA,0.415250324,0.503250489,0.412435669,0.608075211,NYC,NA,NA,NA,1536.963946,0.395435544,0.662807823,0.467834861,FALSE,1,0.00245098,0.002180137
1128_1901_blob_1236,608,5934.171007,0.009242085,99.11845663,31,0.000144165,0.000134752,0.458867925,0.000134752,0.574074074,0.974377742,0.973773905,6.45E-05,0.194805306,0.359235139,0.240454419,0.290186638,0.314746824,0.198474329,NA,NA,NA,NA,NA,NA,C14 Diacid,485,539,2308.064516,2317,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",654,719,NA,C18H34OSi,apin_ox_S_blob_751,496,593,NA,-0.096496874,0.376887112,NA,-0.268302876,0.084479008,0.404880049,0.289598439,0.294716473,0.148075764,0.30937962,0.479963547,-0.287365048,NA,0.795516013,0.279457828,0.478314106,0.455703677,NYC,NA,NA,NA,2308.155708,0.136734589,0.995380317,0.161768988,FALSE,1,0.00245098,0.002109513
1202_1412_blob_1395,609,5929.373426,0.010912305,117.0310374,15,0.000144048,0.000159104,0.459622642,0.000159104,0.277777778,0.974521791,0.973933009,6.44E-05,0.578730114,0.159868011,0.497801113,0.189235,0.367638166,0.032412283,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",538,628,1924.832215,1931,"<df>-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",613,691,NA,C12H27BO5Si2,limonox_L_blob_552,643,691,1934,0.392410093,0.274902148,NA,0.346796885,0.300301167,0.740806481,0.432263543,0.448377062,0.301886285,0.788348874,0.374422117,0.279594577,NA,0.540702335,0.767878323,0.913320622,0.557541207,NYC,NA,NA,NA,1924.719753,1.520221059,0.830025527,1.798554576,FALSE,1,0.00245098,0.002490742
1128_1901_blob_1871,610,5836.74937,0.009193051,98.59258142,22,0.000141798,0.000134037,0.460377358,0.000134037,0.407407407,0.974663589,0.974067046,6.34E-05,0.396878354,0.544018773,0.783995868,0.277730351,0.625554885,0.040972591,NA,NA,NA,NA,NA,NA,"2-Ketoglutaric acid, tri-TMS",326,428,1621.818182,1629,"Propylbenzene, 1'-hydroxy-3,4,5-trimethoxy-2'-nitro-",657,706,NA,C12H17NO6,limonox_S_blob_771,514,633,1636,0.381973455,0.544187322,NA,0.156152725,0.419492674,0.863314504,0.323478399,0.181025837,0.002974746,0.731354212,0.537066825,-0.149022014,NA,0.800098765,0.667516501,0.768834624,0.808071569,NYC,NA,NA,NA,1622.166566,0.942646155,0.699551016,1.11523291,FALSE,1,0.00245098,0.002098321
1202_1412_blob_1735,611,5825.063869,0.008811341,94.49885849,26,0.000141514,0.000128471,0.461132075,0.000128471,0.481481481,0.974805103,0.974195517,6.33E-05,0.668557391,0.645243756,0.392661494,0.467812042,0.489004309,0.405890853,NA,NA,NA,NA,NA,NA,pinonic acid,455,485,1555.191257,1550,"1-Methylcyclohexylcarboxylic acid, TBDMS derivative",638,818,NA,C14H28O2Si,limonox_S_blob_966,622,730,1540,0.04786937,0.603425929,NA,0.318186979,0.376281254,0.693937792,0.652676274,0.637392138,0.613993572,0.584217532,0.204198488,-0.080592347,NA,0.830761851,0.510956611,0.781097858,0.551538295,NYC,NA,NA,NA,1555.206024,0.843112025,0.670674625,0.997475322,FALSE,1,0.00245098,0.002011195
1129_1334_blob_1462,616,5741.178045,0.009726485,104.3134972,31,0.000139476,0.000141814,0.46490566,0.000141814,0.574074074,0.975504715,0.974938215,6.24E-05,0.487863723,0.773834092,0.10350885,0.173466697,0.30572891,0.079845277,NA,NA,NA,NA,NA,NA,pinonic acid,505,575,1544.565217,1550,"Hexanedioic acid, 2TMS derivative",639,788,1514,C12H26O4Si2,myrc_ox_L_blob_609,672,740,1543,0.738269334,0.575346047,NA,0.768081535,0.837229756,0.642048177,0.590460756,0.687042461,0.802257549,0.474014883,0.518265206,0.820514682,NA,0.605326403,0.21848431,0.577838422,0.531297538,NYC,NA,NA,NA,1544.492984,0.1765513,0.666054681,0.208875641,FALSE,1,0.00245098,0.002220078
1202_1412_blob_1709,619,5714.071616,0.009245616,99.15632559,21,0.000138818,0.000134803,0.467169811,0.000134803,0.388888889,0.975921775,0.975380342,6.21E-05,0.336949253,0.323246215,-0.253953834,-0.289860992,-0.320825208,-0.351175513,NA,NA,NA,NA,NA,NA,C7 acid,409,544,2208,NA,"a-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",600,641,NA,C19H33BO6Si2,limonox_S_blob_687,434,602,NA,0.052168749,-0.176538957,NA,-0.004756421,-0.191604507,-0.143968288,0.480158476,0.552313654,0.413371293,0.113573743,0.301533448,0.082647853,NA,0.347388571,0.037026561,0.403458556,0.017177732,NYC,NA,NA,NA,2210.972737,0.257425616,0.953470658,0.304557036,FALSE,1,0.00245098,0.002110319
1128_1901_blob_1706,621,5672.976182,0.009421123,101.0385819,8,0.000137819,0.000137362,0.468679245,0.000137362,0.148148148,0.976198131,0.975670721,6.16E-05,0.378581335,-0.127672419,0.685191022,0.64308011,0.644657927,0.595703239,NA,NA,NA,NA,NA,NA,maltol,0,567,2089.705882,1303,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",573,593,NA,C30H48,limonox_S_blob_1216,417,538,2098,-0.324330414,0.666691033,NA,0.144969363,0.835561208,0.589073613,0.219427199,0.172315256,-0.548146501,0.482571266,0.252413378,1,NA,0.151182971,0.807050234,0.554792055,0.073645941,NYC,NA,NA,NA,2089.955065,0.972756498,0.901282408,1.150856081,FALSE,1,0.00245098,0.002150379
1221_0832_blob_790,622,5659.242152,0.007491058,80.33924157,15,0.000137486,0.000109221,0.469433962,0.000109221,0.277777778,0.976335617,0.975779942,6.15E-05,0.525476498,0.810377923,-0.281748515,0.111701615,-0.016089382,0.48701328,NA,NA,NA,NA,NA,NA,C28,497,628,2836.363636,2852,2-Methyl-Z-4-tetradecene,736,751,NA,C15H30,apin_ox_S_blob_751,357,392,NA,0.508796408,0.353455001,NA,0,-0.109993543,0.47256132,0.490512856,0.50874574,0.357549814,0.375735955,0.311159811,0.405428161,NA,0.853426906,0.8216943,-0.121660588,-0.113465843,NYC,NA,NA,NA,2835.841984,0.075681862,1.222942318,0.089538267,FALSE,1,0.00245098,0.00170984
1129_1334_blob_1448,624,5611.884796,0.010328005,110.764604,14,0.000136335,0.000150585,0.470943396,0.000150585,0.259259259,0.976609066,0.976061183,6.10E-05,0.09660034,-0.168022428,0.46902811,0.467968493,0.455570431,0.330602721,NA,NA,NA,NA,NA,NA,C12 diacid,480,553,2115.555556,2120,"a-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",695,699,NA,C27H52N2O10Si3,limonox_S_blob_905,471,618,2120,-0.154688765,0.465929402,NA,-0.030227889,-0.184320136,0.648915664,-0.298844109,-0.403970983,-0.344716115,0.107445845,-0.242882139,-0.248571882,NA,0.711374562,0.467311147,0.823364283,0.600883206,NYC,NA,NA,NA,2115.189854,0.226297719,0.912164781,0.267730009,FALSE,1,0.00245098,0.002357375
1221_0832_blob_817,631,5368.208628,0.009351475,100.2916294,5,0.000130415,0.000136347,0.476226415,0.000136347,0.092592593,0.977547738,0.977088885,5.83E-05,0.882920426,0.768513225,0.649999211,-0.203615623,0.810324587,-0.096033307,NA,NA,NA,NA,NA,NA,C30,303,743,3104.347826,3058,Docosyl octyl ether,769,825,3056,C30H62O,apin_ox_S_blob_751,344,382,NA,1,0.782934648,NA,0,0,0.936904743,0.860585518,0.963526072,1,0.841984008,0.465938452,1,NA,0,0,0.942975521,0.487538968,NYC,NA,NA,NA,3104.759233,0.117276852,1.338911503,0.138748781,TRUE,1,0.00245098,0.002134481
1128_1901_blob_1459,633,5344.371117,0.008525388,91.43210775,20,0.000129836,0.000124302,0.477735849,0.000124302,0.37037037,0.977807706,0.977356921,5.81E-05,0.64181699,0.632033932,0.373076084,0.217201022,0.417396581,0.217463643,NA,NA,NA,NA,NA,NA,C7 acid,452,560,1682.424242,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",649,682,NA,C13H26BNO6Si,limonox_L_blob_554,644,676,1678,0.143656728,0.525775948,NA,0.399159145,0.533666052,0.578125579,0.740415039,0.741995639,0.592905683,0.60018273,0.496156754,0.405972745,NA,0.881272055,0.103273605,0.492363759,0.269345339,NYC,NA,NA,NA,1682.44235,0.057395486,0.725544639,0.067903884,FALSE,1,0.00245098,0.001945926
1202_0046_blob_1444,634,5308.168985,0.008153552,87.44428315,9,0.000128957,0.000118881,0.478490566,0.000118881,0.166666667,0.977936663,0.977475802,5.77E-05,0.548575778,0.476556312,0.847678959,-0.157093865,0.575495854,-0.075135398,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",486,575,2233.870968,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",654,681,NA,C13H26BNO6Si,apin_ox_S_blob_592,408,502,NA,0.659202246,0.110723568,NA,0.2424245,-0.024672761,0.753908622,0.501677665,0.685788723,-0.067210126,0.930630562,0.585994291,0.574544963,NA,0.878262151,0.764966505,-0.683273258,0.834045705,NYC,NA,NA,NA,2233.928315,0.584665258,0.963370134,0.691710176,FALSE,1,0.00245098,0.001861055
1221_0832_blob_764,635,5289.120202,0.00888398,95.27789494,6,0.000128494,0.00012953,0.479245283,0.00012953,0.111111111,0.978065157,0.977605332,5.74E-05,0.001629336,0.597734147,-0.200065006,-0.364576382,-0.366771189,0.4391599,NA,NA,NA,NA,NA,NA,C29,526,731,2931.313131,2955,tert-Hexadecanethiol,764,770,NA,C16H34S,apin_ox_S_blob_751,332,363,NA,-0.940881961,-0.178474314,NA,1,-1,-0.688161932,-0.371594208,-0.407424438,-0.601309593,-0.428633351,-0.482293164,-0.996559004,NA,-1,-0.977697269,-0.767321495,-0.912542349,NYC,NA,NA,NA,2929.169243,0.087557079,1.26318922,0.103587688,TRUE,1,0.00245098,0.002027775
1129_1334_blob_1515,637,5271.723076,0.008776271,94.1227476,20,0.000128071,0.00012796,0.480754717,0.00012796,0.37037037,0.978321512,0.977874984,5.73E-05,0.494347738,0.688919542,0.325922318,0.296460752,0.354667424,0.152905831,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllinic acid, TMS",411,508,2114.074074,2127,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",612,639,NA,C19H33BO6Si2,limonox_S_blob_905,482,659,2120,0.094473248,0.615693326,NA,0.392753839,0.44577433,0.65688347,0.393363595,0.417411175,0.528095806,0.544179669,0.4515266,0.192272744,NA,0.949117039,0.640886724,0.786064758,0.716063883,NYC,NA,NA,NA,2114.326797,0.753571223,0.911792592,0.891540716,FALSE,1,0.00245098,0.002003191
1128_1901_blob_930,641,5167.662658,0.008648965,92.75743184,4,0.000125543,0.000126104,0.483773585,0.000126104,0.074074074,0.978830101,0.978379523,5.61E-05,0.9194241,0.896529308,-0.494102735,-0.355380608,-0.507137848,-0.452431187,NA,NA,NA,NA,NA,NA,C7 acid,573,654,1859.060403,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",773,845,NA,C17H34O2Si,limonox_S_blob_649,588,625,1868,0,0.169064253,NA,0,-0.049959908,0.13807399,0.996861014,0.999815673,0.999313438,0.858649486,0.272149664,0,NA,-0.034671666,0,-0.93272868,0.314432397,NYC,NA,NA,NA,1857.38255,0.16687736,0.800986703,0.197430524,TRUE,1,0.00245098,0.001974133
1128_1901_blob_604,647,5054.810837,0.009040373,96.95515941,2,0.000122802,0.000131811,0.488301887,0.000131811,0.037037037,0.979572828,0.979167356,5.49E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C7 acid,344,389,2828.282828,NA,Cholesteryl benzoate,816,816,NA,C34H50O2,limonox_S_blob_687,361,434,NA,0,1,NA,0,0,1,1,0,0,1,1,0,NA,0,1,0,1,NYC,NA,NA,NA,2827.40672,0.276117024,1.219304653,0.326670608,TRUE,1,0.00245098,0.002063472
1129_1334_blob_1456,648,5024.133231,0.009246318,99.16385458,15,0.000122056,0.000134813,0.489056604,0.000134813,0.277777778,0.979694884,0.97930217,5.46E-05,0.309580529,0.2699636,0.558063922,0.094817116,0.086102579,-0.131428534,NA,NA,NA,NA,NA,NA,Me-OH-glutatric acid,495,534,1618.181818,1623,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)",622,640,NA,C21H50N2O6Si4,myrc_ox_L_blob_601,579,655,1614,0.360082026,0.188351035,NA,0.218738841,0.054761951,0.675128838,0.185271568,0.143888346,0.061813474,0.432492529,0.219322786,0.256686071,NA,0.737083354,0.829190113,0.971563657,0.54021675,NYC,NA,NA,NA,1618.321845,0.853061003,0.697892999,1.009245833,FALSE,1,0.00245098,0.002110479
1202_1412_blob_1819,650,4990.249888,0.008878828,95.22264304,16,0.000121233,0.000129455,0.490566038,0.000129455,0.296296296,0.979937722,0.979549842,5.42E-05,0.273236775,0.081443999,0.466114776,-0.146839075,0.244181877,-0.419048701,NA,NA,NA,NA,NA,NA,C14 Diacid,451,571,2302.4,2317,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",681,709,NA,C14H31BO6Si2,limonox_S_blob_687,451,634,NA,0.165846189,0.110400421,NA,-0.200501111,-0.493995842,0.350745157,0.217780941,0.21088513,0.159802561,0.418360827,0.562873234,0.015600865,NA,0.017307009,0.727143508,0.673217433,0.531860213,NYC,NA,NA,NA,2299.645968,0.156632545,0.991710534,0.185310011,FALSE,1,0.00245098,0.002026599
1128_1901_blob_1106,651,4981.108352,0.007223343,77.46808859,21,0.000121011,0.000105318,0.491320755,0.000105318,0.388888889,0.980058733,0.97965516,5.41E-05,0.722647151,0.658665614,-0.368272158,0.045166884,-0.020329657,-0.106634641,NA,NA,NA,NA,NA,NA,C7 acid,468,536,2220.967742,NA,"Hexadecanoic acid, butyl ester",716,758,2188,C20H40O2,apin_ox_S_blob_751,454,563,NA,0.45808046,0.732519841,NA,0,0.675621116,0.849975433,0.898985395,0.865596504,0.918481532,0.859599077,0.665353392,0.427536866,NA,0.664333745,0.956079385,0.236016766,0.65850529,NYC,NA,NA,NA,2221.982936,0.16701953,0.95821875,0.197598723,FALSE,1,0.00245098,0.001648734
1128_2052_blob_670,652,4912.927485,0.008438514,90.50040844,8,0.000119355,0.000123035,0.492075472,0.000123035,0.148148148,0.980178088,0.979778195,5.34E-05,0.604559442,0.653685787,-0.372334432,0.596100879,0.303147516,-0.041225672,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",437,521,2047.407407,2060,"4,4-Dimethyl-3-(3-methylbut-3-enylidene)-2-methylenebicyclo[4.1.0]heptane",734,756,NA,C15H22,bcp_ox_L_blob_641,473,533,2030,0,0.838945732,NA,0,-0.123275991,0.91519796,0.726774793,0.751461871,0.992932533,0.842586111,0.713162936,0,NA,0,0,0.082632508,0.903735645,NYC,NA,NA,NA,2047.917317,0.306396745,0.883153844,0.362494168,FALSE,1,0.00245098,0.001926097
