Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,AMS_PMF_1_iepox,AMS_PMF_2_moooa,AMS_PMF_3_loooa,AMS_PMF_4_bboa,AMS_PMF_5_arom,AMS_PMF_6_hc,cluster,Assigned_Option_2
1128_1901_blob_1431,-0.013445997,0.262522265,0.008550111,0.254155454,0.464435272,-0.266326367,-0.197726453,-0.009438592,0.395618081,-0.047148761,0.6909963,0.302525305,0.49669442,-0.026173247,NA,3
1128_1901_blob_1418,-0.044114057,0.02836031,0.132364344,-0.030892129,0.113454852,-0.145078315,-0.106124348,-0.096937704,-0.100549266,0.168554304,0.02967393,0.036911775,-0.062337345,0.023093438,1,1
1128_1901_blob_1396,-0.18323213,0.043439006,-0.000282506,-0.127807581,0.02463918,0.321703833,0.052657569,0.082771398,-0.025721432,0.012498134,-0.244948052,-0.007812719,-0.17604332,0.356386469,NA,4
1128_1901_blob_1395,-0.082908772,-0.165458657,0.417754392,-0.104264676,0.032265272,0.050537593,-0.031502249,0.012722469,-0.031664523,0.029749722,-0.199347895,-0.142963278,-0.208434002,-0.151168077,NA,1
1128_1901_blob_1390,0.678860812,0.392810588,0.566735529,0.696997252,0.576860683,-0.464348285,-0.126982555,-0.001929941,0.567478398,0.465465071,0.355139164,0.027770104,0.427404453,-0.076682116,NA,2a
1128_1901_blob_1389,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1385,-0.137055634,0.237327729,-0.083780685,0.058475513,0.213083593,-0.066739937,0.015084268,0.102855128,0.197248696,-0.07783128,0.286169292,0.379679062,0.269541741,0.312053847,NA,2b
1128_1901_blob_1380,0.502319155,0.132003664,0.854482816,0.470571257,0.153238044,-0.073916967,0.15558864,0.000703159,0.435499112,0.461553123,-0.086627922,-0.053839086,0.043912495,-0.094572032,NA,1
1128_1901_blob_1376,-0.092643453,0.221649613,0.38200616,0.031646609,0.228448118,-0.180808337,-0.10906058,0.056978099,0.064081971,0.051663306,-0.048090539,0.257266281,0.143436872,0.058170824,NA,1
1128_1901_blob_1374,0.698310527,0.315234036,0.538068747,0.558335737,0.055473862,-0.168087949,0.026749689,-0.066195946,0.314245817,0.493113037,0.022584672,0.100028463,0.158025663,-0.0492862,NA,2a
1128_1901_blob_1370,-0.264286883,-0.300354812,0.043313323,-0.327628452,-0.094002458,0.062219339,0.011965739,0.037476611,-0.172429372,-0.178470226,-0.356038484,-0.244347728,-0.361335914,-0.252975849,NA,4
1128_1901_blob_1367,-0.16329753,-0.253979799,-0.147991697,-0.245011145,-0.207609026,0.043636552,-0.172206941,-0.116242396,-0.152594282,-0.244222922,-0.228204136,-0.154326667,-0.217952206,-0.170134738,NA,4
1128_1901_blob_1365,-0.147934587,-0.021707301,-0.117551899,-0.138902386,0.090416346,0.284812044,-0.027669819,0.080780523,-0.030422066,0.059110145,-0.250773213,-0.045162218,-0.164486343,-0.109301339,NA,4
1128_1901_blob_1363,-0.039310921,-0.097003901,0.5743933,-0.03440988,0.131240403,-0.038013839,-0.001994114,-0.01242505,0.030732912,0.124404615,-0.186402466,-0.111251575,-0.131553221,-0.072504415,NA,1
1128_1901_blob_1355,-0.248792865,-0.174411476,-0.242549516,-0.301498275,-0.253843186,0.472175611,0.144662554,0.265188619,-0.2051395,-0.288829112,-0.269241274,0.005574846,-0.298966473,0.235789307,NA,4
1128_1901_blob_1349,-0.172667956,0.151399171,-0.118373883,-0.003580901,0.223955402,0.131214934,0.024512693,0.167674144,0.132810694,-0.098891005,0.000435252,0.135357708,0.136857306,0.080556698,NA,3
1128_1901_blob_1348,-0.073115848,-0.125712895,-0.06394837,-0.11235489,-0.079487911,-0.025547692,-0.098140208,-0.152778923,-0.078416756,-0.146954986,-0.179974613,-0.121259986,-0.11550115,-0.088072738,NA,4
1128_1901_blob_1346,0.817556809,0.243237088,0.558606003,0.787994879,0.495086947,-0.24301883,0.05282693,-0.018981004,0.668503641,0.512566987,0.505159036,-0.039559882,0.402570141,-0.033987472,NA,2a
1128_1901_blob_1336,0.65228644,0.346386978,0.619712314,0.762730537,0.412815498,-0.175555377,-0.110851891,0.141920913,0.851510052,0.511745913,0.090557273,0.0194719,0.337196975,-0.067842919,NA,2a
1128_1901_blob_1333,0.053514561,0.01154452,0.127217761,0.148997164,0.37078977,-0.284021787,-0.114131875,-0.097992437,0.184782131,0.029107443,0.447502362,-0.074763108,0.203151158,-0.108452092,NA,3
1128_1901_blob_1332,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1331,-0.101591251,-0.281172281,0.006732811,-0.130124419,-0.161688388,0.151322923,0.459732821,0.004824082,-0.119212244,-0.108404658,-0.118545016,-0.384681291,-0.429564031,-0.253831566,NA,5
1128_1901_blob_1322,0.891165382,0.369292453,0.635164688,0.846428292,0.380197631,-0.131248386,0.111781463,-0.02550277,0.697932216,0.704992028,0.3060089,0.049039444,0.30924927,0.013078597,NA,2a
1128_1901_blob_1316,-0.270607593,0.029054447,-0.13355357,-0.176678916,-0.041825351,0.388926542,0.191700279,0.602342663,-0.086925674,-0.22014304,-0.196533334,0.070551714,-0.102393296,-0.029101995,NA,6
1128_1901_blob_1312,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1309,-0.23313439,-0.068466527,-0.193931948,-0.230448171,-0.020608399,0.124468437,-0.131113918,0.024898853,-0.173665215,-0.020030375,-0.314876997,-0.152087477,-0.274868336,-0.190700148,NA,4
1128_1901_blob_1306,-0.256959449,-0.331248701,-0.23202735,-0.360313203,-0.251211563,0.12629671,0.161257257,0.067898844,-0.318564053,-0.297756504,-0.389230722,-0.297458212,-0.359815366,-0.198408169,NA,5
1128_1901_blob_1305,0.09100807,-0.049660371,0.597941807,0.085304123,0.103859423,0.038986273,0.315411582,-0.032887674,0.102581865,0.280482277,-0.181720617,-0.107379415,-0.152824372,-0.095095667,NA,1
1128_1901_blob_1301,0.193413903,0.006171185,0.555495456,0.186988278,0.276276197,-0.117469204,-0.092585286,-0.017670174,0.183074643,0.206338981,0.041372712,-0.113744364,-0.041889437,-0.141882883,NA,1
1128_1901_blob_1298,-0.091768071,0.076114935,-0.063469577,-0.084396317,0.034884851,0.352606758,0.118835253,0.280555562,-0.191904029,0.120849072,-0.147183665,-0.053773442,-0.208083338,0.002980863,NA,4
1128_1901_blob_1295,0.177614253,0.025545046,0.194380879,0.156103862,-0.001180859,0.089694361,0.48582361,-0.053633892,0.107224514,0.284888304,-0.09778961,-0.049874298,-0.073970991,-0.043899747,NA,5
1128_1901_blob_1294,0.116488336,0.250668372,0.015773646,0.234748587,0.248861723,-0.078664536,0.123272094,0.130335571,0.285384911,0.17316117,-0.152869304,0.018175053,0.182377238,0.003593897,NA,2b
1128_1901_blob_1292,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1284,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1280,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1279,0.415035036,0.120962835,0.479773387,0.550349244,0.270681029,-0.005615054,0.062036706,0.177260578,0.634100619,0.270957604,0.193861731,-0.102399856,0.181729141,-0.081064569,NA,2a
1128_1901_blob_1276,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1274,0.491961446,0.230898054,0.45467927,0.515688372,0.49702977,-0.186123871,0.124595022,0.052075575,0.386771973,0.394061246,0.309867621,-0.13109411,0.303182779,-0.007880263,NA,2a
1128_1901_blob_1269,-0.309500217,0.126202992,-0.15557817,-0.077413653,0.112214363,0.13412056,-0.075958624,0.224504895,0.171079198,-0.115689505,-0.130969875,0.211886163,0.072595352,-0.048754179,NA,6
1128_1901_blob_1267,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1265,0.707599118,0.393304948,0.405943038,0.673276386,0.569121395,-0.328807596,0.005325701,-0.199255296,0.423546546,0.588573188,0.57983309,0.132000697,0.464154167,-0.067007941,NA,2a
1128_1901_blob_1253,-0.060738432,-0.128425967,0.473813601,-0.069310418,0.073941553,0.057963288,-0.023508679,0.032999364,0.010778253,0.073479377,-0.197439552,-0.125684031,-0.187041449,-0.129091742,NA,1
1128_1901_blob_1252,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1248,0.206557049,0.437843618,0.037456781,0.402026354,0.710726838,-0.245589533,-0.210940993,0.016010399,0.411000243,0.186431226,0.657303691,0.405417223,0.674596307,0.20888448,NA,3
1128_1901_blob_1240,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1237,-0.287922009,-0.321910135,-0.254077268,-0.379265246,-0.317057702,0.668015139,0.567798981,0.325916476,-0.307053075,-0.26693539,-0.249018937,-0.085960505,-0.411453297,0.068232956,NA,4
1128_1901_blob_1236,0.108079029,0.373159192,0.213665022,0.249022362,0.405750902,-0.291331002,-0.170277546,-0.092810886,0.152201693,0.216126661,0.225990361,0.264138733,0.393158338,-0.031098126,NA,3
1128_1901_blob_1234,0.016005269,-0.062841467,0.23558293,-0.025844517,0.166348442,-0.015158903,-0.090594673,-0.00958302,-0.051835895,0.067996971,-0.04742578,-0.109056337,-0.131728227,-0.15600196,NA,1
1128_1901_blob_1228,-0.103812228,0.103299358,0.219439881,0.074698836,0.277510346,-0.029196875,-0.046856183,0.063254623,0.232237173,-0.043922145,0.078774485,-0.001370966,0.090270668,0.009769118,NA,3
1128_1901_blob_1226,-0.11861419,-0.223658717,-0.109432168,-0.195169099,-0.207141318,0.226444088,0.487004312,-0.007975487,-0.223057162,-0.207736947,-0.140821698,-0.151423434,-0.198003375,-0.049393614,NA,5
1128_1901_blob_1224,0.006173053,-0.085341402,0.347985833,-0.021482379,0.183808825,-0.056401752,-0.08335525,-0.032348891,-0.020583632,0.082270701,-0.020699529,-0.134157368,-0.149314644,-0.169313709,NA,1
1128_1901_blob_1220,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1219,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1218,-0.214783221,0.286242057,-0.065651038,-0.026262022,0.167726116,0.438225249,0.106901625,0.421511674,0.116313581,0.086483997,-0.227732899,0.239934169,0.052508008,0.311347631,NA,4
1128_1901_blob_1215,0.568853777,0.062824811,0.54934046,0.555312146,0.171049897,-0.028323733,0.056456871,0.001519138,0.526858963,0.402272849,0.187666685,-0.182268505,-0.012521335,-0.194301816,NA,2a
1128_1901_blob_1206,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1203,0.272724291,0.120739499,0.089344661,0.239414227,0.169472802,0.134064734,0.536828563,0.041464125,0.146049938,0.22538829,0.142057294,-0.092653837,-0.033929393,-0.116495842,NA,5
1128_1901_blob_1202,-0.109973627,0.2716948,-0.062073392,-0.00082214,0.255745538,-0.1634965,-0.29175709,0.1543499,0.057847422,-0.020747485,-0.180048634,0.1808418,0.304690413,0.208314723,NA,2b
1128_1901_blob_1191,0.374452851,0.514810576,0.404161147,0.691418233,0.655373609,-0.231192883,-0.193348267,0.260395837,0.801385385,0.372388616,0.372543436,0.267064673,0.585325437,0.070709992,NA,2b
1128_1901_blob_1189,-0.073446093,-0.27315409,-0.08180768,-0.158156907,-0.241262529,0.30087858,0.517056918,-0.030100495,-0.16868201,-0.156057666,-0.170598357,-0.232052279,-0.296033484,-0.101660657,NA,5
1128_1901_blob_1184,0.132994014,-0.053065456,0.168885771,0.05414341,0.367553312,-0.267417599,-0.219722883,-0.169522894,0.031046739,0.085629412,0.226438085,-0.145549613,0.183406886,-0.092184491,NA,3
1128_1901_blob_1180,-0.049946139,-0.11673989,0.538305791,-0.052221963,0.097804722,0.031453968,-0.009860556,0.022508902,0.023687879,0.096851726,-0.188657282,-0.119820141,-0.175194209,-0.118202114,NA,1
1128_1901_blob_1176,0.175252815,0.326430368,0.151099456,0.245659428,0.467820308,0.001378422,0.069171006,-0.047622491,0.155443781,0.380444857,0.18057002,0.244134031,0.275293528,0.183401424,NA,3
1128_1901_blob_1174,0.693588636,0.428679871,0.749076598,0.813243421,0.590932517,-0.243176374,0.0518205,0.058093411,0.743398253,0.58164403,0.425932084,0.041695344,0.367255673,-0.102453751,NA,2o
1128_1901_blob_1169,-0.145728065,-0.184189386,-0.066278683,-0.221822658,-0.208876452,0.378986381,0.338598777,0.173942191,-0.224939737,-0.112232358,-0.297498166,-0.059086344,-0.244938333,0.207177422,NA,4
1128_1901_blob_1165,0.045008147,0.280512762,0.05772501,0.204978943,0.326865624,0.191127174,-0.018770035,0.154111611,0.216167249,0.314364624,-0.080362493,0.139418384,0.064143424,0.296254941,NA,3
1128_1901_blob_1161,0.188593033,0.469763627,0.217374784,0.492635566,0.462019805,-0.104230166,-0.042765047,0.219294837,0.639688675,0.191880845,0.594324456,0.463249197,0.531972825,0.119593856,NA,2b
1128_1901_blob_1160,0.025634348,-0.043981318,0.568010382,0.021151375,0.220263024,-0.077030817,-0.019421697,-0.024855769,0.023792183,0.158679934,-0.072354271,-0.093798649,-0.10974518,-0.104707303,NA,1
1128_1901_blob_1159,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1158,0.126886455,0.254557606,0.07286698,0.252641082,0.387515581,-0.085553242,0.043670146,0.022651269,0.22854611,0.064111863,0.577445251,0.138681195,0.315484082,0.124424681,NA,3
1128_1901_blob_1156,0.597264989,0.450363253,0.612921711,0.754394291,0.50782457,-0.335858422,-0.067774929,-0.107054964,0.748847863,0.532663811,0.46521863,0.235922624,0.464081405,0.056825291,NA,2o
1128_1901_blob_1155,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1153,0.921447838,0.325791721,0.662868796,0.805243434,0.243136471,-0.025559199,0.209976306,-0.064705485,0.598989377,0.746493347,0.201633302,-0.008105689,0.155791981,-0.006687103,NA,2a
1128_1901_blob_1147,0.504330617,0.307587615,0.519859884,0.402641162,0.081258599,0.167052236,0.207372884,-0.056774381,0.191025768,0.678760999,-0.219130656,0.054705456,-0.018786996,0.286217945,NA,1
1128_1901_blob_1146,-0.051640504,0.164553463,0.31453458,0.064078914,0.346327231,-0.068235392,0.010127721,-0.002007062,0.105942178,0.163349475,-0.126181713,0.135729806,0.035076342,-0.043117539,NA,3
1128_1901_blob_1144,-0.136618951,-0.152229277,0.153360387,-0.12779466,-0.000558515,-0.112529014,0.008810251,-0.161393604,-0.013700945,-0.110767187,0.001353809,-0.209792488,-0.231840478,-0.172245431,NA,1
1128_1901_blob_1140,-0.21424213,-0.15073185,-0.115391158,-0.220158724,0.006069661,0.588823354,0.128692843,0.387405905,-0.131598439,-0.126749798,-0.105929382,-0.05558569,-0.197644774,-0.044088579,NA,4
1128_1901_blob_1136,0.155979017,-0.160523953,0.29885487,0.039935989,-0.08420987,-0.261260228,-0.210675138,-0.104846011,0.032435906,0.039214776,-0.031202611,-0.207535518,-0.131976067,-0.19560953,NA,1
1128_1901_blob_1135,0.716310505,0.109139423,0.647134107,0.606960867,0.057445962,-0.158435147,0.099402614,-0.102335261,0.534453496,0.437036426,0.084746543,-0.074140931,0.103169769,-0.127795747,NA,2a
1128_1901_blob_1129,-0.065320928,-0.142324663,0.430723681,-0.083822653,0.047697429,0.108601905,0.227187933,0.041665749,-0.031993856,0.031047577,-0.181984419,-0.110710221,-0.189263729,-0.071985895,NA,1
1128_1901_blob_1127,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1126,0.072772271,-0.150538278,0.187533695,-0.018864315,0.063975424,-0.168087941,-0.154676947,-0.207383543,0.012035064,0.121679861,-0.071555354,-0.152386124,-0.067681844,-0.114754083,NA,1
1128_1901_blob_1125,-0.117877023,-0.196295581,-0.11396291,-0.149619272,-0.183249267,-0.088022095,-0.125052299,-0.119917199,-0.03024269,-0.118068163,0.021722039,-0.147466914,-0.123548307,-0.134240925,NA,4
1128_1901_blob_1123,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1117,0.662772433,0.532044519,0.480064039,0.792873976,0.6115942,-0.532525557,-0.210686196,-0.15247862,0.68467574,0.525869752,0.611289242,0.25845269,0.616700255,-0.061620037,NA,2o
1128_1901_blob_1115,0.338903377,0.061211472,0.572411915,0.390143888,0.279090486,-0.082491708,-0.02733764,0.019342793,0.391087907,0.293479118,0.195073903,-0.146269158,0.074418111,-0.119599448,NA,1
1128_1901_blob_1113,-0.007403329,-0.092009912,0.31169643,0.011852979,0.186926112,-0.125870258,-0.060234497,-0.04962331,-0.007514772,0.174206054,0.115506854,-0.136730659,-0.111084671,-0.087553772,NA,1
1128_1901_blob_1112,0.244823802,0.129690505,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.200158696,0.060110385,0.180649796,0.017286533,0.282176448,0.049012192,NA,2a
1128_1901_blob_1110,0.059091376,-0.012572541,0.493925919,0.044927551,0.263638388,-0.109926463,-0.043316316,-0.040770085,0.006447089,0.164955493,-0.009004548,-0.08374914,-0.082314748,-0.109137711,NA,1
1128_1901_blob_1109,-0.280832511,0.21657322,-0.13071132,-0.114410918,0.348792099,0.231593846,0.000240103,0.382479376,-0.111786492,-0.026453754,-0.034259496,0.20289768,0.014195237,0.041738754,NA,6
1128_1901_blob_1106,-0.188380662,-0.17206242,-0.134593498,-0.235845101,-0.16752373,0.771808151,0.612366282,0.4846169,-0.230796768,-0.111595911,-0.105801373,-0.05772688,-0.30527205,0.114927728,NA,4
1128_1901_blob_1105,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1103,0.641049231,0.523339032,0.613491758,0.815110878,0.588325013,-0.212246548,-0.021621697,0.190616842,0.77532032,0.533031609,0.304029816,0.152492302,0.533196981,0.032740652,NA,2o
1128_1901_blob_1101,-0.083682211,-0.052416793,-0.038765578,-0.144179909,-0.107526588,0.849420198,0.590809688,0.359322153,-0.214974878,0.172535424,-0.204238977,-0.044468083,-0.307915695,0.33197707,NA,4
1128_1901_blob_1098,-0.255083416,0.074514056,-0.072597483,-0.154742253,0.122225014,0.137172327,0.140321326,0.321687273,-0.178773889,-0.219988606,-0.010095681,0.138351915,0.023742959,0.288766787,NA,6
1128_1901_blob_1095,-0.024532912,-0.082486744,0.600221503,-0.014870349,0.131611969,-0.021162423,0.016547806,0.00060559,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,1
1128_1901_blob_1093,0.645899362,0.762457551,0.415650267,0.815428662,0.653786469,-0.262671004,-0.098861896,0.141249158,0.678511605,0.512159826,0.554186766,0.490338396,0.770452884,0.198631712,NA,2b
1128_1901_blob_1091,0.039786328,0.508675599,0.067053615,0.263807356,0.28859783,-0.131912881,-0.114417342,0.241165334,0.203970259,0.185195232,0.04261488,0.313581375,0.323631904,0.154114889,NA,2b
1128_1901_blob_1087,-0.199813194,-0.257139815,-0.164969146,-0.293335929,-0.221397685,0.435355191,0.180650371,0.006671493,-0.197392331,-0.123537824,-0.293641834,-0.109529488,-0.310607923,-0.025197622,NA,4
