"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm.x","pct_occur","raw_cumsum","ISrawnorm_cumsum","cumsum_ISnormnorm.y","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","A1","BB1","BB2","BB3","BB4","BB5","ISOP1","ISOP2","ISOP3","MT1","MT2","MT3","SQT1","SQT2","SQT3","SQT4","SQT5","man_cat1","man_cat1_alternate","man_cat1_certainty","man_cat1_notes","LRI_avg","RI2","relative_LRI","relative_LRI2","identifiable","count","pct_count","pct_normvol","ams_max","trac_max"
"29","1128_1901_blob_860",298,18910.2044854867,0.0257876449859265,276.564388210802,21,0.000459404446837014,0.000375989838056473,0.224905660377358,0.000375989838056473,0.388888888888889,0.890435819893017,0.889517251439397,0.000205401,0.394976494,0.273637877,-0.032669509,0.172705633,0.083952607,-0.027440565,NA,NA,NA,NA,NA,NA,"C7 acid",406,476,1865.771812,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",650,662,NA,"C13H26BNO6Si","limonox_S_blob_649",589,623,1868,-0.431102003,0.346895047,NA,0.672613208,0.349246174,0.28821089,0.397573416,0.266665038,0.275142474,0.462067338,0.310075431,-0.310735284,NA,0.955782775,0.067541717,"0.266575051",0.291181575,"NYC",NA,NA,NA,1866.09010736528,0.555166587859327,0.804741792314914,0.656810666553992,FALSE,1,0.00245098039215686,0.0058860498314041,"AMS1_PMF_1r2","BB3"
"30","1202_1412_blob_1505",303,18429.2517063755,0.029233261874909,313.517546493784,47,0.000447720181571035,0.000426227730535613,0.228679245283019,0.000426227730535613,0.87037037037037,0.892698408252295,0.891838260271064,0.000200177,0.573214578,0.530196447,0.339358917,0.238636042,0.535067197,0.044813889,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",611,674,2066.666667,2060,"10,12-Docosadiynedioic acid, 2TMS derivative",682,690,NA,"C28H50O4Si2","limonox_S_blob_583",553,653,2078,0.24856792,0.616094505,NA,0.221124165,0.312618741,0.668930944,0.539110944,0.533971833,0.509311054,0.647103344,0.590647865,0.202864917,NA,0.425236159,0.634828889,"0.448484878",0.651869148,"NYC",NA,NA,NA,2067.60895840641,0.126785611473687,0.891645763742668,0.149998475777487,FALSE,1,0.00245098039215686,0.00667251454035862,"AMS1_PMF_1r2","MT1"
"31","1202_0046_blob_1561",308,18216.3213944916,0.0320662154672201,343.900083461184,33,0.000442547253260245,0.00046753285021505,0.232452830188679,0.00046753285021505,0.611111111111111,0.894916303144457,0.893998462168334,0.000197864,0.51904871,0.286454311,0.266155587,0.236845252,0.537899308,0.169993595,NA,NA,NA,NA,NA,NA,"C7 acid",421,571,2214.516129,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",704,757,NA,"C13H26BNO6Si","limonox_S_blob_701",448,586,NA,0.166137053,0.506241325,NA,0.027919763,0.14722337,0.565640561,0.429075338,0.328616764,0.217463999,0.466504872,0.306089946,0.003717496,NA,0.207810904,0.607419631,"0.438889865",0.541216393,"NYC",NA,NA,NA,2216.1455181238,0.356057401953581,0.955701393650076,0.42124707182103,FALSE,1,0.00245098039215686,0.00731913837993367,"AMS1_PMF_5r2","BB1"
"32","1202_0046_blob_1456",314,17866.6574169462,0.0299725979214234,321.446693242082,38,0.000434052517716461,0.000437007421373995,0.236981132075472,0.000437007421373995,0.703703703703704,0.897549613704201,0.896630419026898,0.000194066,0.662686461,0.578340746,0.214951629,-0.004987985,0.152458657,-0.03331863,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",537,662,2072.058824,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",697,754,NA,"C13H26BNO6Si","limonox_S_blob_583",468,563,2078,0.603765095,0.175172312,NA,0.015504827,0.303890207,0.439607201,0.755780277,0.793330018,0.745293461,0.438946596,0.343289725,0.673345015,NA,0.310844192,0.309373062,"0.639593122",0.267641986,"NYC",NA,NA,NA,2070.18538199953,0.245409336965551,0.892756833209199,0.290340726037641,FALSE,1,0.00245098039215686,0.00684126856246151,"AMS1_PMF_1r2","ISOP2"
"33","1202_1412_blob_1348",317,17670.1327310156,0.0247398958366678,265.327607860319,30,0.000429278147629715,0.000360713412730758,0.239245283018868,0.000360713412730758,0.555555555555556,0.898840687258566,0.897816027353254,0.000191931,0.602429731,0.260319956,0.521001903,0.358585543,0.623308319,0.391650334,NA,NA,NA,NA,NA,NA,"C7 acid",394,516,2151.111111,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",634,646,NA,"C28H50O4Si2","limonox_S_blob_701",412,532,NA,0.092020135,0.487398522,NA,-0.497095232,-0.013731171,0.646654392,0.452228673,0.304599736,0.148343481,0.637565567,0.544548425,-0.218719405,NA,0.668501409,0.720447444,"0.420901988",0.754114545,"NYC",NA,NA,NA,2150.79902231761,0.534912082427404,0.927521052331604,0.632847813773605,FALSE,1,0.00245098039215686,0.00564690028103945,"AMS1_PMF_5r2","MT1"
"34","1221_0832_blob_877",318,17612.3209901035,0.0283355200613159,303.889547675624,25,0.000427873669382279,0.000413138446915739,0.24,0.00041313844691574,0.462962962962963,0.899268560927948,0.89822916580017,0.000191304,0.38272865,0.530520697,-0.147223698,0.032277811,-0.009302785,0.235047471,NA,NA,NA,NA,NA,NA,"C28 acid",646,663,3289.655172,3291,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",665,690,NA,"C18H34OSi","bcp_ox_L_blob_18",477,524,NA,-0.249652983,0.65895268,NA,0.999953222,0.537115034,0.433329882,0.438664446,0.441459344,0.32574106,0.262950081,0.287088796,-0.076960132,NA,0.717015824,-0.019562985,"-0.071459566",0.275279765,"NYC",NA,NA,NA,3291.53682778061,0.166883885014686,1.41945838296019,0.197438243133951,FALSE,1,0.00245098039215686,0.00646760427990529,"AMS1_PMF_2r2","BB3"
"35","1202_1412_blob_1794",320,17585.5774242404,0.0279468585544093,299.721275158401,36,0.000427223961279375,0.000407471672104764,0.241509433962264,0.000407471672104764,0.666666666666667,0.900123179246368,0.899011101839476,0.000191013,0.520589607,0.331617965,0.466166028,0.311048838,0.515608984,-0.010888949,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",503,530,2264,2259,"<df>-N-Acetylneuraminic acid, methyl ester-2-methyl-7,9-methyl-boronate-3,8-di(trimethylsilyl)-",677,697,NA,"C20H40BNO9Si2","limonox_S_blob_687",419,601,NA,0.331591836,0.534401589,NA,0.008401748,0.241435207,0.638626982,0.444941755,0.470801787,0.426426345,0.578733157,0.672999384,0.271928922,NA,0.533365084,0.707831181,"0.543776965",0.642289958,"NYC",NA,NA,NA,2263.89412827462,0.303969497159065,0.976292736994993,0.359622521252515,FALSE,1,0.00245098039215686,0.0063788919915808,"AMS1_PMF_1r2","MT2"
"36","1202_0046_blob_1273",324,17317.447850288,0.0260606280402226,279.492045677955,41,0.000420710022273757,0.000379969994229438,0.244528301886792,0.000379969994229438,0.759259259259259,0.901815079923534,0.900550174491023,0.000188101,0.635061201,0.449098824,0.172356416,0.458944197,0.511826545,0.175905289,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllinic acid, TMS",542,565,2130.882353,2127,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",684,737,NA,"C13H26BNO6Si","limonox_S_blob_905",545,688,2120,-0.029215917,0.662457786,NA,0.165595203,0.435876946,0.60694001,0.626631909,0.476175258,0.382807593,0.541504604,0.303978586,0.152609395,NA,0.585313236,0.266107087,"0.355386122",0.454662227,"NYC",NA,NA,NA,2130.92441506797,0.316352260540138,0.918950229842112,0.374272414181886,FALSE,1,0.00245098039215686,0.00594835842381698,"AMS1_PMF_1r2","BB1"
"37","1202_0046_blob_1039",326,17275.5193551649,0.0317935329369417,340.975649019676,15,0.000419691411548339,0.000463557075751885,0.246037735849057,0.000463557075751885,0.277777777777778,0.902655152998686,0.90146377365209,0.000187645,0.669048785,0.302504974,0.309791078,0.412111441,0.433730624,0.197343053,NA,NA,NA,NA,NA,NA,"farnesol",506,596,1831.081081,1832,"1,12-Dodecanediol, 2TMS derivative",647,689,NA,"C18H42O2Si2","apin_ox_S_blob_616",642,745,1823,0.580134229,0.526572844,NA,0.59945015,0.342964347,0.777924154,0.564575519,0.518467951,0.464310709,0.796596304,0.298261419,0.622951864,NA,0.495335555,0.717604058,"0",0.646032587,"NYC",NA,NA,NA,1827.8783481468,1.21200556744211,0.788263167044029,1.43390867178864,FALSE,1,0.00245098039215686,0.00725689838235932,"AMS1_PMF_1r2","MT1"
"38","1202_1412_blob_1343",327,17245.9972505491,0.0290684550670847,311.750045273576,30,0.000418974201633931,0.000423824809097137,0.246792452830189,0.000423824809097137,0.555555555555556,0.90307412720032,0.901887598461187,0.000187325,0.276987415,0.359501835,0.2339868,0.282691889,0.470427354,0.173048405,NA,NA,NA,NA,NA,NA,"C7 acid",409,549,2011.851852,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",719,779,NA,"C13H26BNO6Si","limonox_S_blob_788",448,669,1989,-0.038552957,0.602760925,NA,0.185478571,0.218416405,0.500240885,0.170311954,0.130137516,0.200378717,0.307965226,0.173997118,-0.071307677,NA,0.914226283,0.290817349,"0.857419841",0.892418935,"NYC",NA,NA,NA,2014.60602759622,0.156980622177372,0.868788521549601,0.185721816375784,FALSE,1,0.00245098039215686,0.0066348972595275,"AMS1_PMF_5r2","BB1"
"39","1202_0046_blob_1429",333,16803.9556934997,0.0275226153700687,295.171400332926,27,0.00040823524547134,0.00040128610819368,0.251320754716981,0.000401286108193681,0.5,0.905554001434831,0.904400684500824,0.000182523,0.426860227,0.305350977,0.524712382,1.16e-05,0.520277443,0.233902773,NA,NA,NA,NA,NA,NA,"C7 acid",384,529,1870.27027,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",690,713,NA,"C13H26BNO6Si","limonox_S_blob_632",572,604,1862,0.527814227,0.136040645,NA,-0.115372136,0.031199605,0.46951564,0.304682019,0.338671748,0.260283241,0.492071635,0.684397095,0.254054564,NA,0.193572746,0.570867409,"0.480619606",0.485038968,"NYC",NA,NA,NA,1869.82351478996,0.845585108347809,0.806351805127544,1.00040119630323,FALSE,1,0.00245098039215686,0.00628205815797462,"AMS1_PMF_3r2","MT2"
"40","1129_1334_blob_1132",339,16421.1199978284,0.0283368090312683,303.903371473279,22,0.000398934636314295,0.000413157240396258,0.255849056603774,0.000413157240396258,0.407407407407407,0.907965297159067,0.906926697169362,0.000178365,0.717956348,-0.09944728,0.111207294,0.114192865,0.403049017,0.01906359,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",413,643,2037.037037,2060,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",705,739,NA,"C14H31BO6Si2","limonox_S_blob_633",445,610,NA,0.036192703,0.32708285,NA,-0.010579841,0.055131969,0.425899468,0.579426734,0.457681668,0.299558633,0.500739564,0.15922087,0.136846059,NA,0.09236226,0.594317893,"0.331511357",0.432823336,"NYC",NA,NA,NA,2037.98425430778,0.365561082511282,0.87887026197079,0.432490757767421,FALSE,1,0.00245098039215686,0.00646789848828977,"AMS1_PMF_1r2","ISOP1"
"41","1128_1901_blob_1775",342,16132.133981049,0.0194739426810772,208.851915193637,32,0.000391914010953843,0.000283934595771549,0.25811320754717,0.000283934595771549,0.592592592592593,0.909143555930273,0.907993396455805,0.000175226,-0.055230383,-0.053364244,0.410596722,-0.13926932,0.047429096,-0.109647581,NA,NA,NA,NA,NA,NA,"C7 acid",501,612,1649.69697,NA,"4-Hexenoic acid, 4-methyl-6-(fluorodimethylsilyl)-6-trimethylsilyl-",630,649,NA,"C12H25FO2Si2","limonox_S_blob_738",590,658,1641,0.404999071,-0.078246997,NA,0.479080649,0.113159199,0.11677817,-0.17510376,-0.105106828,-0.266237598,0.311975133,0.245528727,0.294082269,NA,0.526811133,-0.335256856,"-0.193125435",0.267205862,"NYC",NA,NA,NA,1650.16214110656,1.02219362786467,0.711623963817719,1.20934453323974,FALSE,1,0.00245098039215686,0.00444494241708708,"AMS1_PMF_3r2","BB3"
"42","1202_0046_blob_1325",348,15273.6540414455,0.0270299435053788,289.887649415733,32,0.00037105810206735,0.000394102838270396,0.262641509433962,0.000394102838270396,0.592592592592593,0.911408289381958,0.910208878408532,0.000165901,0.680025037,0.227104382,0.485718576,0.12285506,0.538625846,0.033972633,NA,NA,NA,NA,NA,NA,"C7 acid",400,513,1859.459459,NA,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",600,615,NA,"C16H29NO5Si","limonox_S_blob_649",612,647,1868,0.519231977,0.476411716,NA,0.488252745,0.329553806,0.696549901,0.552264051,0.541550981,0.498691658,0.753079985,0.553112899,0.43578142,NA,0.398498894,0.764508065,"0.664058068",0.584827646,"NYC",NA,NA,NA,1859.54590286595,1.12168340746367,0.80191963767336,1.32704965073554,FALSE,1,0.00245098039215686,0.00616960542537038,"AMS1_PMF_1r2","MT1"
"43","1129_1334_blob_1629",349,15176.9215748959,0.0240891368243046,258.348421966255,30,0.00036870808383669,0.000351225195570727,0.263396226415094,0.000351225195570727,0.555555555555556,0.911776997465794,0.910560103604102,0.00016485,0.291216676,0.209794424,0.337212284,0.258361556,0.492788819,0.236724549,NA,NA,NA,NA,NA,NA,"C7 acid",409,544,2151.111111,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",696,748,NA,"C13H26BNO6Si","limonox_S_blob_687",436,608,NA,-0.203794142,0.422318308,NA,0.010611276,-0.003292235,0.36290368,0.082242636,-0.007848538,-0.002557549,0.383205794,0.257663956,-0.46429295,NA,0.232988353,0.389457063,"0.467557445",0.43201965,"NYC",NA,NA,NA,2151.22912127814,0.146818732025716,0.927706530303438,0.173699410867387,FALSE,1,0.00245098039215686,0.0054983640352095,"AMS1_PMF_5r2","BB1"
"44","1221_0832_blob_1054",359,14443.7566683467,0.0244562058309851,262.285121704411,13,0.000350896577959424,0.000356577146726123,0.270943396226415,0.000356577146726123,0.240740740740741,0.915359203074463,0.914339221446861,0.000156887,0.871517375,0.556883252,0.304688941,0.335449024,0.493326594,0.229919519,NA,NA,NA,NA,NA,NA,"C7 acid",415,424,1570.32967,NA,"Octan-2-one, 3,6-dimethyl-",646,748,NA,"C10H20O","myrc_ox_L_blob_596",537,558,1565,0.643853667,0.298040827,NA,-0.024914358,-0.647399119,0.663048698,0.842977926,0.818170639,0.719769643,0.745298637,0.550191514,0.639726298,NA,0.360838371,0.656432364,"0.895084078",0.806485434,"NYC",NA,NA,NA,1570.05154092577,-0.360602319256793,0.677076678175688,-0.426624106802307,FALSE,1,0.00245098039215686,0.00558214781872539,"AMS1_PMF_1r2","ISOP1"
"45","1128_1901_blob_897",363,14246.2752999401,0.0196821281724694,211.084639162526,17,0.000346098966231688,0.00028696998846588,0.273962264150943,0.00028696998846588,0.314814814814815,0.916751916790033,0.915643366509362,0.000154742,0.070962169,0.123546947,-0.054894537,-0.092644139,0.368130286,0.333561115,NA,NA,NA,NA,NA,NA,"C7 acid",346,503,2362.903226,NA,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",625,640,NA,"C12H10ClN3S","limonox_S_blob_687",349,511,NA,-0.591790547,0.089934706,NA,-0.160201651,-0.452074787,0.378592085,-0.043525114,-0.091161751,-0.333975899,0.333175839,0.3215213,-0.685407919,NA,0.853332779,-0.409567537,"-0.50261539",0.545841702,"NYC",NA,NA,NA,2362.44326375712,0.33626329128502,1.01879154646098,0.397828906343544,FALSE,1,0.00245098039215686,0.00449246091585573,"AMS1_PMF_5r2","MT1"
"46","1202_1412_blob_1073",364,14160.5786687861,0.0253424353479123,271.789654758789,23,0.00034401705255057,0.00036949857839358,0.274716981132075,0.00036949857839358,0.425925925925926,0.917095933842583,0.916012865087755,0.000153811,0.373455692,0.506011063,-0.038796564,0.263095809,0.40495471,0.169959568,NA,NA,NA,NA,NA,NA,"galactosan",511,553,1688.484848,1684,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",673,699,NA,"C16H37BO6Si3","limonox_L_blob_554",606,659,1678,0.619460218,0.628139224,NA,0.953654827,0.886775865,0.655818344,0.389663949,0.459219039,0.555133196,0.387681497,0.370576866,0.678415387,NA,0.199029556,0.361336382,"0.825391561",0.620562727,"NYC",NA,NA,NA,1688.34245426768,0.116836633513787,0.728089028137578,0.138227964027907,FALSE,1,0.00245098039215686,0.00578443038859717,"AMS1_PMF_2r2","BB3"
"47","1202_0046_blob_1364",366,14021.4000214519,0.021469820970148,230.257082600794,39,0.000340635846940701,0.000313034963606522,0.27622641509434,0.000313034963606522,0.722222222222222,0.917778630023367,0.916685353156951,0.000152299,0.705190387,0.403838115,0.382777685,0.176840463,0.583274933,0.184018863,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",494,587,2256.451613,2245,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",636,667,NA,"C23H48O2Si2","apin_ox_S_blob_592",418,572,NA,0.399052163,0.563697002,NA,0.756267965,0.450176651,0.701002363,0.6017354,0.580728219,0.508281999,0.689891921,0.575274834,0.296771817,NA,0.608498499,0.656509936,"0.50938765",0.762396406,"NYC",NA,NA,NA,2256.06952463569,0.373448342592564,0.972918416788435,0.441822076806715,FALSE,1,0.00245098039215686,0.00490050317392624,"AMS1_PMF_1r2","BB3"
"48","1129_1334_blob_1384",368,13951.628212255,0.0225854695953328,242.22206349187,37,0.000338940810832895,0.000329301379021349,0.277735849056604,0.000329301379021349,0.685185185185185,0.918456955638317,0.917382847603409,0.000151541,0.654412325,0.243992322,0.40910585,0.379841562,0.587867894,0.128989979,NA,NA,NA,NA,NA,NA,"bisabolol",531,563,1770.909091,1770,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,681,NA,"C13H26BNO6Si","limonox_S_blob_790",611,681,1768,0.326070175,0.726070699,NA,0.561554015,0.611801682,0.818099184,0.566133587,0.532906931,0.503573354,0.747106887,0.489750624,0.385502647,NA,0.871509419,0.753847256,"0.79470548",0.702028432,"NYC",NA,NA,NA,1770.447933276,1.31095258951991,0.763496595047262,1.55097165962991,FALSE,1,0.00245098039215686,0.00515515083197175,"AMS1_PMF_1r2","MT1"
"49","1202_1412_blob_1161",379,13433.907095006,0.0197086715333806,211.369308366537,13,0.000326363295678673,0.000287356996817201,0.286037735849057,0.000287356996817201,0.240740740740741,0.922124745900036,0.921254853068006,0.000145918,0.006927353,0.649326016,0.580993149,0.439416584,0.586031596,0.221514583,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",542,674,2066.666667,2060,"3,4,7,8-Tetraazatricyclo[4.2.2.0(1,5)]dec-9-ene-3,4:7,8-bis(N-methyldicarboximide), 2,2-diphenyl-",626,637,NA,"C24H20N6O4","myrc_ox_L_blob_548",418,477,2075,0.917648042,0.294499552,NA,-0.572799601,0.208248153,0.760539861,-0.041396514,0.041858016,0.199981553,0.656337702,0.775531846,0.940982746,NA,0.791855641,0.608606617,"0.275942852",0.806314539,"NYC",NA,NA,NA,2067.30853024971,0.375925178550878,0.89151620564023,0.444752390540108,FALSE,1,0.00245098039215686,0.00449851945842918,"AMS1_PMF_2r2","MT3"
"50","1221_0832_blob_822",382,13329.0596310652,0.0201843605767812,216.47092386258,17,0.000323816131727539,0.000294292653271718,0.288301886792453,0.000294292653271718,0.314814814814815,0.92309814306425,0.922243448950612,0.000144779,0.500947169,0.688673877,0.090014995,0.423862582,0.280451943,0.556605446,NA,NA,NA,NA,NA,NA,"C26 acid",658,669,3086.956522,3088,"9,12,15-Octadecatrienoic acid, 2-(acetyloxy)-1-[(acetyloxy)methyl]ethyl ester, (Z,Z,Z)-",665,720,NA,"C25H40O6","bcp_ox_L_blob_18",483,529,NA,0.229361341,0.663885085,NA,-1,0.40816401,0.457840392,0.337289351,0.222284453,-0.020126263,0.404231948,0.310098926,0.138608326,NA,0.89371155,0.17407372,"0.103658603",0.367416438,"NYC",NA,NA,NA,3088.44979787146,0.156652732396192,1.33187814243485,0.185333894064819,FALSE,1,0.00245098039215686,0.00460709584899283,"AMS1_PMF_2r2","BB1"
"51","1129_1334_blob_833",385,13210.2138999854,0.0241439434668261,258.936205983257,18,0.000320928893919639,0.000352024289115613,0.290566037735849,0.000352024289115613,0.333333333333333,0.924063127070451,0.923286452459016,0.000143488,0.650079389,0.755356151,0.058417326,0.200920367,0.195340164,0.110840969,NA,NA,NA,NA,NA,NA,"C7 acid",414,511,1863.087248,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",689,707,NA,"C13H26BNO6Si","limonox_S_blob_649",604,632,1868,0.582432143,0.491311824,NA,0.322922449,0.712488583,0.644459016,0.713023171,0.684781047,0.700547494,0.510781284,0.175942687,0.683566697,NA,0.811287992,0.269114535,"0.973319565",0.280762861,"NYC",NA,NA,NA,1862.97570683956,0.514180258430431,0.803398723054133,0.608320251351599,FALSE,1,0.00245098039215686,0.00551087369358076,"AMS1_PMF_2r2","ISOP1"
"52","1202_0046_blob_1560",387,13116.5334394776,0.0204930520607691,219.781543016117,35,0.000318653021113923,0.000298793446622076,0.292075471698113,0.000298793446622076,0.648148148148148,0.924701200829606,0.923926718763423,0.000142471,0.467081556,0.217969251,0.180232956,0.277926593,0.450883755,0.436992143,NA,NA,NA,NA,NA,NA,"sinapinaldehyde",424,446,2032.352941,2032,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",718,770,NA,"C13H26BNO6Si","limonox_S_blob_687",429,593,NA,-0.082777056,0.367378935,NA,-0.149413798,0.147431805,0.363921874,0.362205139,0.208851581,0.159077143,0.33966244,0.189170229,-0.263355443,NA,0.185453393,0.253747934,"0.343747502",0.451405758,"A",NA,NA,NA,2033.03299097417,0.353597243897279,0.876735055040755,0.418336489505515,FALSE,1,0.00245098039215686,0.00467755491798788,"AMS1_PMF_1r2","BB1"
"53","1202_1412_blob_1372",390,13059.0083335078,0.0205141603787982,220.007923093283,18,0.000317255506374854,0.000299101210789052,0.294339622641509,0.000299101210789052,0.333333333333333,0.925653670243504,0.924908107008645,0.000141846,0.294601339,0.225917592,0.297894218,0.352034113,0.277548702,0.240359539,NA,NA,NA,NA,NA,NA,"FAME16 (Methyl Palmitate)",456,645,1957.04698,1957,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",697,732,NA,"C14H31BO6Si2","limonox_S_blob_685",578,672,1963,-0.193314629,0.549886225,NA,0.420163079,0.523205812,0.662127241,0.027240206,0.042158509,0.064736125,0.362869289,0.016981486,-0.274982719,NA,0.986743468,-0.024966427,"0.83798585",0.808239884,"NYC",NA,NA,NA,1958.07110699249,0.336110397707656,0.844408126864766,0.397648019858917,FALSE,1,0.00245098039215686,0.00468237290783703,"AMS1_PMF_4r2","BB1"
