Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,cluster_vol.z7,cluster_vol.z8,cluster_vol.z9,cluster_vol.z10,cluster_vol.z11,cluster_vol.z12,cluster_vol.z13,AMS_PMF_1,AMS_PMF_2,AMS_PMF_3,AMS_PMF_4,AMS_PMF_5,AMS_PMF_6,cluster,max_corr,assigned_cluster
1202_0046_blob_1236,0.124928609,0.02311108,0.045600865,0.051928907,0.256029922,-0.050802893,-0.225349406,0.511649531,0.275046759,0.012886594,0.014767526,0.124824382,0.218280509,0.102259235,0.004385683,0.201976791,0.0375109,-0.186230696,-0.127075419,-0.133623698,NA,cluster_vol.z7,7
1202_0046_blob_1563,-0.267650132,-0.203163396,-0.21890565,-0.407966269,-0.106661274,-0.039385147,-0.079596095,0.050725313,-0.339703482,0.024534253,-0.213213058,-0.311360089,-0.35125077,-0.318447088,-0.316051959,-0.333832157,-0.296099026,-0.199215025,-0.246996142,-0.160884309,NA,cluster_vol.z7,7
1202_1412_blob_1352,-0.081722062,-0.15915603,-0.089552979,-0.155118943,0.136821993,-0.116572218,-0.167497822,0.338892029,-0.16921449,-0.006227734,-0.161568737,-0.105061393,-0.128294694,-0.142619622,-0.158122528,-0.129742325,-0.125154727,-0.135734856,-0.119518889,-0.028309399,NA,cluster_vol.z7,7
1206_0924_blob_467,-0.073115848,-0.129003505,-0.058807425,-0.119520256,-0.020665198,0.000510848,-0.114381169,0.070322576,-0.122779765,-0.067315967,-0.132393952,-0.090809613,-0.117106628,-0.126234929,-0.103848628,-0.109735119,-0.158684849,-0.069059958,-0.115281983,-0.088791348,NA,cluster_vol.z7,7
1206_0924_blob_543,-0.073115848,-0.129003505,-0.058807425,-0.119520256,-0.020665198,0.000510848,-0.114381169,0.070322576,-0.122779765,-0.067315967,-0.132393952,-0.090809613,-0.117106628,-0.126234929,-0.103848628,-0.109735119,-0.158684849,-0.069059958,-0.115281983,-0.088791348,NA,cluster_vol.z7,7
1213_2145_blob_1481,0.341035784,0.139075161,0.37292723,0.107795263,0.384611094,0.075587416,-0.00968509,0.519385178,0.42913578,0.117461489,0.136177645,0.365576991,0.381660836,0.282510025,0.273157522,0.435841794,-0.025529486,-0.110716666,-0.027791117,0.027069598,NA,cluster_vol.z7,7
1221_0832_blob_1014,-0.053793419,-0.207191855,-0.04307006,-0.140368544,0.304639678,-0.012239718,-0.275501737,0.604755135,-0.037569135,0.025108795,-0.207831213,-0.0758108,-0.002366574,-0.145459215,-0.129900484,-0.079258855,-0.112864622,-0.181763213,-0.23558404,-0.054194829,NA,cluster_vol.z7,7
1221_0832_blob_1033,0.085514494,0.062219375,-0.043325716,0.062343637,0.213382918,-0.072202702,-0.172259586,0.252363668,0.241864378,0.086084729,0.044593029,0.090612519,0.100944887,0.127275927,-0.044347645,0.134691741,0.094371577,-0.127036156,-0.003871498,-0.10232909,NA,cluster_vol.z7,7
1221_0832_blob_1076,-0.103529438,-0.191030486,-0.104286799,-0.183596621,0.252659621,-0.048198878,-0.109575617,0.495011339,-0.149268639,0.054886724,-0.19625723,-0.134214944,-0.162551778,-0.178744167,-0.186972285,-0.180590555,-0.138014542,-0.124839023,-0.182017485,-0.026476619,NA,cluster_vol.z7,7
1221_0832_blob_1087,-0.227847684,-0.281053149,-0.195796458,-0.196852424,0.154236699,-0.086899178,-0.11069655,0.252602115,-0.175511803,0.196290555,-0.291008386,-0.264172894,-0.202344403,-0.295096518,-0.21792611,-0.227421722,-0.118748154,-0.250392729,-0.232181571,-0.171487616,NA,cluster_vol.z7,7
1221_0832_blob_1159,-0.073115848,-0.131381576,-0.075928288,-0.165022193,0.033965945,-0.170177263,-0.195866592,0.05096091,-0.142588051,0.026958866,-0.135858127,-0.094877468,-0.126187162,-0.126234929,-0.150216638,-0.154358016,-0.154264888,-0.014534989,-0.073392346,0.15984377,NA,cluster_vol.z7,7
1221_0832_blob_1165,0.13238794,0.051299606,0.036312059,0.030756766,0.299164019,0.006759667,-0.166746586,0.475384657,0.295519877,0.047868707,0.040148548,0.143515264,0.224551739,0.128799225,0.028011994,0.169759985,0.042060247,-0.142319762,-0.103179123,-0.098613096,NA,cluster_vol.z7,7
1221_0832_blob_1177,0.077247044,0.089504257,-0.047726305,0.01588045,0.279095178,-0.01692384,-0.073797873,0.299893255,0.242970163,0.079983911,0.068186202,0.092022018,0.116189377,0.111526164,-0.018056281,0.118537974,0.06149363,-0.09248104,-0.063920253,-0.098023585,NA,cluster_vol.z7,7
1221_0832_blob_1206,-0.073115848,-0.150526314,-0.079621909,-0.141202945,0.151335763,-0.097860884,-0.1912516,0.360999068,-0.157122107,-0.014244706,-0.153450009,-0.094883183,-0.121390542,-0.126234929,-0.163520118,-0.145204505,-0.096207996,-0.130385834,-0.123703898,-0.033333194,NA,cluster_vol.z7,7
1221_0832_blob_1211,0.044299712,0.001593596,-0.067433824,0.047375683,0.263139986,-0.02180604,-0.269003873,0.276510478,0.235654142,0.097195283,-0.01677368,0.052251512,0.115150043,0.092504886,-0.060008774,0.082338624,0.101404311,-0.16129365,-0.061407399,-0.103432616,NA,cluster_vol.z7,7
1221_0832_blob_1221,0.157002819,0.133346444,0.030687224,0.055080447,0.232897875,-0.026664563,-0.052712373,0.34627936,0.299989037,0.049158118,0.11851384,0.172037398,0.19116387,0.184485085,0.039911117,0.181763462,0.068208364,-0.095645324,-0.022541661,-0.092090794,NA,cluster_vol.z7,7
1221_0832_blob_1286,-0.121899961,-0.222784836,-0.131569374,-0.031286265,0.254711777,-0.044518029,-0.288535053,0.303337844,-0.022368066,0.225883523,-0.231488083,-0.145978789,-0.093138986,-0.143144621,-0.18540094,-0.067001207,-0.01095348,-0.171127531,-0.14735273,-0.073404308,NA,cluster_vol.z7,7
1221_0832_blob_647,0.206464281,0.049148987,0.261523631,0.0845509,0.34628959,-0.026871161,-0.054058242,0.611621176,0.29180355,0.03830624,0.04905527,0.231825472,0.302625289,0.209050175,0.132201316,0.380154486,-0.127338729,-0.146488818,-0.139731509,0.052749254,NA,cluster_vol.z7,7
1221_0832_blob_669,-0.041677837,-0.114430551,-0.123093553,-0.01123821,0.342013033,-0.02640112,-0.286944121,0.394311979,0.135019453,0.177083567,-0.135009169,-0.048584736,0.022799092,-0.008857979,-0.142020885,-0.034502518,0.02669506,-0.219764067,-0.17809016,-0.118248264,NA,cluster_vol.z7,7
1221_0832_blob_749,0.047388178,-0.122022468,0.113257799,-0.02342493,0.449522041,-0.180695256,-0.105616298,0.545376161,-0.001129522,0.06288339,-0.138321263,-0.032871698,-0.038095507,0.039339756,-0.219190598,0.218213186,-0.168261784,-0.231954826,-0.292047448,0.132222012,NA,cluster_vol.z7,7
1221_0832_blob_791,0.070042211,0.040537359,-0.053135446,0.070289338,0.26506987,-0.072092965,-0.126572837,0.295929224,0.228522184,0.208209264,0.021144956,0.074609801,0.081917782,0.116293466,-0.057588041,0.122803948,0.085179577,-0.139030067,-0.033871406,-0.11396787,NA,cluster_vol.z7,7
1221_0832_blob_836,0.175843293,0.051664845,0.106402211,0.065017804,0.480276377,7.69E-05,-0.103096769,0.655144032,0.323657296,0.157614224,0.044205562,0.196857133,0.277188587,0.124410114,0.095538709,0.294525273,-0.062099986,-0.13911345,-0.140594457,0.020327552,NA,cluster_vol.z7,7
1221_0832_blob_862,0.142481381,2.77E-05,0.074561528,0.005009887,0.310356613,-0.036102292,-0.182215204,0.634647118,0.263009278,0.031687696,-0.003029191,0.137311194,0.21748568,0.069471636,0.015336238,0.220048367,-0.025837365,-0.155776811,-0.135055845,-0.101912422,NA,cluster_vol.z7,7
1221_0832_blob_873,0.100503091,-0.052871637,0.21978738,0.045577555,0.53779307,-0.172662965,-0.187001804,0.59911018,0.193951001,0.219091643,-0.066581087,0.063622935,0.15729886,0.052500937,-0.055011579,0.334565557,-0.11257451,-0.17992162,-0.226548403,0.053366267,NA,cluster_vol.z7,7
1221_0832_blob_893,0.203775762,0.07233541,0.248984618,0.071343927,0.207771644,-0.091132112,-0.069621083,0.544158144,0.291483136,-0.014200933,0.075019927,0.207485603,0.26972653,0.162483726,0.087255306,0.329857883,-0.04406916,-0.124383475,-0.086643857,-0.110384638,NA,cluster_vol.z7,7
1221_0832_blob_899,0.094371636,0.076050557,-0.037928277,0.062092187,0.219148893,-0.063508154,-0.153108349,0.258230021,0.253152146,0.084484846,0.057868947,0.101848205,0.111881281,0.139670915,-0.03384515,0.136306688,0.095570213,-0.122627787,-0.00468797,-0.101428863,NA,cluster_vol.z7,7
1221_0832_blob_905,-0.101444434,-0.185042179,-0.101367752,-0.178316576,0.251287384,-0.038476798,-0.091755188,0.483478158,-0.139172688,0.061049916,-0.190268917,-0.131498762,-0.158374301,-0.175144396,-0.178884392,-0.174525183,-0.135403842,-0.116530586,-0.179010261,-0.023935502,NA,cluster_vol.z7,7
1221_0832_blob_942,0.077455951,-0.055028309,0.031023626,0.032980974,0.396254803,-0.074948962,-0.188826799,0.648401033,0.212524747,0.150610435,-0.061502171,0.060593744,0.152095374,0.001125805,-0.044774874,0.160832384,-0.014914289,-0.189076511,-0.191466185,-0.140688491,NA,cluster_vol.z7,7
1221_0832_blob_948,0.08621579,0.07368602,-0.032363603,0.042220888,0.262019463,0.020491443,-0.140872766,0.276074533,0.26808562,0.078721743,0.054474389,0.104984992,0.15684304,0.146684587,-0.000876638,0.085142982,0.0966201,-0.1209709,-0.05574211,-0.08839079,NA,cluster_vol.z7,7
1221_0832_blob_974,0.076117661,-0.040595092,0.225652279,0.071667582,0.31413163,-0.082809722,-0.166497402,0.481301594,0.193666531,0.07113018,-0.05083651,0.061411669,0.187078749,0.129370273,-0.039797435,0.263578274,-0.050213904,-0.21996882,-0.244710108,-0.022567058,NA,cluster_vol.z7,7
1221_2326_blob_762,-0.092542673,-0.106010308,-0.087335912,-0.004725677,0.346015352,-0.106698782,-0.008935282,0.426751362,0.042799929,0.383647139,-0.114883969,-0.107777198,-0.105193247,-0.145767933,-0.105094244,-0.05617241,0.060790533,-0.043228278,-0.028101822,-0.081654146,NA,cluster_vol.z7,7
1221_2326_blob_864,-0.101550982,-0.198878664,-0.108621677,-0.208793228,0.147731172,-0.174403585,-0.268086274,0.336402692,-0.21049323,0.002142465,-0.203765772,-0.131780707,-0.171152541,-0.175328353,-0.220070738,-0.206580631,-0.164546734,-0.119461811,-0.145063049,0.056514312,NA,cluster_vol.z7,7
cluster_vol.z7,0.119667177,-0.14450729,0.079295703,-0.060204366,0.614089308,-0.127767612,-0.222928414,1,0.131626219,0.30107258,-0.151363586,0.072150326,0.116486795,-0.048411609,-0.076215346,0.114916603,-0.071552965,-0.219296245,-0.279292059,0.010482876,NA,cluster_vol.z7,7
1128_1901_blob_1079,0.471198775,0.62748936,0.392645789,0.668317653,-0.181885831,0.52503625,0.52495068,-0.097147922,0.768088066,0.061445035,0.662412783,0.669396032,0.70374325,0.639294625,0.802950487,0.445322938,0.543677254,0.476468306,0.666327032,0.18961819,NA,cluster_vol.z8,8
1128_1901_blob_1158,0.126886455,0.254557606,0.07286698,0.3954182,-0.085553242,0.499103942,0.273198426,0.043670146,0.502945068,-0.05924903,0.266658693,0.191244346,0.217233064,0.311420672,0.22854611,0.064111863,0.577445251,0.138681195,0.315484082,0.124424681,NA,cluster_vol.z8,8
1128_1901_blob_1161,0.188593033,0.469763627,0.217374784,0.43067989,-0.104230166,0.639992686,0.428406081,-0.042765047,0.703690739,0.114690246,0.486373589,0.392250096,0.484526607,0.415160332,0.639688675,0.191880845,0.594324456,0.463249197,0.531972825,0.119593856,NA,cluster_vol.z8,8
1128_1901_blob_1191,0.374452851,0.514810576,0.404161147,0.650959513,-0.231192883,0.421006839,0.506825273,-0.193348267,0.685980386,0.160905343,0.539466122,0.658337091,0.591626674,0.638531281,0.801385385,0.372388616,0.372543436,0.267064673,0.585325437,0.070709992,NA,cluster_vol.z8,8
1128_1901_blob_1228,-0.103812228,0.103299358,0.219439881,0.264492221,-0.029196875,0.179981088,0.242694489,-0.046856183,0.296657961,0.017602094,0.106369121,0.025280872,0.124842595,0.165135184,0.232237173,-0.043922145,0.078774485,-0.001370966,0.090270668,0.009769118,NA,cluster_vol.z8,8
1128_1901_blob_1622,0.422202912,0.406054173,0.446509909,0.578754209,-0.329967376,0.546861711,0.390415435,-0.10369068,0.642576541,-0.065543919,0.449458955,0.617577178,0.617683926,0.591076711,0.69007177,0.380496427,0.504444803,0.241634454,0.517533651,-0.019224694,NA,cluster_vol.z8,8
1128_1901_blob_802,0.572028579,0.553860502,0.464103687,0.739534459,-0.204320473,0.599604641,0.503998019,-0.052854115,0.786249732,-0.022423522,0.594344085,0.747956115,0.783831413,0.770134205,0.781193231,0.577096563,0.680984433,0.320658801,0.588975288,0.07775057,NA,cluster_vol.z8,8
1128_1901_blob_860,-0.079666874,0.142472625,0.145698413,0.178633879,0.241872203,0.216705742,0.218255992,0.187776919,0.325302171,0.151611925,0.141526669,0.036141476,0.155656052,0.062082764,0.213564111,0.117817093,-0.043875104,0.05285936,-0.078659979,0.063280082,NA,cluster_vol.z8,8
1129_1334_blob_1132,0.450728357,0.492015971,0.315734701,0.566241876,-0.096330786,0.530266688,0.384536359,-0.104314091,0.757476901,0.068669922,0.521256452,0.667211929,0.668382625,0.554941861,0.791351586,0.380276894,0.428723805,0.265671249,0.594322945,0.15305363,NA,cluster_vol.z8,8
1202_0046_blob_1639,0.07048032,0.289414806,0.11630917,0.285714292,0.024282778,-0.069365489,0.302085537,0.217585442,0.326334228,0.097905719,0.296864774,0.168797716,0.219087178,-0.009394259,0.163638534,0.258927514,0.084519573,0.178345096,0.12044751,0.052386546,NA,cluster_vol.z8,8
1202_0046_blob_856,0.551235257,0.52887328,0.40720233,0.674405748,-0.123361645,0.525806602,0.45607549,0.023398827,0.760179614,0.048666955,0.555186349,0.734576076,0.749906481,0.714057388,0.806827392,0.513093293,0.610708222,0.254721559,0.588646279,0.16423048,NA,cluster_vol.z8,8
1202_1412_blob_1054,0.514399119,0.383425608,0.529675491,0.451793449,0.099814627,0.313724918,0.206221331,0.236161369,0.716760242,0.14775353,0.396714966,0.713304822,0.68660273,0.644557515,0.725810503,0.535632874,0.125045643,0.00694541,0.290667952,0.093313505,NA,cluster_vol.z8,8
1202_1412_blob_1414,0.018253474,0.22798829,0.148064948,0.244742811,0.081436683,0.245226637,0.224686088,-0.109006059,0.434300573,0.225631603,0.230791737,0.255417025,0.28227673,0.193125586,0.498110353,0.147772712,-0.077143751,0.0821645,0.208420789,0.04633088,NA,cluster_vol.z8,8
1202_1412_blob_1566,0.246236307,0.202294256,0.353841142,0.407120374,-0.241181856,0.403389126,0.24447817,-0.027012607,0.455044115,0.001169614,0.232288852,0.417209953,0.410330218,0.441491665,0.530989657,0.157623076,0.16382404,0.01872345,0.283593553,-0.085434204,NA,cluster_vol.z8,8
1202_1412_blob_2061,0.003601836,0.185617952,0.011007361,0.134059036,0.172448862,0.190622576,0.171541637,-0.058829789,0.332481981,0.170656812,0.185515669,0.139322217,0.141718946,-0.066102165,0.326225667,0.052259186,0.003604166,0.11356385,0.178692711,0.068269982,NA,cluster_vol.z8,8
1202_1412_blob_782,0.41227568,0.652820174,0.321080056,0.401323493,0.165745877,0.345888517,0.44147801,0.067333245,0.657523469,0.180497362,0.653730194,0.505607837,0.50775093,0.443816048,0.562270029,0.44736505,0.407765126,0.551389095,0.464882125,0.38263717,NA,cluster_vol.z8,8
1213_2145_blob_1015,0.27169593,0.138906941,0.404256372,0.257960197,0.055846746,0.528046535,0.097679312,-0.09040181,0.53100198,0.140980183,0.161819099,0.486033476,0.514423518,0.329739007,0.686746072,0.204879508,0.038343133,-0.018970389,0.187890583,-0.017384961,NA,cluster_vol.z8,8
1213_2145_blob_1113,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
1213_2145_blob_1291,0.225565688,0.37510214,0.22994673,0.240886567,-0.128886072,0.372006851,0.285808936,-0.039369726,0.479661657,0.007698373,0.389872757,0.437339665,0.453585628,0.381730528,0.582564933,0.300764896,0.205160056,0.426883918,0.488625148,0.130358606,NA,cluster_vol.z8,8
1213_2145_blob_1370,0.372345543,0.447863712,0.235965839,0.520714112,-0.137348618,0.314297925,0.382685022,0.006797552,0.666980643,0.079931046,0.470763501,0.595646825,0.64764483,0.45797767,0.626911416,0.381218103,0.467925021,0.26030872,0.436545686,0.025760589,NA,cluster_vol.z8,8
1213_2145_blob_846,0.211253092,0.160013297,0.177748692,0.371507569,0.056779531,0.477115903,0.156913396,-0.044953553,0.52018729,0.191718319,0.178771319,0.472819404,0.50406772,0.363791438,0.660929706,0.151574217,0.164726199,0.015321491,0.255867811,0.000433652,NA,cluster_vol.z8,8
1213_2145_blob_894,0.203757618,0.493711909,0.115185966,0.432268263,-0.004499093,0.180455787,0.342761044,-0.053956609,0.581925562,0.270178869,0.487774749,0.454128609,0.380434209,0.391408139,0.545754907,0.265923152,0.181200122,0.250646768,0.431953218,0.213317314,NA,cluster_vol.z8,8
1221_0832_blob_1022,-0.103634554,0.370466487,0.098139086,0.339032891,0.110274105,0.495114651,0.391281993,-0.168366353,0.597413687,0.16181152,0.372200627,0.105926306,0.261198116,0.1186089,0.457519575,0.078985022,0.287594239,0.440862394,0.334775368,0.223029268,NA,cluster_vol.z8,8
1221_0832_blob_1051,0.155552345,0.346645757,0.077043087,0.124863012,0.322800892,0.181708364,0.111758953,0.082796539,0.48625383,0.166343991,0.336404471,0.283364205,0.35174393,0.094503215,0.407191478,0.312324124,0.004506009,0.217759541,0.176528363,0.258923711,NA,cluster_vol.z8,8
1221_0832_blob_1054,0.352950354,0.307075829,0.459675197,0.492404551,-0.036795967,0.320548766,0.20413212,-0.038030932,0.598208128,0.068268121,0.3247252,0.512180153,0.478743193,0.491417593,0.574402352,0.298326506,0.298474499,-0.019381327,0.330077167,-0.040421641,NA,cluster_vol.z8,8
1221_0832_blob_1086,0.239478736,0.633052723,0.235654286,0.501340287,0.175224011,0.121643471,0.442526252,0.045559959,0.658602996,0.241238285,0.619183239,0.420043609,0.398806583,0.409804628,0.473467094,0.406711233,0.163099182,0.303367125,0.389404896,0.293737143,NA,cluster_vol.z8,8
1221_0832_blob_1098,0.170291682,0.1571699,0.002582832,0.153281949,0.12406229,0.004666328,0.088108423,0.182803484,0.258047494,0.024025914,0.148692487,0.171670391,0.12878212,0.239432706,-0.005915668,0.159696554,0.165737084,-0.082915541,0.012303561,-0.106738194,NA,cluster_vol.z8,8
1221_0832_blob_1121,0.531450017,0.330728886,0.443299099,0.528636966,0.004905676,0.51021296,0.21326503,0.082938441,0.682480246,0.042047524,0.354113852,0.644909836,0.617776531,0.664918488,0.606880963,0.400906267,0.460322798,0.042313982,0.329682629,0.058243941,NA,cluster_vol.z8,8
1221_0832_blob_1164,0.30751818,0.42390383,0.273321892,0.468408294,0.099306538,0.233069377,0.358261382,-0.030200956,0.58158689,0.097650267,0.433152958,0.494211096,0.417952669,0.440280103,0.581912302,0.447704606,0.12144619,0.089906995,0.36242662,0.097070763,NA,cluster_vol.z8,8
1221_0832_blob_1233,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
1221_0832_blob_1301,0.026034627,-0.018292647,-0.08843871,0.087769229,0.209188013,0.276753535,-0.207041525,0.210362668,0.398852958,0.055817144,-0.026996782,0.119803577,0.243762688,0.219710279,0.132327757,0.036460067,0.147796119,-0.18753686,-0.064062707,-0.148330117,NA,cluster_vol.z8,8
1221_0832_blob_691,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
1221_0832_blob_732,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
1221_0832_blob_882,0.142945767,0.331428704,0.176457515,0.369037225,0.168686334,0.030609857,0.200344259,0.043519313,0.421762724,0.160543143,0.323279994,0.256162288,0.192782759,0.372566779,0.324706421,0.236089308,0.147444861,0.068621063,0.283598832,0.093499541,NA,cluster_vol.z8,8
1221_0832_blob_889,0.21133227,0.356200362,0.366201995,0.272271946,-0.100061953,0.40564539,0.23474276,-0.037530039,0.599572148,0.053802418,0.366920394,0.367894892,0.38726336,0.4150262,0.539288515,0.211515207,0.117532454,0.096197009,0.373648702,0.028746289,NA,cluster_vol.z8,8
1221_0832_blob_909,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
1221_0832_blob_920,0.156393093,-0.01776724,0.139071944,0.330094239,0.13170974,0.523100119,0.006596162,0.189069928,0.5760335,0.151891573,-0.001439461,0.36327316,0.456025129,0.330288128,0.520472449,0.119817695,0.338145009,-0.172008438,0.110266705,-0.181884065,NA,cluster_vol.z8,8
1221_0832_blob_954,0.123496405,0.130378568,-0.008340845,0.053230363,0.218544468,-0.015547716,-0.045827189,0.253240264,0.273785207,0.066628854,0.111892635,0.141010661,0.148419368,0.179485821,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,cluster_vol.z8,8
