PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,time_start,time_end,time_start_num,,,
0.09789028,0.056566112,0.38772166,0.085191287,0.094326429,0.017152229,40:01.2,43:00.8,41718.94,,,
0.076118715,0.25485358,0.30095357,0.09478879,0.052396256,0.008604758,48:01.0,51:01.1,41718.95,,,
0.095724642,0.084549859,0.31421021,0.04491863,0.063465953,0.023646722,56:01.3,59:00.9,41718.96,,,
0.048186891,0.088810712,0.40157685,0.039283894,0.32687429,0.17212364,00:01.2,03:01.0,41719.92,,,
0.072098568,0.048328165,0.46651843,0.046096478,0.218584,0.069655813,08:01.4,11:01.2,41719.92,,,
0.055431437,0.027504198,0.39025936,0.25387228,0.19241235,0.067580096,16:01.2,19:01.0,41719.93,,,
0.023218978,0.14355393,0.37148017,0.83652788,0.21266307,0.070545435,24:01.0,27:01.0,41719.93,,,
0.054979954,0.18646151,0.40641245,0.90110356,0.28503272,0.075698353,32:01.2,35:01.1,41719.94,,,
0.014027336,0.25063115,0.32529464,0.58410776,0.22552522,0.071936212,40:00.9,43:00.9,41719.94,,,
0.063159682,0.084405996,0.3220765,0.23837779,0.14472185,0.056243356,48:01.0,51:01.0,41719.95,,,
0.049365997,0.28656185,0.23513527,0.011842201,0.085404433,0.080363929,01:10.3,02:59.9,41720.92,,,
0.061202262,0.22906809,0.21054237,0.01226505,0.076792069,0.075345859,09:10.6,11:00.7,41720.92,,,
0.048896298,0.108238,0.21438493,0.017709613,0.12090043,0.10752186,17:10.0,19:00.1,41720.93,,,
0.041598372,0.4911103,0.11514371,0.039683156,0.10096421,0.11016072,25:10.3,27:00.0,41720.93,,,
0.048638057,0.23314008,0.15486293,0.06531696,0.15867694,0.20726243,33:10.9,35:00.6,41720.94,,,
0.057526294,0.070364229,0.20328829,0.066054374,0.11483421,0.14167072,41:10.3,43:00.0,41720.95,,,
0.054562066,0.12732172,0.2664752,0.05651366,0.15219258,0.12689142,49:11.0,51:00.6,41720.95,,,
0.075192288,0.17943536,0.23123658,0.051115308,0.11890057,0.037058923,57:10.9,59:00.7,41720.96,,,
0.085675284,0.31476736,0.14696249,0.060778026,0.20781685,0.098353148,00:01.4,03:00.9,41721.92,,,
0.051133286,0.5208559,0.139568,0.054018632,0.20168857,0.083282284,08:01.4,11:01.3,41721.92,,,
0.10402322,0.2423718,0.17050578,0.046558339,0.080440141,0.025991922,16:01.3,19:01.3,41721.93,,,
0.10082393,0.18399043,0.16320208,0.027322302,0.044398405,0.005958889,24:01.1,27:00.7,41721.93,,,
0.078326859,0.20418942,0.1814485,0.006417826,0.019078499,0.014092257,32:01.5,35:01.0,41721.94,,,
0.082534283,0.17089179,0.16164801,0.038339045,0.010226343,0.00963005,40:01.2,43:00.8,41721.94,,,
0.074602716,0.15883192,0.16388001,0.022448158,0.068807699,0.020934051,48:01.4,51:01.3,41721.95,,,
0.063373119,0.45539358,0.11906072,0.061991621,0.021388743,0.031066321,56:01.3,59:01.3,41721.96,,,
0.049966127,0.054676633,0.13687879,0.018309414,0.038217593,1.32E-07,00:01.2,03:00.9,41722.92,,,
0.048940036,3.36E-07,0.16278379,0.023493251,0.074128218,0.003769962,08:01.3,11:00.9,41722.92,,,
0.068676159,5.15E-07,0.13498285,0.014405363,0.036935899,0.004464514,16:01.3,19:01.0,41722.93,,,
0.048156813,0.07029739,0.12650678,0.037672222,0.11050486,0.027640786,24:01.4,27:01.1,41722.93,,,
0.034782086,0.07425414,0.10667264,0.028646279,0.032733284,0.009496171,32:01.4,35:01.0,41722.94,,,
0.030945485,0.14161749,0.10680764,0.001926715,0.06178312,0.059121601,40:01.3,43:01.0,41722.94,,,
0.056271736,0.025335427,0.11520014,0.007219535,0.021746464,0.013815515,48:01.3,3/24/2014 22:51,41722.95,,,
0.021016506,0.081429929,0.091500357,0.028172657,0.032405857,6.13E-08,56:01.2,59:00.9,41722.96,,,
0.078098431,0.28682685,0.82331854,0.055317741,0.39404359,0.123271,00:01.2,03:01.1,41723.92,,,
0.078863859,0.21884808,0.74047929,0.04429213,0.32757893,0.083206788,08:01.3,11:00.9,41723.92,,,
0.055865459,0.28555658,0.62605774,0.04144448,0.42799872,0.82397783,16:01.1,19:01.1,41723.93,,,
0.03846781,0.26402557,0.7495364,0.094973996,0.31354409,0.086630143,24:01.5,27:01.0,41723.93,,,
0.09152136,0.26017928,0.72696644,0.063455649,0.32947943,0.086532503,32:01.1,35:01.1,41723.94,,,
0.081133284,0.23298794,0.71966863,0.073397003,0.30652136,0.084395073,40:01.1,43:01.2,41723.94,,,
0.045555893,0.47579357,0.63984239,0.037409034,0.34434885,0.10722021,48:01.2,51:00.9,41723.95,,,
0.044173479,0.37853986,0.69221723,0.043121886,0.31596535,0.12178436,56:01.3,59:00.9,41723.96,,,
0.27969334,0.24994208,0.88513142,0.16206594,0.2575255,0.011815028,00:01.2,03:01.4,41724.92,,,
0.25608921,0.4883492,0.72119141,0.16090623,0.23124079,0.027971821,08:01.3,11:01.6,41724.92,,,
0.24981986,0.65782797,0.77912784,0.16187215,0.23827885,0.032663614,16:01.2,19:00.9,41724.93,,,
0.31733006,0.54686666,0.78133428,0.17961264,0.26943392,0.031432349,24:01.4,27:01.1,41724.93,,,
0.274876,0.57656711,0.71937567,0.241978,0.30424178,0.031747758,32:01.2,35:01.0,41724.94,,,
0.27973059,0.58506542,0.74935573,0.13739471,0.33272192,0.046313021,40:01.6,43:01.2,41724.94,,,
0.27574751,0.54021537,0.84317362,0.243845,0.29971141,0.049678735,48:01.2,51:01.0,41724.95,,,
0.30510795,0.58915573,0.79554218,0.18395613,0.27311593,0.028772801,56:01.1,59:00.9,41724.96,,,
0.16378036,0.23664357,0.35619822,0.093709998,0.13823465,0.016823664,00:01.3,03:00.9,41725.92,,,
0.17262657,0.34208748,0.38728502,0.033463858,0.050504725,0.018160686,08:01.0,11:00.8,41725.92,,,
0.19379823,0.21995784,0.33844158,0.046753187,0.092392638,0.013063749,16:01.2,19:00.9,41725.93,,,
0.22347635,0.36113259,0.32761487,0.067092329,0.098473854,0.00781995,24:01.1,27:00.9,41725.93,,,
0.20355499,0.19893894,0.33425942,0.085330144,0.14357579,0.040339958,32:01.0,35:00.8,41725.94,,,
0.18999606,0.083454929,0.36857608,0.068464488,0.085676715,0.026969966,40:01.0,43:00.8,41725.94,,,
0.268502,0.30090544,0.23223257,0.051839363,0.095944636,0.00622722,48:01.1,51:00.8,41725.95,,,
0.25179401,0.39315996,0.22562186,0.012402879,0.059054714,0.010045343,56:01.0,59:00.8,41725.96,,,
0.042556629,0.10852394,0.45769122,0.25562164,0.36576948,0.11350865,00:01.2,03:01.1,41726.92,,,
0.089094929,4.57E-05,0.54249626,0.20808722,0.35471436,0.1278995,08:01.5,11:01.0,41726.92,,,
0.069059111,0.11272679,0.48085409,0.15184113,0.35693648,0.10464214,16:01.2,19:01.1,41726.93,,,
0.080575146,0.1462325,0.50723571,0.29239365,0.35582456,0.14020628,24:01.5,27:01.0,41726.93,,,
0.072086073,0.19324128,0.4545835,0.17062321,0.36984,0.13909043,32:01.3,35:01.3,41726.94,,,
0.075598784,0.23116435,0.42958233,0.25951922,0.29835236,0.12908764,40:01.4,43:01.4,41726.94,,,
0.044612955,0.17564414,0.46638885,0.094624788,0.38613477,0.13069014,48:01.5,51:01.0,41726.95,,,
0.056537442,0.20236386,0.520724,0.13701735,0.41788819,0.16049714,56:01.4,59:00.9,41726.96,,,
0.1978832,0.14544386,0.48278633,0.093181998,0.078664571,0.041929945,04:01.2,07:00.9,41676.96,,,
0.22580458,0.25195834,0.4210318,0.10397501,0.1321445,0.035702858,12:01.3,15:01.0,41676.97,,,
0.210997,0.173191,0.45691583,0.049731672,0.10782378,0.018338857,20:01.2,23:00.9,41676.97,,,
0.21582544,0.29081142,0.44622523,0.064942047,0.088805072,0.02921968,28:01.2,31:00.9,41676.98,,,
0.181435,0.28020787,0.35230315,0.087643787,0.11952079,0.057227429,36:01.2,39:01.3,41676.98,,,
0.17786221,0.33604693,0.42593557,0.024175284,0.064896055,0.0370203,44:01.2,47:00.9,41676.99,,,
0.19825886,0.12093886,0.44213828,0.06918817,0.034150001,0.020347765,52:01.3,55:01.0,41676.99,,,
0.029617885,0.10827807,0.2157473,0.48067042,0.15476285,0.070437744,04:01.2,07:00.9,41677.96,,,
0.019113628,0.39453271,0.18510599,0.44477817,0.11071436,0.075811788,12:01.2,15:00.9,41677.97,,,
0.020662222,0.33645472,0.16425043,0.49535793,0.07302314,0.077961639,20:01.3,23:01.0,41677.97,,,
0.025311057,0.17908743,0.17602414,0.36891064,0.098609574,0.067227148,28:01.4,31:01.1,41677.98,,,
0.020072542,0.19720292,0.17644221,0.27985427,0.10876593,0.062175121,36:01.2,39:00.9,41677.98,,,
0.050558396,0.10038678,0.18963328,0.32109544,0.10389129,0.060460694,44:01.4,47:01.0,41677.99,,,
0.03817407,0.16755143,0.15359943,0.38477567,0.13674586,0.056276642,52:01.3,55:01.0,41677.99,,,
0.091349781,0.24880192,0.30875328,0.14985014,0.10261071,0.087946072,05:10.3,07:00.1,41678.96,,,
0.11316428,0.032687936,0.35155079,0.22259621,0.12279829,0.059340443,13:10.3,15:00.2,41678.97,,,
0.097694002,0.064381629,0.31028479,0.16774885,0.18269116,0.076644428,21:10.3,23:00.2,41678.97,,,
0.10783578,0.048613813,0.35221902,0.18546416,0.10260207,0.061281618,29:10.2,31:00.1,41678.98,,,
0.11934035,0.2754617,0.28806293,0.18949206,0.066856861,0.046501271,37:10.2,39:00.1,41678.98,,,
0.090478502,0.26092893,0.28325185,0.17043351,0.14674078,0.098376356,45:10.1,47:00.1,41678.99,,,
0.094930433,0.39057702,0.29780221,0.16460849,0.11807571,0.043573707,53:10.2,55:00.2,41679,,,
0.20924707,0.22132286,0.34526864,0.41562527,0.11535692,0.058593888,04:01.1,07:00.9,41679.96,,,
0.20842665,0.14249565,0.26232126,0.42030892,0.025246648,0.82380646,12:01.1,15:00.9,41679.97,,,
0.21116321,0.22509922,0.36909279,0.45908898,0.10331921,0.043345749,20:01.0,23:01.1,41679.97,,,
0.22559001,0.074925072,0.39519745,0.40748608,0.16357765,0.083800428,28:01.1,31:00.9,41679.98,,,
0.21033406,0.25523242,0.40429679,0.47380078,0.11546464,0.06551563,36:01.4,39:01.1,41679.98,,,
0.21457894,0.14635557,0.33106014,0.4117758,0.092020713,0.44431794,44:01.4,47:01.1,41679.99,,,
0.2349378,0.10815735,0.37319335,0.42584309,0.085807286,0.070656173,52:01.1,55:01.0,41679.99,,,
0.023358429,0.097506933,0.14410764,0.20915693,0.12060686,0.076354362,04:01.1,07:00.9,41680.96,,,
0.050756041,0.13194421,0.10016565,0.22295722,0.096740358,0.082449786,12:01.1,15:00.9,41680.97,,,
0.03491728,4.72E-07,0.15470979,0.21528357,0.089719146,0.089503996,20:01.1,23:00.9,41680.97,,,
0.065508693,0.14495292,0.1057295,0.41759729,0.18823136,0.072522573,28:01.0,31:00.8,41680.98,,,
0.027616972,0.092102289,0.096471854,0.23119386,0.12585886,0.065181546,44:01.0,47:00.9,41680.99,,,
0.035671476,2.35E-07,0.097625002,0.22948872,0.088147715,0.0698217,52:01.0,55:00.9,41680.99,,,
0.10114915,0.19227958,0.42489579,0.008294079,0.19066672,0.031634666,04:01.1,07:00.8,41681.96,,,
0.098013997,0.21220823,0.37606242,4.67E-06,0.12108999,0.036979742,12:01.0,15:00.8,41681.97,,,
0.098487929,0.18819301,0.37004086,0.071704358,0.17886242,0.046026647,20:01.0,23:00.8,41681.97,,,
0.10610915,0.13133051,0.39429298,0.085523002,0.10769679,0.044199929,28:00.9,31:01.2,41681.98,,,
0.076373003,0.24514328,0.35787436,0.030968171,0.14018635,0.067725815,36:00.8,39:01.2,41681.98,,,
0.056991097,0.41859362,0.32590085,0.060175996,0.1624108,0.042430855,44:00.9,47:00.8,41681.99,,,
0.078293927,0.22548586,0.34551066,0.11910972,0.16865665,0.060689099,52:01.2,55:01.1,41681.99,,,
0.16921271,0.15167093,0.47778669,0.10898243,0.20501392,0.061284177,04:01.1,07:00.8,41682.96,,,
0.12052114,0.28267106,0.39545652,0.13739499,0.12414593,0.045159992,12:00.8,15:01.1,41682.97,,,
0.13893479,0.21251121,0.38081986,0.078398712,0.11671643,0.030862601,20:01.0,23:00.8,41682.97,,,
0.15407315,0.166802,0.41039219,0.072888359,0.13440879,0.035507031,28:00.9,31:01.2,41682.98,,,
0.13590822,0.25929573,0.39235938,0.17054635,0.14325072,0.063925304,36:01.1,39:01.5,41682.98,,,
0.12856799,0.19598643,0.37672114,0.2119205,0.11763307,0.034673266,44:01.0,47:00.9,41682.99,,,
0.16546878,0.17433015,0.35207498,0.27072173,0.12573221,0.043588843,52:00.9,55:01.3,41682.99,,,
0.14420399,0.56409889,0.36068279,0.162379,0.087314144,0.058480833,04:01.5,07:01.4,41683.96,,,
0.13375944,0.42051318,0.35865057,0.11564228,0.092522077,0.035490792,12:02.0,15:01.5,41683.97,,,
0.18117236,0.47453791,0.28375849,0.1581265,0.11850771,0.034983091,20:02.0,23:01.7,41683.97,,,
0.16615193,0.53240407,0.29876801,0.14191407,0.08349479,0.022774158,28:02.3,31:01.9,41683.98,,,
0.17862543,0.48391205,0.29579034,0.1821752,0.0994315,0.044928689,36:01.4,39:01.4,41683.98,,,
0.12745614,0.66533023,0.28680879,0.17401886,0.16311185,0.054945562,44:01.4,47:01.2,41683.99,,,
0.17660564,0.68306214,0.25965157,0.12093414,0.079253927,0.038087942,52:02.6,55:02.3,41683.99,,,
0.30582395,1.3571521,0.22127101,0.16810964,0.14696929,0.059459273,04:01.2,07:00.9,41684.96,,,
0.35851201,1.3521072,0.20879522,0.20355757,0.15725228,0.036916748,12:01.4,15:01.1,41684.97,,,
0.38100919,1.4830586,0.09585721,0.12019371,0.11553229,0.060221441,20:01.3,23:01.1,41684.97,,,
0.34558457,1.3622829,0.19495843,0.16990386,0.14264321,0.055099908,28:01.1,31:01.4,41684.98,,,
0.28791878,1.4390807,0.18121621,0.16602886,0.11409571,0.054890577,36:01.1,39:01.4,41684.98,,,
0.30144799,1.3623807,0.23059742,0.11189736,0.15693028,0.05777863,44:01.0,47:01.4,41684.99,,,
0.28242457,1.3934407,0.24443121,0.12703294,0.16872658,0.067981683,52:01.4,55:01.3,41684.99,,,
0.34705442,0.47453523,0.10466914,0.082335852,0.07929121,0.043405343,04:01.5,07:01.6,41685.96,,,
0.39266881,0.66044354,0.055624008,0.18243715,0.070399538,0.051112458,12:01.5,15:01.1,41685.97,,,
0.41745794,0.52736706,0.12052157,0.096760213,0.1304235,0.046479072,20:01.5,23:01.1,41685.97,,,
0.37685883,0.76458496,0.025720408,0.10192399,0.10213599,0.031636193,28:01.6,31:01.3,41685.98,,,
0.3742325,0.4093217,0.17646015,0.16022514,0.20352806,0.029878171,36:01.5,39:01.2,41685.98,,,
0.42255965,0.46645436,0.12932886,0.17200321,0.16646607,0.052105784,44:01.3,47:01.5,41685.99,,,
0.45475078,0.61702728,0.16107614,0.19195513,0.090668499,0.042627301,52:01.3,55:01.5,41685.99,,,
0.14946765,0.35571966,0.104876,0.14302714,1.20E-07,4.60E-08,05:11.0,07:00.9,41686.96,,,
0.17662694,0.17321843,0.13246585,0.061351534,0.016016515,0.008683186,13:10.1,15:00.2,41686.97,,,
0.14286914,0.31688944,0.13985178,0.035890251,0.045959551,0.000169827,21:10.3,23:00.3,41686.97,,,
0.15281828,0.20962073,0.12705943,0.056136921,0.043023657,0.005825637,29:10.2,31:00.0,41686.98,,,
0.137132,0.35279384,0.14605936,0.032938492,6.37E-06,0.005672085,37:10.1,39:00.2,41686.98,,,
0.15986115,0.35603184,0.10164435,4.68E-06,0.044132859,1.93E-05,45:10.1,47:00.0,41686.99,,,
0.14902151,0.035617188,0.16635551,0.15498479,0.023296507,2.46E-07,53:10.6,55:00.5,41687,,,
0.15782358,0.34701702,0.16256514,0.15132056,0.24381651,0.15085199,13:10.4,15:00.2,41687.97,,,
0.13251372,0.23014893,0.2302392,0.093170784,0.19965442,0.094071284,21:10.7,23:00.5,41687.97,,,
0.12909965,0.2842733,0.24825822,0.15398036,0.16127528,0.15451957,29:10.3,31:00.1,41687.98,,,
0.16962957,0.21204114,0.19080271,0.065255955,0.090747997,0.042406194,37:10.2,39:00.1,41687.98,,,
0.12999636,0.26604614,0.27104056,0.042664614,0.03895054,0.052813541,45:10.7,47:00.6,41687.99,,,
0.14131036,0.092340358,0.26569965,0.13324915,0.079518139,0.03973455,53:10.3,55:00.1,41688,,,
0.31574965,0.49321857,0.065549657,0.1660025,0.22034685,0.12834699,12:01.6,15:01.1,41688.97,,,
0.32366887,0.4323383,0.059966207,0.16502878,0.21704978,0.074799001,20:01.4,23:01.1,41688.97,,,
0.28117049,0.49229559,0.090749711,0.14972822,0.20889471,0.077589497,28:01.6,31:01.2,41688.98,,,
0.27878693,0.38129786,0.072329074,0.15606208,0.2417765,0.10043085,36:01.5,39:01.1,41688.98,,,
0.28622377,0.523579,0.06240277,0.13465364,0.24876544,0.082209073,44:01.5,47:01.1,41688.99,,,
0.30797601,0.60815758,0.029048422,0.13440578,0.22218072,0.12478314,52:01.4,55:01.1,41688.99,,,
0.15319949,0.41939858,0.25376159,0.71738285,0.37252456,0.18642621,04:01.3,07:01.1,41690.96,,,
0.1474397,0.29493928,0.30419964,0.64874113,0.35869935,0.18599685,12:01.3,15:01.1,41690.97,,,
0.15803164,0.36156622,0.28290784,0.66748136,0.32453549,0.17805386,20:01.5,23:01.5,41690.97,,,
0.15949628,0.22056893,0.32794866,0.72359067,0.31482327,0.16328086,28:01.7,31:01.2,41690.98,,,
0.19856615,0.36845335,0.30093685,0.68996155,0.30472064,0.18726452,36:01.6,39:01.5,41690.98,,,
0.16205093,0.43039015,0.22759686,0.75826353,0.35607794,0.21594058,44:01.5,47:01.5,41690.99,,,
0.13380422,0.4152253,0.34780908,0.69943893,0.3713308,0.17253271,52:01.6,55:01.5,41690.99,,,
0.048106346,0.25395378,0.55394393,0.10518136,0.35242885,0.077963926,04:01.4,07:01.2,41691.96,,,
0.038835134,0.22696351,0.57777137,0.041490577,0.3162148,0.087179497,12:01.3,15:01.1,41691.97,,,
0.035670619,0.29341015,0.54948199,0.054462057,0.32169309,0.063336119,20:01.5,23:01.3,41691.97,,,
0.050176259,0.47413608,0.57993925,0.14731029,0.34786698,0.097118288,28:01.3,31:01.2,41691.98,,,
0.037281901,0.45092008,0.54192621,0.081725143,0.39987722,0.11391401,36:01.4,39:01.2,41691.98,,,
4.50E-07,0.35292137,0.53894579,0.12778243,0.34208062,0.093421571,44:01.3,47:01.1,41691.99,,,
0.038250931,0.18373801,0.56246549,0.058484923,0.33580893,0.089418069,52:01.3,55:01.2,41691.99,,,
0.12441064,0.16579464,0.26382264,0.086426355,0.12202079,0.087046146,04:01.5,07:01.2,41692.96,,,
0.10706121,0.183198,0.2167435,0.10582764,0.1489255,0.07545571,12:01.4,15:01.2,41692.97,,,
0.087228075,0.20937349,0.23969799,0.071641572,0.15192063,0.070512526,20:01.4,23:01.1,41692.97,,,
0.11579228,0.055704538,0.27504021,0.074255854,0.156563,0.10637957,28:01.4,31:01.6,41692.98,,,
0.10224307,0.21564871,0.2324165,0.13355407,0.1763545,0.13094215,36:01.5,39:01.3,41692.98,,,
0.12744786,0.27562392,0.25666422,0.081350714,0.12822793,0.096305929,44:01.5,47:01.3,41692.99,,,
0.11675478,0.13760515,0.24374822,0.067657299,0.14225057,0.11981658,52:01.5,55:01.3,41692.99,,,
0.1007105,0.15589872,0.18846786,0.056088727,0.10214279,0.040602509,04:01.6,07:01.2,41693.96,,,
0.066866793,0.32767293,0.18232764,0.059059575,0.059499443,0.035006166,12:01.4,15:01.6,41693.97,,,
0.099491209,0.14374664,0.21078621,0.12250964,0.10796935,0.023382628,20:01.3,23:01.6,41693.97,,,
0.089960143,0.16718778,0.20925714,0.059257649,0.099404857,0.033289414,28:01.3,31:01.6,41693.98,,,
0.093357287,0.14498436,0.2332155,0.031282622,0.074060924,0.030146215,36:01.3,39:01.6,41693.98,,,
0.11454408,0.35575801,0.16867378,0.073663004,0.13872586,0.035886694,44:01.2,47:01.5,41693.99,,,
0.086786218,0.28805855,0.2001285,0.05893008,0.11012308,0.047797613,52:01.6,55:01.4,41693.99,,,
0.12324185,0.46034577,0.26999956,0.039515506,0.08489079,0.007773686,04:01.4,07:01.1,41694.96,,,
0.14592078,0.38789275,0.27632064,0.079514571,0.09615121,0.020387892,12:01.3,15:01.6,41694.97,,,
0.1440445,0.51000023,0.21530464,0.12328178,0.058736477,0.001043313,20:01.4,23:01.2,41694.97,,,
0.14542215,0.31194749,0.26339892,0.06924779,0.11909015,0.049581949,28:01.3,31:01.2,41694.98,,,
0.13160856,0.40268156,0.218651,0.11301793,0.11391493,0.023979872,36:01.4,39:01.2,41694.98,,,
0.15545008,0.22383516,0.30594471,0.10942293,0.14117728,0.039365556,44:01.3,47:01.6,41694.99,,,
0.13679685,0.24336906,0.26958099,0.056337152,0.11036643,0.025317336,52:01.4,55:01.7,41694.99,,,
0.17328529,0.27340341,0.25756073,0.18202586,0.10244229,0.031571999,04:01.5,07:01.3,41695.96,,,
0.20186321,0.22732149,0.23764794,0.23248985,0.070780635,0.0204996,12:01.5,15:01.2,41695.97,,,
0.21676157,0.23082899,0.24575421,0.24277906,0.059313361,0.020056257,20:01.5,23:01.2,41695.97,,,
0.19467434,0.19138357,0.23910357,0.22790273,0.10873507,0.006066341,28:01.5,31:01.3,41695.98,,,
0.17887358,0.40013906,0.19413492,0.21393487,0.13427857,0.029544149,36:01.4,39:01.2,41695.98,,,
0.20893128,0.28326413,0.24710785,0.15266064,0.060083162,0.027496157,44:01.3,47:01.6,41695.99,,,
0.17020358,0.31445679,0.22885756,0.2296398,0.11346257,0.046770163,52:01.4,55:01.2,41695.99,,,
0.097767711,0.14683165,0.15954642,0.040172778,0.06176053,0.013009071,05:10.7,07:00.7,41696.96,,,
0.11568514,0.30444944,0.083052933,0.034326315,0.016909599,0.012271479,13:10.8,15:00.7,41696.97,,,
0.096375145,0.16172443,0.10290372,0.029885957,0.027264699,0.023843857,21:10.6,23:00.6,41696.97,,,
0.11081407,0.069324963,0.12094779,0.04794373,0.062999465,0.013410906,29:10.8,31:00.8,41696.98,,,
0.073575146,0.26873136,0.10945658,0.043679871,0.070363127,0.028500794,37:10.3,39:00.3,41696.98,,,
0.10602807,0.17825335,0.12942164,0.035818536,0.039970063,0.0099975,45:11.1,47:00.7,41696.99,,,
0.094708286,0.21538363,0.10524871,0.046690829,0.14020507,0.0143883,53:11.1,55:00.7,41697,,,
0.20545772,0.11324393,0.18538943,0.059474293,1.18E-06,0.008786636,05:10.2,07:00.1,41697.96,,,
0.2045467,0.1139925,0.19417429,0.06632828,0.098283358,0.019603221,13:11.0,15:00.6,41697.97,,,
0.20680578,0.13458407,0.21496971,0.038249187,0.000395187,0.008080143,21:10.3,23:00.2,41697.97,,,
0.21076228,0.031148141,0.22278643,0.055794641,0.035177086,0.014531371,29:10.3,31:00.0,41697.98,,,
0.2150095,0.24585149,0.134406,0.003374995,0.015514086,6.11E-08,37:10.7,39:00.5,41697.98,,,
0.17020451,0.15979621,0.21139307,0.002842137,0.023609364,0.005453707,45:10.7,47:00.4,41697.99,,,
0.1884242,0.14397493,0.184958,0.010456243,0.033277549,2.30E-06,53:10.4,55:00.1,41698,,,
0.13365985,0.065437697,0.25226992,0.08638107,0.10739536,0.061835546,04:01.1,07:00.9,41698.96,,,
0.13516943,0.048554014,0.25635442,0.13357086,0.10766386,0.062163312,12:01.4,15:01.1,41698.97,,,
0.13277157,0.16232072,0.22313972,0.11833078,0.16498594,0.057988491,20:01.0,23:01.3,41698.97,,,
0.13089465,0.18042365,0.21633829,0.13215178,0.13221399,0.085384429,28:01.2,31:01.0,41698.98,,,
0.11709035,0.18225805,0.197175,0.065368898,0.062626421,0.056273375,36:01.3,39:01.6,41698.98,,,
0.10875114,0.092668928,0.19910857,0.10812621,0.21249636,0.090766355,44:01.2,2/28/2014 23:47,41698.99,,,
0.11365521,0.1893785,0.20121457,0.087563217,0.11232143,0.0692899,52:01.3,55:01.1,41698.99,,,
0.051668495,0.023378078,0.044515006,0.043613251,0.023953758,2.21E-07,04:01.5,07:01.2,41699.96,,,
0.049785998,0.025392422,0.06839186,0.037379142,0.039623581,0.006257873,12:01.5,15:01.2,41699.97,,,
0.054573901,0.032259099,0.090830855,0.02263377,2.04E-07,0.009124679,20:01.5,23:01.2,41699.97,,,
0.062875889,1.76E-07,0.082953431,0.025046457,0.033146437,0.007182636,28:01.5,31:01.2,41699.98,,,
0.08302857,5.63E-07,0.060420483,0.0193961,0.023907708,0.001062546,36:01.5,39:01.2,41699.98,,,
0.059115078,0.043594059,0.080569789,0.004338153,0.012960456,0.002677621,44:01.5,47:01.2,41699.99,,,
0.048135929,0.019102836,0.071308099,0.028248908,0.024340251,0.002670992,52:01.4,55:01.1,41699.99,,,
0.19293229,0.25413859,0.34466857,0.030601358,0.1211965,0.030313315,04:01.1,07:01.0,41700.96,,,
