TAG_time_start_num,TAG_time_end_num,TAG_Time_Start_LT,TAG_Time_Mid_LT,TAG_Time_End_LT,C0_SESQ_D_Fp,C0_SESQ_D_FpUC,C0_SESQ_D_Particle,C0_SESQ_D_ParticleUC,C0_SESQ_D_Total,C0_SESQ_D_TotalUC,C143_Vanillin_TMS_Fp,C143_Vanillin_TMS_FpUC,C143_Vanillin_TMS_Particle,C143_Vanillin_TMS_ParticleUC,C143_Vanillin_TMS_Total,C143_Vanillin_TMS_TotalUC,C144_Vanillic_Acid_Fp,C144_Vanillic_Acid_FpUC,C144_Vanillic_Acid_Particle,C144_Vanillic_Acid_ParticleUC,C144_Vanillic_Acid_Total,C144_Vanillic_Acid_TotalUC,C145_Syringic_Acid_Fp,C145_Syringic_Acid_FpUC,C145_Syringic_Acid_Particle,C145_Syringic_Acid_ParticleUC,C145_Syringic_Acid_Total,C145_Syringic_Acid_TotalUC,C153_C20_Acid_TMS_Fp,C153_C20_Acid_TMS_FpUC,C153_C20_Acid_TMS_Particle,C153_C20_Acid_TMS_ParticleUC,C153_C20_Acid_TMS_Total,C153_C20_Acid_TMS_TotalUC,C155_C22_Acid_TMS_Fp,C155_C22_Acid_TMS_FpUC,C155_C22_Acid_TMS_Particle,C155_C22_Acid_TMS_ParticleUC,C155_C22_Acid_TMS_Total,C155_C22_Acid_TMS_TotalUC,C157_C24_Acid_TMS_Fp,C157_C24_Acid_TMS_FpUC,C157_C24_Acid_TMS_Particle,C157_C24_Acid_TMS_ParticleUC,C157_C24_Acid_TMS_Total,C157_C24_Acid_TMS_TotalUC,C166_Syringol_TMS_Fp,C166_Syringol_TMS_FpUC,C166_Syringol_TMS_Particle,C166_Syringol_TMS_ParticleUC,C166_Syringol_TMS_Total,C166_Syringol_TMS_TotalUC,C167_Guaiacol_TMS_Fp,C167_Guaiacol_TMS_FpUC,C167_Guaiacol_TMS_Particle,C167_Guaiacol_TMS_ParticleUC,C167_Guaiacol_TMS_Total,C167_Guaiacol_TMS_TotalUC,C172_Mannosan_Fp,C172_Mannosan_FpUC,C172_Mannosan_Particle,C172_Mannosan_ParticleUC,C172_Mannosan_Total,C172_Mannosan_TotalUC,C173_Galactosan_Fp,C173_Galactosan_FpUC,C173_Galactosan_Particle,C173_Galactosan_ParticleUC,C173_Galactosan_Total,C173_Galactosan_TotalUC,C174_4hydroxybenzoic_Fp,C174_4hydroxybenzoic_FpUC,C174_4hydroxybenzoic_Particle,C174_4hydroxybenzoic_ParticleUC,C174_4hydroxybenzoic_Total,C174_4hydroxybenzoic_TotalUC,C180_SyringaldehydeT_Fp,C180_SyringaldehydeT_FpUC,C180_SyringaldehydeT_Particle,C180_SyringaldehydeT_ParticleUC,C180_SyringaldehydeT_Total,C180_SyringaldehydeT_TotalUC,C181_SinapaldehydeTM_Fp,C181_SinapaldehydeTM_FpUC,C181_SinapaldehydeTM_Particle,C181_SinapaldehydeTM_ParticleUC,C181_SinapaldehydeTM_Total,C181_SinapaldehydeTM_TotalUC,C182_4_nitrocatechol_Fp,C182_4_nitrocatechol_FpUC,C182_4_nitrocatechol_Particle,C182_4_nitrocatechol_ParticleUC,C182_4_nitrocatechol_Total,C182_4_nitrocatechol_TotalUC,C188_4methyl5nitroca_Fp,C188_4methyl5nitroca_FpUC,C188_4methyl5nitroca_Particle,C188_4methyl5nitroca_ParticleUC,C188_4methyl5nitroca_Total,C188_4methyl5nitroca_TotalUC,C1_SESQ_F_Fp,C1_SESQ_F_FpUC,C1_SESQ_F_Particle,C1_SESQ_F_ParticleUC,C1_SESQ_F_Total,C1_SESQ_F_TotalUC,C2_SESQ_I_Fp,C2_SESQ_I_FpUC,C2_SESQ_I_Particle,C2_SESQ_I_ParticleUC,C2_SESQ_I_Total,C2_SESQ_I_TotalUC,C31_methyl_tetrol_1_Fp,C31_methyl_tetrol_1_FpUC,C31_methyl_tetrol_1_Particle,C31_methyl_tetrol_1_ParticleUC,C31_methyl_tetrol_1_Total,C31_methyl_tetrol_1_TotalUC,C32_methyl_tetrol_2_Fp,C32_methyl_tetrol_2_FpUC,C32_methyl_tetrol_2_Particle,C32_methyl_tetrol_2_ParticleUC,C32_methyl_tetrol_2_Total,C32_methyl_tetrol_2_TotalUC,C33_C5alkenetriol1_Fp,C33_C5alkenetriol1_FpUC,C33_C5alkenetriol1_Particle,C33_C5alkenetriol1_ParticleUC,C33_C5alkenetriol1_Total,C33_C5alkenetriol1_TotalUC,C34_C5alkenetriol2_Fp,C34_C5alkenetriol2_FpUC,C34_C5alkenetriol2_Particle,C34_C5alkenetriol2_ParticleUC,C34_C5alkenetriol2_Total,C34_C5alkenetriol2_TotalUC,C36_levoglucosan_Fp,C36_levoglucosan_FpUC,C36_levoglucosan_Particle,C36_levoglucosan_ParticleUC,C36_levoglucosan_Total,C36_levoglucosan_TotalUC,C37_methylglycericac_Fp,C37_methylglycericac_FpUC,C37_methylglycericac_Particle,C37_methylglycericac_ParticleUC,C37_methylglycericac_Total,C37_methylglycericac_TotalUC,C392_bcaryophyllenea_Fp,C392_bcaryophyllenea_FpUC,C392_bcaryophyllenea_Particle,C392_bcaryophyllenea_ParticleUC,C392_bcaryophyllenea_Total,C392_bcaryophyllenea_TotalUC,C393_bcaryophyllonic_Fp,C393_bcaryophyllonic_FpUC,C393_bcaryophyllonic_Particle,C393_bcaryophyllonic_ParticleUC,C393_bcaryophyllonic_Total,C393_bcaryophyllonic_TotalUC,C39_pinic_acid_Fp,C39_pinic_acid_FpUC,C39_pinic_acid_Particle,C39_pinic_acid_ParticleUC,C39_pinic_acid_Total,C39_pinic_acid_TotalUC,C3_DITERP_A_Fp,C3_DITERP_A_FpUC,C3_DITERP_A_Particle,C3_DITERP_A_ParticleUC,C3_DITERP_A_Total,C3_DITERP_A_TotalUC,C40_pinonic_acid_Fp,C40_pinonic_acid_FpUC,C40_pinonic_acid_Particle,C40_pinonic_acid_ParticleUC,C40_pinonic_acid_Total,C40_pinonic_acid_TotalUC,C42_C5alkenetriol3_Fp,C42_C5alkenetriol3_FpUC,C42_C5alkenetriol3_Particle,C42_C5alkenetriol3_ParticleUC,C42_C5alkenetriol3_Total,C42_C5alkenetriol3_TotalUC,C43_3hydroxyglutaric_Fp,C43_3hydroxyglutaric_FpUC,C43_3hydroxyglutaric_Particle,C43_3hydroxyglutaric_ParticleUC,C43_3hydroxyglutaric_Total,C43_3hydroxyglutaric_TotalUC,C47_SESQ_A_Fp,C47_SESQ_A_FpUC,C47_SESQ_A_Particle,C47_SESQ_A_ParticleUC,C47_SESQ_A_Total,C47_SESQ_A_TotalUC,C4_SESQ_ZB_Fp,C4_SESQ_ZB_FpUC,C4_SESQ_ZB_Particle,C4_SESQ_ZB_ParticleUC,C4_SESQ_ZB_Total,C4_SESQ_ZB_TotalUC
41882.41667,41882.43194,8/31/2014 10:00,8/31/2014 10:11,8/31/2014 10:22,,0.0439249,,,1.064,0.117269,0.00959405,0.0695206,0.0427677,0.310128,4.45773,1.22666,0.499526,0.263046,1.64336,0.951851,3.28984,0.793567,0.893804,0.439828,0.285215,0.488499,0.319102,0.523496,,,,,6.50635,1.30838,0,,0,,0.642518,0.119154,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.97074,0.0416026,26.3895,1.68861,27.185,1.29172,0,,0,,7.84792,1.87163,0.570892,0.0138909,24.2077,1.73921,42.4033,2.86645,,,,,1.38177,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.196502,,,1.128,0.189804,0.0333446,0.0505641,0.050705,0.00479452,1.52063,0.133013,0.732756,0.119849,71.262,11.4409,97.2521,10.3889,0.467964,0.0895785,16.1323,2.2936,34.4734,3.80602,0.805405,0.115334,123.362,19.3877,153.168,16.3522,0.837254,0.12035,41.3502,6.65444,49.3879,5.27642,1.0391,0.162277,165.276,30.7743,159.057,16.1276,0.124221,0.0198085,0.157828,0.0177124,1.27054,0.140349,,0.751433,,,0.586119,0.607411,,0.751433,,,0.0584594,0.0605831,0.301939,0.157736,1.48164,0.308455,4.9071,0.666715,0.0333446,0.0505641,0.0195181,0.00479452,0.585346,0.133013,0.0237386,0.03,0.982991,0.136808,41.4089,5.62761,0.676509,0.0974733,74.5831,10.8036,110.247,11.8131,0.704742,0.104021,0.693764,0.100555,0.984423,0.0993616,,0.337206,,,0.570264,2.84E+11,0.0333446,0.0505641,0.036013,0.00479452,1.08002,0.133013
41882.45833,41882.47361,8/31/2014 11:00,8/31/2014 11:11,8/31/2014 11:22,,,,,0.95792,0.105796,,,,,1.16829,0.34099,,,,,2.111,1.37336,,,,,0,0.0355749,,,,,9.81736,2.06062,,,,,0.669248,0.159268,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,,,,,14.4696,1.25013,,,,,4.81746,0.599215,,,,,36.4382,2.46616,,,,,1.11537,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0.0134947,0,,,,,1.34301,0.220343,,,,,2.08128,0.139636,,,,,103.462,10.7278,,,,,38.5066,4.02266,,,,,144.419,14.9572,,,,,48.5707,5.02257,,,,,85.6146,8.64952,,,,,0.904412,0.0960738,,,,,0.535708,0.510892,,,,,0.0534314,0.0509563,,,,,4.75603,0.676731,,,,,0.575454,0.139636,,,,,34.8713,4.39895,,,,,108.518,11.2844,,,,,0.8271,0.0834824,,,,,0.559132,2.78E+11,,,,,1.16303,0.139636
41882.5,41882.51528,8/31/2014 12:00,8/31/2014 12:11,8/31/2014 12:22,-0.10659,0.117901,0,0.0656226,0.556589,0.0617058,0.145062,0.243937,0.161617,0.275433,1.11413,0.308367,0.602545,0.392806,0.737333,1.29205,1.2237,1.9904,,,,,0,0.0355749,0.626564,0.239597,6.63178,3.04654,10.5844,2.69446,,,,,0.669248,0.198658,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,1.04402,0.144924,7.39135,1.61112,7.07972,1.18979,0,,0,,2.56425,1.09862,0.340188,0.0146363,12.5718,1.00818,36.9554,2.50098,,,,,0.832707,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.361042,,,0.892452,0.146266,,0.357171,,,0,0.108084,0.659375,0.108729,65.5697,9.70906,99.4422,9.99547,0.36717,0.0717214,15.0502,1.84751,40.9897,4.08361,0.778344,0.111333,135.54,20.3308,174.139,17.5046,0.773362,0.111137,44.6747,6.68299,57.7669,5.7843,0.953369,0.186312,42.2388,9.28453,44.3047,4.45827,0.130284,0.0206609,0.166507,0.0173669,1.27804,0.13066,,0.920378,,,0.487152,0.413769,,0.920378,,,0.0485884,0.0412692,0.157177,0.135114,0.799776,0.159453,5.08838,0.745988,,0.357171,,,0.512966,0.108084,0.0193584,0.03,0.775692,0.0913157,40.07,4.56136,0.710541,0.102313,92.3293,13.2715,129.942,13.1192,0.567874,0.084481,0.511576,0.0673352,0.900861,0.0909273,,0.712633,,,0.370363,1.84E+11,,0.357171,,,0.899836,0.108084
41882.58333,41882.59861,8/31/2014 14:00,8/31/2014 14:11,8/31/2014 14:22,,0.090463,,,0.514278,0.0573073,,,,,1.20259,0.367745,,,,,0,0.1,,,,,0,0.0355749,,,,,8.17423,1.52818,0,,0,,0.768258,0.164712,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.76774,0.260433,2.26107,1.8122,2.9451,2.13859,,,,,1.93826,2.11649,0.327845,0.0193828,9.499,0.856008,28.974,1.97054,,,,,0.803372,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0.629096,0.113978,,0.260763,,,0,0.111582,0.501484,0.0859542,41.0689,5.63385,81.8948,8.7556,0.242363,0.0535119,9.46162,1.15465,39.039,4.28168,0.530967,0.0763645,79.4944,10.4416,149.716,16.0003,0.572752,0.0826485,29.2292,3.9487,51.0329,5.45353,0.85178,0.259394,13.3323,4.28052,15.6523,1.59179,0.0771281,0.0128497,0.11233,0.0124964,1.45641,0.160938,,,,,0.332699,0.569749,,,,,0.0331833,0.0568267,0.279051,0.150919,1.02552,0.211694,3.67502,0.517582,,0.260763,,,0.373964,0.111582,0.023567,0.03,0.961397,0.133979,40.7941,5.55173,0.51054,0.0738323,55.1948,7.18027,108.111,11.5795,0.609773,0.0907608,0.501557,0.068081,0.82253,0.0830211,,0.55213,,,0.33689,1.68E+11,,0.260763,,,0.855765,0.111582
41882.625,41882.64028,8/31/2014 15:00,8/31/2014 15:11,8/31/2014 15:22,,,,,0.877565,0.096937,,,,,0.285632,0.134771,,,,,0,0.1,,,,,0,0.0355749,,,,,9.5933,1.85511,,,,,0.44684,0.147386,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,,,,,1.20164,1.57835,,,,,1.42537,0.557391,,,,,31.6699,2.14756,,,,,0.730069,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0.732903,0.125215,,,,,0.247664,0.0963294,,,,,91.6243,9.49805,,,,,44.0714,4.591,,,,,161.826,16.7779,,,,,54.6138,5.65058,,,,,8.93868,0.911379,,,,,1.42845,0.151956,,,,,0.564319,0.502279,,,,,0.0562851,0.0500972,,,,,4.21466,0.608457,,,,,0.376327,0.0963294,,,,,36.0597,4.53877,,,,,116.969,12.1706,,,,,0.775639,0.0782882,,,,,0.410321,2.04E+11,,,,,0.751541,0.0963294
41882.66667,41882.68194,8/31/2014 16:00,8/31/2014 16:11,8/31/2014 16:22,-0.0457497,0.0706353,0,0.064579,0.914259,0.101111,,,,,0.0620813,0.0750913,,,,,0,0.1,,,,,0,0.0355749,0.972584,0.327039,9.65274,3.8549,9.92484,2.13828,,,,,0.44684,0.132639,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.0380032,0.264464,0.0381516,0.325,1.0039,1.00066,,,,,1.24086,1.01907,0.40043,0.0174345,12.9124,1.03965,32.2462,2.18398,,,,,0.638003,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.367168,,,0.857812,0.141054,0.584462,0.162378,0.59834,0.093043,1.02375,0.0951473,0.582079,0.0978258,49.7385,6.9727,85.4497,8.58016,0.312402,0.0629229,13.6208,1.60536,43.6004,4.34513,0.744929,0.106824,109.738,16.093,147.314,14.8008,0.749958,0.107995,34.6632,5.1012,46.2202,4.62074,0.715329,0.322224,6.63682,3.06343,9.27799,0.934616,0.109671,0.0177761,0.137038,0.0142204,1.24953,0.127747,,0.755439,,,0.545619,0.438256,,0.755439,,,0.0544199,0.0437116,0.195543,0.135951,0.786856,0.160519,4.02396,0.612032,0.584462,0.162378,0.292502,0.093043,0.500465,0.0951473,0.0173569,0.03,0.625241,0.0738538,36.0227,4.11549,0.7117,0.102536,70.165,10.0896,98.588,9.93948,0.611377,0.0916288,0.429827,0.0585946,0.703048,0.0709613,,0.528612,,,0.497067,2.47E+11,0.584462,0.162378,0.459396,0.093043,0.786016,0.0951473
41882.75,41882.76528,8/31/2014 18:00,8/31/2014 18:11,8/31/2014 18:22,,0.0432231,,,1.14971,0.126692,,,,,0,0.1,,,,,0,0.1,,,,,0,0.0355749,,,,,10.0015,1.56503,,,,,0.44684,0.162133,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.0353481,0.278254,0.0329944,0.291073,0.933415,1.51034,,,,,1.01179,0.1,0.44853,0.0258418,10.6537,0.95309,23.7525,1.62559,,,,,0.840146,1.48738,,,,,1.47419,1.48738,,,,,17.3985,13.1398,,,,,0,0,,0.192987,,,1.23263,0.208857,,0.234365,,,1.73889,0.127208,0.39698,0.083364,15.1757,2.08853,38.2278,4.18603,0.123334,0.0450328,3.04647,0.377737,24.7009,2.85357,0.772326,0.114339,40.5419,6.53486,52.4932,5.96397,0.77467,0.115492,13.479,2.20475,17.3997,2.0154,0.28947,0.207447,3.05113,2.20882,10.5404,1.08042,0.0975747,0.0194986,0.0572121,0.00639519,0.586341,0.0645366,,,,,0.554454,0.629999,,,,,0.0553011,0.062836,0.220474,0.167592,0.565505,0.127745,2.56495,0.388503,,0.234365,,,0.363762,0.127208,0.0117483,0.03,0.316119,0.0458421,26.9077,3.81762,0.669544,0.100008,23.6988,3.47133,35.3954,3.78812,0.662735,0.110659,0.183859,0.0275379,0.277425,0.0280016,,0.36425,,,0.555613,2.77E+11,,0.234365,,,1.02025,0.127208
41882.79167,41882.80694,8/31/2014 19:00,8/31/2014 19:11,8/31/2014 19:22,,,,,2.94508,0.324305,,,,,40.086,10.8363,,,,,12.225,1.65213,,,,,3.34961,0.760824,,,,,11.18,1.93479,,,,,0.44684,0.147386,,,,,4.18434,3.05477,,,,,6.87132,62.7761,,,,,4.45518,1.37784,,,,,30.5204,1.16508,,,,,15.4673,3.14131,,,,,27.9984,1.90314,,,,,5.65062,1.16978,,,,,1.47419,1.16978,,,,,21.4812,11.7131,,,,,0.0190567,0,,,,,1.64385,0.26886,,,,,1.75069,0.196187,,,,,40.4599,4.22388,,,,,25.8168,2.77486,,,,,52.4213,5.59153,,,,,17.5682,1.89745,,,,,200.403,20.2572,,,,,0.406183,0.0429982,,,,,0.727023,0.516682,,,,,0.0725131,0.0515337,,,,,1.95892,0.374911,,,,,0.43629,0.196187,,,,,18.3526,2.52989,,,,,37.7856,3.90668,,,,,0.349771,0.0353037,,,,,0.910946,4.54E+11,,,,,1.67019,0.196187
41882.875,41882.89028,8/31/2014 21:00,8/31/2014 21:11,8/31/2014 21:22,,,,,5.16732,0.568885,,,,,4.1254,1.12419,,,,,2.7567,1.22592,,,,,0.216271,0.800342,,,,,8.72252,1.93039,,,,,0.44684,0.147386,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,,,,,9.60823,1.29157,,,,,4.33245,1.68532,,,,,17.1698,1.19395,,,,,2.02381,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,2.82687,0.456451,,,,,2.1762,0.263743,,,,,32.6426,3.44973,,,,,21.5496,2.38744,,,,,41.5048,4.56341,,,,,13.9748,1.5735,,,,,69.3307,7.00317,,,,,0.225123,0.0238156,,,,,0.757679,0.547373,,,,,0.0755708,0.0545949,,,,,1.73765,0.35584,,,,,0.470353,0.263743,,,,,8.57371,1.67551,,,,,26.773,2.77847,,,,,0.217495,0.0219526,,,,,2.50117,1.25E+12,,,,,2.27067,0.263743
41882.91667,41882.93194,8/31/2014 22:00,8/31/2014 22:11,8/31/2014 22:22,0.00519621,0.03,0.0302124,0.00345705,5.81432,0.64203,0.0262518,0.0903755,0.0864351,0.298493,3.29255,0.895523,0.928325,0.437398,1.73347,1.66338,1.8673,1.56092,1.12157,0.482731,0.202847,1.08259,0.180859,0.962101,0.798718,0.264618,8.88157,3.50449,11.1198,2.38316,,,,,0.452196,0.134229,,,,,4.28442,3.12783,,,,,0,0.1,,,,,0,0.1,0.91551,0.00507535,276.529,5.37914,302.049,5.6319,0,,0,,8.93125,1.00493,0.55768,0.0266565,13.3817,1.11444,23.9953,1.63643,,,,,1.84433,0.931526,,,,,0.923265,0.931526,,,,,14.5802,11.0114,0,,0,,0.00885302,0,-0.213961,0.111327,0,0.374028,3.35971,0.540972,-0.00188109,0.157525,0,0.383007,2.43141,0.274662,0.395968,0.0844183,14.7753,1.93086,37.3143,3.72234,0.238301,0.065077,5.44821,0.652361,22.8627,2.29794,0.834012,0.124927,35.0459,5.60758,42.0209,4.20109,0.784407,0.118751,11.261,1.75719,14.356,1.45326,0.900159,0.153389,77.478,15.3356,86.0715,8.66767,0.30926,0.065427,0.067239,0.00811741,0.217419,0.0220589,,0.745581,,,0.632696,0.381216,,0.745581,,,0.0631049,0.0380224,,0.44166,,,1.34267,0.362382,-0.00188109,0.157525,0,0.0634335,0.402689,0.274662,0.123342,0.0439552,0.889809,0.140387,7.21415,1.09313,0.669535,0.101554,19.8176,2.82096,29.5991,2.95237,0.557862,0.0972434,0.13833,0.0193878,0.247964,0.0250279,0.082009,0.0115978,0.188005,9.36E+10,2.29249,1.14E+12,-0.00188109,0.157525,0,0.373343,2.37006,0.274662
41882.95833,41882.97361,8/31/2014 23:00,8/31/2014 23:11,8/31/2014 23:22,,,,,8.00187,0.88089,,,,,11.3962,3.08588,,,,,8.48887,1.45449,,,,,6.58527,1.14764,,,,,15.1329,2.14127,,,,,2.66118,0.266044,,,,,10.9018,2.99578,,,,,9.43581,86.2052,,,,,3.26151,1.00975,,,,,103.404,1.78702,,,,,53.3588,1.61251,,,,,18.304,1.2665,,,,,4.25692,1.29252,,,,,1.80053,1.29252,,,,,21.4099,11.7664,,,,,0,0,,,,,3.9533,0.636569,,,,,3.09796,0.42377,,,,,33.9952,3.5982,,,,,20.776,2.34738,,,,,37.2736,4.16268,,,,,12.6289,1.4597,,,,,437.033,44.1875,,,,,0.145459,0.0154817,,,,,0.57757,0.523578,,,,,0.0576067,0.0522216,,,,,1.02817,0.308076,,,,,0.513905,0.42377,,,,,3.65108,1.4668,,,,,25.9413,2.69584,,,,,0.253649,0.0256018,,,,,6.34832,3.16E+12,,,,,3.67406,0.42377
41883,41883.01528,9/1/2014 0:00,9/1/2014 0:11,9/1/2014 0:22,,0.03,,,4.13821,0.454282,0.0200022,0.0164234,1.05168,0.909121,52.5784,14.2146,0.350034,0.136469,7.08719,2.87566,20.2472,2.27601,0.929894,0.173198,16.3793,3.98872,17.6141,2.76334,1.13761,0.232327,26.1496,6.02282,22.9865,2.44791,0.928543,,8.99921,,9.69176,0.948981,0.91559,,60.0543,,65.5908,6.94638,0.0232109,0.0639427,0.688067,6.56572,29.6442,270.828,0,,0,,10.874,3.35794,0.958165,0.00658811,180.67,3.38885,188.559,3.29061,0.0656784,,7.13018,,108.562,4.34804,0.520781,0.0220972,14.3471,1.15001,27.5491,1.87347,,,,,9.95427,1.78762,,,,,6.07651,1.78762,0.216943,,10.7331,,49.4744,12.8192,0.802575,0,0.0531896,0,0.0662736,0,,0.122574,,,2.02601,0.330466,-0.0002397,0.0930822,0,0.218082,2.3429,0.328246,0.495507,0.102052,17.7014,2.6721,35.7238,3.97363,0.296993,0.080103,5.94731,0.892331,20.0251,2.54053,0.869644,0.132027,29.9769,5.47574,34.4703,4.35138,0.86551,0.132735,10.4314,1.94833,12.0523,1.58369,0.99823,0.145666,711.815,126.505,713.077,72.3374,0.367957,0.073019,0.0842696,0.0111307,0.22902,0.0252072,0.207658,0.0293673,0.172754,0.135677,0.831916,0.652908,0.207658,0.0293673,0.0172304,0.0135323,0.0829751,0.065121,,0.53663,,,1.06647,0.285921,-0.0002397,0.0930822,0,0.0481828,0.517636,0.328246,0.155933,0.0623877,0.794343,0.338682,5.09412,2.14859,0.862143,0.130321,23.9445,4.04953,27.7733,2.99364,0.698139,0.10933,0.282732,0.0420698,0.40498,0.0408762,0,0.119665,0,0.204175,1.70623,8.49E+11,-0.0002397,0.0930822,0,0.264031,2.83654,0.328246
41883.04167,41883.05694,9/1/2014 1:00,9/1/2014 1:11,9/1/2014 1:22,,,,,3.4634,0.38135,,,,,42.7923,11.567,,,,,21.5966,2.55844,,,,,10.704,1.7391,,,,,18.1742,2.29024,,,,,5.02742,0.484264,,,,,29.8739,3.86787,,,,,15.3422,140.166,,,,,7.58657,2.3437,,,,,105.986,1.82624,,,,,50.3805,3.2198,,,,,24.6964,1.68448,,,,,8.11408,1.08569,,,,,2.24517,1.08569,,,,,31.3843,11.581,,,,,0.0269275,0,,,,,2.36202,0.382354,,,,,3.58857,0.31214,,,,,47.934,4.98619,,,,,24.789,2.68727,,,,,44.0147,4.7643,,,,,15.8967,1.74333,,,,,500.922,50.6487,,,,,0.41289,0.0437114,,,,,0.902526,0.526769,,,,,0.0900178,0.0525399,,,,,1.63658,0.351822,,,,,0.523934,0.31214,,,,,11.1671,1.8505,,,,,37.1111,3.83845,,,,,0.413755,0.0417618,,,,,1.60496,7.99E+11,,,,,2.69623,0.31214
41883.125,41883.14028,9/1/2014 3:00,9/1/2014 3:11,9/1/2014 3:22,,,,,2.12331,0.233884,,,,,6.46712,1.75527,,,,,6.28049,1.28874,,,,,0.996871,0.644618,,,,,8.28738,1.8387,,,,,1.081,0.222697,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,,,,,8.70645,1.29562,,,,,2.91157,1.56821,,,,,19.9124,1.37109,,,,,3.00944,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,1.58368,0.258403,,,,,3.20719,0.191625,,,,,82.7192,8.56703,,,,,30.7174,3.24847,,,,,70.3744,7.34179,,,,,25.4059,2.6556,,,,,51.6281,5.21367,,,,,0.565251,0.0599252,,,,,0.632568,0.517006,,,,,0.0630922,0.0515661,,,,,3.11396,0.485125,,,,,0.43794,0.191625,,,,,14.1881,2.1305,,,,,57.5709,5.9589,,,,,0.550888,0.0556032,,,,,1.05019,5.23E+11,,,,,1.63065,0.191625
41883.16667,41883.18194,9/1/2014 4:00,9/1/2014 4:11,9/1/2014 4:22,0.00152746,0.0374669,0.00312711,0.000364704,2.04726,0.226109,0.0787317,0.157137,0.151967,0.306161,1.93019,0.529966,0.573359,0.359819,0.856468,0.965643,1.49377,1.39918,0.604326,0.302423,0.173285,0.513114,0.286741,0.836855,0.894596,0.326306,8.28415,3.60151,9.26021,2.1906,,,,,1.081,0.320883,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.93139,0.152825,5.71527,1.47609,6.13629,1.22389,0,,0,,1.32591,1.01555,0.49547,0.0314186,10.2093,0.95319,20.6054,1.41201,,,,,2.13548,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.249967,,,1.51041,0.244476,,0.240263,,,3.57106,0.183754,0.792114,0.128866,74.8112,12.2218,94.445,9.48368,0.5639,0.104494,19.3306,2.79209,34.2802,3.41833,0.937904,0.136295,67.9583,11.4754,72.4576,7.22304,0.896754,0.130499,23.2194,3.81275,25.8928,2.58064,0.918205,0.190976,33.6803,7.7815,36.6806,3.69002,0.320813,0.0527601,0.167707,0.0192543,0.522758,0.0533044,,0.698894,,,0.605165,0.402347,,0.698894,,,0.060359,0.04013,0.481302,0.19753,1.48817,0.385658,3.09198,0.518676,,0.240263,,,0.443484,0.183754,0.06732,0.0244654,0.817621,0.107925,12.1453,1.57538,0.820656,0.118953,48.5892,7.55732,59.2078,5.933,0.566276,0.086878,0.304657,0.0405725,0.538001,0.0543025,,0.345566,,,0.930448,4.63E+11,,0.240263,,,1.57369,0.183754
