PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,PMF_total,time_start,time_end,time_start_num
0.49740958,0.91485208,0.86251384,2.7912557,2.2497227,0.60191029,7.91766423,48:01.4,51:01.5,41903.20
0.85037547,1.463563,0.89538896,1.0998333,2.5054128,0.65492117,7.469494641,56:01.7,59:01.5,41903.21
0.60995185,0.935516,0.93288797,2.9662845,3.1982057,0.71068299,9.353529036,04:01.6,07:01.5,41903.21
0.50243616,0.92061025,1.0599161,2.8698342,2.6258001,0.65188384,8.630480707,12:01.5,15:01.4,41903.22
0.50596303,1.012347,0.87607956,2.23825,2.3116415,0.51948881,7.463769853,20:01.5,23:01.5,41903.22
0.4932006,0.99176568,0.85531229,1.6966271,2.1786115,0.56005585,6.775573075,36:01.6,39:01.5,41903.23
0.348349,0.77490014,0.57177925,1.2889787,1.5660914,0.40605602,4.956154525,44:01.4,47:01.5,41903.24
0.63967842,1.2816579,0.69125825,2.3046484,3.1362941,0.64224356,8.695780694,52:01.7,55:01.3,41903.24
0.70293599,1.2379991,0.70643485,0.99520189,1.9565543,0.5265646,6.125690699,00:01.8,03:01.4,41903.25
0.7400713,1.5451658,0.68324232,0.83785474,1.43562,0.40978786,5.651741952,08:01.6,11:01.3,41903.26
0.70650154,1.4167638,0.65552586,0.99625027,1.4853828,0.4793756,5.739799857,16:01.8,19:01.4,41903.26
0.56465971,1.2332082,0.7050916,1.3512714,1.3419442,0.44755188,5.643726975,24:01.7,27:01.3,41903.27
0.62861872,1.44978,0.68136573,1.0908666,1.3492544,0.45639399,5.656279355,32:01.8,35:01.4,41903.27
0.47363541,1.054399,0.70388997,1.6123,0.98371154,0.42800486,5.255940825,40:01.8,43:01.4,41903.28
0.75393575,1.4017923,0.87231201,0.67428458,0.83341873,0.54108,5.076823354,48:01.8,51:01.4,41903.28
0.80380797,1.5995986,0.83036542,0.50846797,0.74066824,0.53383386,5.01674211,56:01.6,59:01.4,41903.29
0.7692017,1.6351886,0.81793642,0.63836801,0.55293941,0.53128654,4.944920659,04:01.7,07:01.4,41903.29
0.86818659,1.67722,1.0001186,0.62604272,0.49952802,0.63594615,5.307042092,12:01.6,15:01.4,41903.30
0.8328312,1.5991414,1.2273569,0.93343216,0.37844172,0.49887857,5.470081925,20:01.8,23:01.5,41903.31
0.97302675,1.6699542,1.4374315,0.51236314,0.43096584,0.53227615,5.556017518,28:01.6,31:01.4,41903.31
0.94234085,1.8173357,1.3671705,0.53337967,0.42725226,0.40112901,5.488607973,36:01.6,39:01.4,41903.32
0.75474244,1.8910229,1.2549161,1.0370218,0.30386686,0.47088984,5.712459892,44:01.6,47:01.4,41903.32
0.84551889,2.0781386,1.3080875,0.79712647,0.43309617,0.55707389,6.019041479,52:01.7,55:01.5,41903.33
0.99249744,1.9355357,1.43653,0.83916026,0.42808157,0.69082844,6.322633386,00:01.6,03:01.4,41903.33
0.99986553,1.9174944,1.48641,1.0737032,0.41035426,0.59507883,6.482906222,08:01.6,11:01.5,41903.34
1.0080563,2.0539043,1.3225361,0.88042003,0.5002349,0.6531837,6.418335319,16:01.5,19:01.4,41903.34
1.1223255,2.1095898,1.3900514,0.65798128,0.54085904,0.60793883,6.428745866,24:01.6,27:01.5,41903.35
1.1310078,1.9768572,1.4995558,1.0674764,0.4030067,0.58249784,6.660401732,32:01.5,35:01.5,41903.36
1.0491939,2.145807,1.3435663,1.151029,0.35822856,0.632608,6.680432737,40:01.6,43:01.5,41903.36
1.3149037,2.0287385,1.45559,0.79128546,0.37438485,0.51154518,6.476447731,48:01.5,51:01.5,41903.37
1.2850869,1.6714014,1.419583,1.4572575,0.17990239,0.39386183,6.407092944,56:01.6,59:01.5,41903.37
1.3626342,1.5178787,1.3715323,1.5073849,0.13025163,0.48323569,6.372917369,04:01.4,07:01.4,41903.38
1.7145177,1.7550838,1.3801637,0.63078785,0.32832649,0.52006435,6.328943878,12:01.8,15:01.6,41903.38
1.7192835,2.1646829,1.7154565,1.2295125,0.23179741,0.45341659,7.514149264,52:01.5,55:01.0,41903.41
1.7122434,2.2770605,1.6639155,1.1485314,0.27989766,0.4646185,7.546267062,00:01.8,03:01.8,41903.42
1.6808537,2.2940276,1.5191664,1.4567622,0.14391348,0.39209738,7.486820698,08:01.4,11:01.5,41903.42
1.6581051,2.5180247,1.5838779,1.1020559,0.27845296,0.49594638,7.636462986,16:01.6,19:01.2,41903.43
1.7750503,2.2245495,1.6471891,1.3259985,0.20216273,0.50389713,7.678847358,24:01.6,27:01.6,41903.43
1.9660351,2.2327092,1.5897335,1.0349467,0.23728441,0.51353663,7.574245498,32:01.4,35:01.2,41903.44
1.6279826,2.0671966,1.549534,1.9197104,0.042011779,0.56563455,7.772069912,40:01.3,43:01.4,41903.44
1.8734262,2.6113653,1.4350692,0.85066372,0.26019436,0.61679888,7.647517681,48:01.4,51:01.4,41903.45
1.938288,2.303257,1.4611795,1.2119582,0.17372407,0.46401137,7.552418068,56:01.2,59:01.3,41903.46
1.9108876,2.330375,1.4862134,1.6376486,0.070310339,0.45290133,7.888336256,04:01.5,07:01.5,41903.46
2.0906487,2.1812165,1.411809,0.78717399,0.12260309,0.30220121,6.895652384,36:01.8,39:01.4,41903.48
2.2746725,2.3049941,0.87653673,0.77833897,0.15521863,0.22057334,6.610334277,44:01.5,47:01.6,41903.49
1.9790847,2.5505862,0.99507326,0.82371819,0.16604672,0.2777971,6.792306229,52:01.5,55:01.7,41903.49
2.2181513,2.1844704,0.81833363,1.1716583,0.07243225,0.13591801,6.600963905,00:01.7,03:01.7,41903.50
2.2560644,2.2917485,1.028235,0.56439549,0.18584935,0.18038055,6.506673291,08:01.4,11:01.6,41903.51
2.0832679,2.2248924,1.1662897,0.52971327,0.21018124,0.194177,6.408521503,48:01.6,51:01.5,41903.53
1.7950813,1.8999887,1.1900949,1.1791235,0.039683688,0.13145594,6.235428009,56:01.7,59:01.5,41903.54
1.8424627,1.9211254,1.4050034,0.95981693,0.10495191,0.19809841,6.431458749,04:01.6,07:01.5,41903.54
1.7596638,1.8565074,1.4860539,0.92888761,0.12332077,0.19713026,6.351563826,12:01.6,15:01.4,41903.55
1.9152434,2.006871,1.5666083,0.57682741,0.2271169,0.24663618,6.539303169,20:01.6,23:01.5,41903.56
1.9168496,2.1605413,1.4173968,0.86593533,0.19201508,0.23431578,6.787053883,28:01.8,31:01.6,41903.56
1.6866636,2.137274,1.4715731,0.98933375,0.16841789,0.21673235,6.669994757,36:01.7,39:01.5,41903.57
1.8088014,2.0721734,1.5618834,1.1847705,0.11087511,0.19879487,6.937298663,44:01.6,47:01.5,41903.57
2.0296404,2.1675253,1.7476159,1.0062364,0.19750015,0.29304481,7.441563055,52:01.7,55:01.7,41903.58
2.0462182,1.7472891,1.4139904,0.94382054,0.11358839,0.15156154,6.416468069,00:01.6,03:01.6,41903.58
2.1676843,2.0693338,1.3601549,0.6425789,0.20522405,0.18527152,6.630247444,08:01.5,11:01.6,41903.59
2.029197,2.1326177,1.1875752,1.2692533,0.047204729,0.16227302,6.828120913,16:01.6,19:01.7,41903.59
2.0570815,1.982813,1.2573982,1.5445154,0.016691402,0.1266513,6.985150784,24:01.5,27:01.6,41903.60
2.1766102,1.9789935,1.5717032,1.9270891,0.003452238,0.1469444,7.804792699,32:01.6,35:01.6,41903.61
2.1473424,2.3642216,1.9286796,1.7105712,0.20481609,0.26643914,8.62207,40:01.6,43:01.7,41903.61
2.2310331,2.1745324,1.8930019,1.2644587,0.24395964,0.33512917,8.142114878,48:01.5,51:01.6,41903.62
2.4511592,2.5266497,2.0838463,0.82425022,0.42850384,0.41906321,8.733472556,56:01.6,59:01.7,41903.62
2.3145683,2.2527049,2.219522,1.4540849,0.28759119,0.43507117,8.963542372,04:01.5,07:01.6,41903.63
2.1922741,2.2427425,2.0047412,1.8314035,0.19330086,0.3494474,8.813909575,12:01.8,15:01.6,41903.63
2.2623429,2.3437614,1.8225915,1.6046251,0.20156144,0.3393417,8.574224159,20:01.6,23:01.5,41903.64
2.3695676,2.1983099,1.8038476,1.3740059,0.2497135,0.26276234,8.258206829,28:01.7,31:01.5,41903.64
2.4702599,2.2298229,1.7508508,1.1711743,0.27082101,0.31321234,8.206141204,36:01.6,39:01.4,41903.65
2.5039537,2.3304272,1.5090275,0.85930169,0.30684075,0.33093908,7.840489864,44:01.5,47:01.4,41903.66
2.3835332,2.0287647,1.2958965,1.1013073,0.15337652,0.19598663,7.158864915,52:01.5,55:01.4,41903.66
2.3736906,2.4366593,1.6125252,0.92230558,0.32805324,0.35772619,8.030960172,00:01.6,03:01.6,41903.67
2.6522791,2.215009,1.8974408,0.68093759,0.42078748,0.56236178,8.428815752,08:01.3,11:01.3,41903.67
2.4913328,1.9449285,1.5065849,1.0960361,0.20178932,0.21367179,7.454343364,16:01.5,19:01.5,41903.68
2.3280115,2.055222,1.3507981,1.5678607,0.084772632,0.15104869,7.537713721,24:01.4,27:01.4,41903.68
2.4136472,1.98799,1.2881188,1.6769228,0.084501103,0.13426448,7.585444421,32:01.4,35:01.4,41903.69
2.3879113,2.0530655,1.6151302,0.91517067,0.27700669,0.291605,7.539889395,40:01.8,43:01.3,41903.69
2.5454128,2.0059221,1.3869411,1.2189418,0.20588994,0.32460585,7.687713534,48:01.8,51:01.3,41903.70
2.5438969,2.1684334,1.2715257,1.2147533,0.24318168,0.36467549,7.80646652,56:01.5,59:01.6,41903.71
2.4144523,1.9818996,1.4138441,1.0513244,0.23497924,0.34530136,7.441801012,04:01.9,07:01.8,41903.71
2.5863199,2.0576565,1.6788619,1.2191358,0.34078398,0.58384329,8.466601342,12:01.4,15:01.6,41903.72
2.5889213,2.2392898,1.6171619,1.3488842,0.37571251,0.57279801,8.742767692,20:01.5,23:01.7,41903.72
2.385421,2.111609,1.4310199,1.6409689,0.39481974,0.70227063,8.666109204,28:01.4,31:01.6,41903.73
2.4496896,2.0248573,1.5404434,1.5271418,0.21284489,0.45360419,8.208581224,36:01.7,39:01.4,41903.73
2.521349,2.1327806,1.5360073,1.0943097,0.32760039,0.3888979,8.000944763,44:01.4,47:01.5,41903.74
2.4109268,2.1527097,1.5623857,0.96525723,0.34752965,0.50509638,7.943905473,52:01.6,55:01.3,41903.74
2.5132117,2.156251,1.5243827,1.2563229,0.2999748,0.47523129,8.225374341,00:01.7,03:01.4,41903.75
2.3442957,2.002141,1.4631755,1.9315423,0.22022951,0.39176217,8.353146225,08:01.5,11:01.3,41903.76
2.4178734,2.3093188,1.6035357,1.1972317,0.57339609,0.65858722,8.75994277,16:01.5,19:01.3,41903.76
2.4282212,2.0432956,1.4791453,1.3676347,0.50106573,1.1687026,8.988065124,24:01.5,27:01.3,41903.77
2.3713739,1.9479872,1.608951,1.6068399,0.3957496,0.67844045,8.609342009,32:01.5,35:01.3,41903.77
2.2427304,1.9318056,1.3466088,1.5930711,0.34351549,0.56554472,8.023276061,40:01.6,43:01.4,41903.78
2.2301116,1.7878314,1.2972786,1.8583711,0.15336576,0.44187018,7.76882875,48:01.5,51:01.4,41903.78
2.2759619,1.7390333,1.449309,1.8794169,0.24690337,0.47194949,8.062574014,56:01.6,59:01.4,41903.79
2.2255609,1.8515683,1.4031962,1.8725592,0.44557172,0.57683796,8.375294328,04:01.5,07:01.4,41903.79
2.4258177,2.0749018,1.6652633,0.67650568,0.53747225,0.58915251,7.96911329,12:01.5,15:01.5,41903.80
2.2945421,1.9767234,1.3692275,1.4888116,0.33322555,0.53579652,7.998326719,20:01.5,23:01.4,41903.81
2.2535119,1.6359174,1.6803235,1.5255657,0.37400708,0.51214349,7.981469125,28:01.3,31:01.3,41903.81
2.3350837,1.908357,1.5251098,1.2603548,0.45530942,0.49422055,7.978435248,36:01.5,39:01.5,41903.82
2.4209416,1.8685547,1.6305307,0.95967489,0.31482369,0.48956534,7.684090942,44:01.4,47:01.4,41903.82
2.3724399,1.9104401,1.2896501,1.174175,0.34212384,0.51903343,7.607862324,52:01.3,55:01.4,41903.83
2.3936892,1.8368995,1.3096511,1.2871029,0.31837845,0.46139327,7.607114464,00:01.4,03:01.5,41903.83
2.2753251,1.6504037,1.3377348,1.4335052,0.23189768,0.43472528,7.36359176,08:01.8,11:01.4,41903.84
2.4028735,2.0779705,1.1849728,0.95612067,0.50280154,0.43946713,7.564206123,16:01.5,19:01.5,41903.84
2.3347487,1.7863398,1.2144341,1.5840638,0.5943734,0.40971634,7.923676163,24:01.4,27:01.5,41903.85
2.4024932,1.9349551,1.3439126,1.3489637,0.50707477,0.42411274,7.961512208,56:01.6,59:01.5,41903.87
2.3418367,1.85294,1.1722375,1.3582137,0.53629166,0.37388194,7.635401428,04:01.4,07:01.4,41903.88
2.3270714,2.1743987,1.1615827,1.1126612,0.596295,0.44225198,7.814261019,12:01.4,15:01.4,41903.88
2.2858679,1.9662087,1.1162322,0.96582878,0.38940662,0.41281253,7.136356711,20:01.7,23:01.2,41903.89
2.0826228,1.7836269,1.0259104,1.4087435,0.26365572,0.38124567,6.945804954,28:01.5,31:01.6,41903.89
2.2806835,1.9704521,1.0289952,1.4064486,0.34033275,0.4275769,7.454488993,36:01.4,39:01.5,41903.90
2.3196979,1.8725585,1.1804438,1.0942892,0.30162743,0.38889858,7.157515287,44:01.8,47:01.4,41903.91
2.2369761,1.7224423,0.76849008,2.1147592,0.12312885,0.89504558,7.860842124,52:01.5,55:01.5,41903.91
2.3225143,2.1168842,0.75284362,1.0270746,0.40466726,0.40376753,7.027751505,00:01.7,03:01.4,41903.92
2.3368948,2.0390601,1.2323843,1.0427021,0.32957509,0.40860352,7.38921988,08:01.6,11:01.3,41903.92
2.3955534,2.0156806,0.96225214,1.0091732,0.33180615,0.40451688,7.118982226,16:01.5,19:01.5,41903.93
2.4415419,2.0419338,0.84949493,1.4120501,0.24048178,0.3647579,7.350260422,24:01.7,27:01.4,41903.93
2.4058225,1.9620913,1.097778,0.73631763,0.37904319,0.44958743,7.030640066,32:01.6,35:01.3,41903.94
2.35917,1.9515101,1.1543936,0.99283928,0.39649713,0.50425315,7.358663142,40:01.7,43:01.4,41903.94
2.3742387,1.9348471,1.1472604,0.926503,0.40511873,0.48845071,7.276418716,48:01.7,51:01.4,41903.95
2.2957199,2.0583498,0.71634585,1.2456845,0.27585286,0.39787862,6.989831537,56:01.7,59:01.4,41903.96
2.3853214,1.7180028,1.0486786,1.3443381,0.31815875,0.52127475,7.335774362,04:01.7,07:01.5,41903.96
2.2843947,1.7693076,1.0757504,1.4951276,0.30089617,0.44652912,7.372005552,12:01.8,15:01.5,41903.97
2.100843,1.5688499,1.070693,2.1017585,0.14314786,0.42082599,7.406118214,20:01.6,23:01.5,41903.97
2.19594,1.7564272,0.97772187,1.6778858,0.23179814,0.41148672,7.251259685,28:01.6,31:01.4,41903.98
2.3433444,2.0097828,1.1245995,0.92557186,0.42410156,0.44106501,7.268465132,36:01.6,39:01.4,41903.98
2.2185962,1.7055953,0.99541163,1.6608902,0.28897369,0.40432608,7.273793101,44:01.6,47:01.5,41903.99
2.0930142,1.6480501,1.0279331,1.3679307,0.289922,0.40434572,6.831195801,52:01.5,55:01.5,41903.99
2.0905814,1.6697429,0.9788841,1.5030028,0.28654486,0.36460558,6.893361658,00:01.6,03:01.6,41904.00
2.3212199,1.6174285,1.0184206,1.4781742,0.39164397,0.54208446,7.368971676,08:01.6,11:01.5,41904.01
2.0932403,1.6930096,0.93420392,1.7077308,0.62967622,0.56346726,7.621328056,16:01.4,19:01.4,41904.01
2.1839571,1.4783429,0.9231106,1.8632771,0.59288615,0.60563385,7.647207677,24:01.5,27:01.4,41904.02
2.4314227,1.7652301,0.87410569,1.7125486,0.67300016,0.56400275,8.020309985,32:01.3,35:01.3,41904.02
2.2625606,1.4692712,0.84214741,2.2808914,0.5970639,0.59355646,8.04549098,40:01.5,43:01.5,41904.03
2.1066029,1.7166514,0.92459565,1.6947942,0.49880686,0.48641759,7.427868634,48:01.5,51:01.5,41904.03
2.4580865,1.6631248,0.74236512,1.6643567,0.71664834,0.57914883,7.82373029,56:01.6,59:01.5,41904.04
2.4249144,1.9111729,0.71332502,1.7241728,0.6934374,0.50907302,7.976095498,04:01.7,07:01.3,41904.04
2.2586372,1.6223614,0.82277,1.9332056,0.55031127,0.59458202,7.781867504,12:01.7,15:01.3,41904.05
2.4154387,1.9155986,0.67999643,1.4202006,0.64311355,0.54489684,7.619244695,20:01.7,23:01.3,41904.06
2.3282599,1.786087,0.762851,1.9215615,0.52254254,0.48488241,7.806184411,28:01.7,31:01.4,41904.06
2.395294,1.7570529,0.42517462,1.9743769,0.45808375,0.4235172,7.433499336,36:01.7,39:01.3,41904.07
2.3373778,1.3793591,0.72122639,2.3270483,0.4657886,0.39459187,7.625392079,44:01.7,47:01.4,41904.07
2.5480447,1.6156427,0.74395698,1.8634861,1.048676,0.67083561,8.490642011,52:01.6,55:01.3,41904.08
2.6114099,1.8011514,0.79716069,1.7756642,0.85387653,0.58783501,8.427097738,00:01.6,03:01.3,41904.08
2.3910222,1.304327,0.86668396,2.4740219,1.1340563,0.67379141,8.843902826,08:01.6,11:01.3,41904.09
2.3326623,1.2397044,0.98380172,2.9815822,1.822755,1.1218697,10.48237526,16:01.5,19:01.3,41904.09
2.0651717,0.90168166,0.79787004,3.9261341,1.9497451,1.068916,10.70951855,24:01.6,27:01.4,41904.10
2.4355485,1.1817132,1.0518742,3.0339084,2.11798,1.1023563,10.92338061,32:01.7,35:01.4,41904.11
2.3801067,1.1010207,1.1011428,3.2113924,2.5045528,1.4345833,11.7327987,40:01.6,43:01.4,41904.11
2.005522,0.72827518,0.73857272,4.1347022,1.8067355,1.064413,10.47822058,48:01.5,51:01.4,41904.12
2.3878386,0.234451,1.3807673,6.0460887,5.91429,2.4545593,18.41799492,56:01.6,59:01.4,41904.12
2.3226557,0.78135484,0.94891274,4.8752375,4.0728955,1.8754328,14.8764891,04:01.6,07:01.4,41904.13
2.6821866,0.71362936,1.26279,4.8992133,5.3552337,2.0274689,16.94052184,12:01.6,15:01.4,41904.13
2.4654589,0.5769341,0.85957438,5.3431416,4.0377035,1.7945586,15.07737106,20:01.7,23:01.5,41904.14
2.1452243,0.58630502,1.0660599,5.3380136,4.8416882,1.9897782,15.96706927,28:01.5,31:01.4,41904.14
1.6246971,4.37E-07,0.85756886,8.6770544,6.1508322,2.2982373,19.60839029,36:01.5,39:01.4,41904.15
2.0226464,0.20381638,1.0911995,6.3995914,4.7076373,1.841326,16.26621708,44:01.4,47:01.3,41904.16
2.1042452,0.37947857,0.92764926,5.8561244,4.7313437,1.8144362,15.81327736,52:01.5,55:01.4,41904.16
2.262377,0.67164791,0.9071548,4.8964663,4.4070544,1.7945,14.9392004,00:01.5,03:01.5,41904.17
2.0323939,0.52187157,0.71084231,5.6949635,4.817656,1.7931002,15.57082754,08:01.5,11:01.4,41904.17
2.4923584,0.67794967,1.0636123,4.2358904,5.7644372,2.152523,16.38677108,16:01.5,19:01.4,41904.18
2.2956004,0.64151704,1.0327959,4.991837,5.6287422,2.0689385,16.6594311,24:01.3,27:01.4,41904.18
2.3079185,0.47411951,0.88998413,5.4513788,5.3861918,2.3924055,16.90199837,32:01.5,35:01.5,41904.19
2.0681071,0.25721598,1.1280535,5.85817,6.1145124,2.1275656,17.55362475,40:01.6,43:01.6,41904.19
2.1766162,0.31647202,0.95724821,5.4378037,5.4928999,2.1659558,16.54699585,48:01.4,51:01.5,41904.20
1.9605219,0.16237369,0.7563166,6.4718742,5.9459896,2.4366577,17.73373374,56:01.5,59:01.5,41904.21
1.9227858,0.39317164,0.76420504,5.8718295,5.5991263,2.1134906,16.66460887,04:01.7,07:01.3,41904.21
2.4239814,0.54794848,1.1191163,4.8655357,6.4802856,2.4737563,17.91062391,12:01.6,15:01.7,41904.22
2.278347,0.46645725,0.67237306,6.358283,7.0646148,2.2863896,19.12646472,20:01.4,23:01.6,41904.22
2.0746901,0.45494342,0.73980981,6.0057893,6.3370051,2.2235858,17.8358236,28:01.7,31:01.3,41904.23
1.953082,0.47295609,0.69624555,5.1843672,5.3113694,1.8325515,15.45057169,36:01.8,39:01.4,41904.23
2.6538713,0.89331108,1.0188035,3.7113185,5.2671123,1.993031,15.53744763,44:01.8,47:01.4,41904.24
2.3478827,0.90432876,0.7737233,4.0040498,5.3711357,1.9841628,15.38528311,52:01.7,55:01.4,41904.24
1.9511886,0.62497133,0.5661363,6.4948087,5.2698846,2.5450943,17.45208371,00:01.7,03:01.4,41904.25
2.22944,0.86604065,0.80593568,5.3778744,5.0295644,2.4132457,16.72210073,08:01.6,11:01.4,41904.26
2.7453272,1.3272448,0.87293804,3.0277829,5.0068951,2.7061145,15.68630254,16:01.8,19:01.5,41904.26
2.4007092,1.1994272,0.72036165,4.5859523,4.9757276,2.7726605,16.65483838,24:01.5,27:01.3,41904.27
2.1484587,1.1797503,0.53858262,5.1586404,4.863234,2.8772006,16.7658667,32:01.7,35:01.5,41904.27
2.2806714,1.2587061,0.832151,4.1589026,5.0549798,2.9438758,16.52928668,40:01.6,43:01.4,41904.28
2.3800886,1.1984233,0.83848989,4.5988626,5.0216513,2.92588,16.9633956,48:01.5,51:01.4,41904.28
2.0045586,1.1345756,0.82939887,5.5296974,4.3252745,2.7287214,16.55222631,56:01.6,59:01.4,41904.29
2.5368471,1.8310971,0.96550387,3.3278956,4.82059,3.0375686,16.51950234,04:01.7,07:01.5,41904.29
2.2388742,1.74698,1.125694,3.729687,3.8262727,2.3115857,14.97909355,12:01.7,15:01.5,41904.30
2.2531102,1.6839944,1.3441225,3.7469244,3.2119427,1.8351729,14.07526708,20:01.7,23:01.6,41904.31
2.0914786,2.0661843,1.3934613,2.918947,2.51422,1.6121643,12.59645545,28:01.3,31:01.4,41904.31
2.3661158,2.13936,1.339808,2.5889058,1.97377,1.2098246,11.61778414,36:01.4,39:01.4,41904.32
2.4184883,2.569402,1.3410145,2.1444428,2.0701227,1.2956597,11.83912992,44:01.4,47:01.4,41904.32
2.381835,2.3180859,1.4440179,2.5594759,1.3197002,0.91824746,10.94136238,52:01.6,55:01.6,41904.33
2.3598785,2.6546342,1.0926582,2.6185229,1.1662995,0.68233985,10.57433313,00:01.7,03:01.7,41904.33
2.5758851,2.5098081,0.97852129,2.105159,0.82190555,0.3676976,9.358976603,08:01.5,11:01.2,41904.34
2.5204129,2.583981,1.145372,1.7457794,0.86775237,0.4351539,9.298451662,16:01.6,19:01.6,41904.34
2.6241534,2.8020799,1.4403342,1.0461084,0.89903045,0.47118366,9.282889962,24:01.4,27:01.5,41904.35
2.6517589,2.8318346,1.1086057,1.0484246,0.657489,0.32053655,8.618649364,32:01.3,35:01.4,41904.36
2.4079552,3.1594739,1.5922902,1.4345543,0.49288681,0.25266337,9.339823753,24:01.4,27:01.4,41904.43
2.2988966,3.1654401,1.2640181,2.4900246,0.21342313,0.10394491,9.535747297,32:01.5,35:01.2,41904.44
2.6118753,3.376863,1.7435199,0.75299227,0.67604333,0.42946833,9.590762138,40:01.5,43:01.2,41904.44
2.6451306,3.8687384,1.6651658,1.2839173,0.56353223,0.29004896,10.31653333,56:05.7,59:05.8,41904.46
1.0887239,1.5059303,1.572404,0.83287597,0.24238729,0.34421694,5.586538434,12:01.8,15:01.7,41904.47
1.2054042,1.4549893,1.1536316,0.35445809,0.28678331,0.15517494,4.610441387,20:01.6,23:01.5,41904.47
0.78484619,1.0077122,1.1637199,0.10651667,0.26555821,0.11649012,3.444843322,28:01.5,31:01.5,41904.48
0.91035229,1.1321244,1.2232436,0.36697015,0.27636021,0.066776983,3.975827657,08:01.7,11:01.3,41904.51
1.1183324,1.4558758,1.3960178,0.48689052,0.27093926,0.077175729,4.805231445,32:01.4,35:01.6,41904.52
1.2501061,1.9304172,1.28664,0.67856884,0.35589194,0.096421063,5.59804517,40:01.8,43:01.4,41904.53
1.8242979,2.2673426,2.0239284,1.0334996,0.33368224,0.16389404,7.646644756,48:01.7,51:01.4,41904.53
1.9775354,3.0060203,1.9289197,0.44901893,0.5240972,0.21938168,8.104973152,56:01.7,59:01.4,41904.54
2.215323,3.1178303,1.8968114,1.4687651,0.4091683,0.20459102,9.312489077,12:01.8,15:01.5,41904.55
2.2189949,2.7386677,1.6466355,1.576401,0.25050411,0.11773469,8.548937909,20:01.7,23:01.4,41904.56
2.5257506,3.042382,1.3474679,1.0789381,0.34216622,0.1160837,8.452788584,36:01.5,39:01.3,41904.57
2.5348029,2.7527447,0.86153865,2.0550964,0.021949651,0.025513947,8.251646223,00:01.4,03:01.3,41904.58
2.5610657,3.1963103,0.93590754,1.0560923,0.30233121,0.10060938,8.152316347,08:01.4,11:01.3,41904.59
2.8101599,3.3227119,0.78894544,0.76904845,0.37398797,0.11331034,8.178164065,16:01.7,19:01.7,41904.59
2.6693292,3.0732307,0.89899075,1.2862819,0.22491819,0.096297905,8.249048695,24:01.5,27:01.4,41904.60
2.6829786,3.286725,0.80334258,1.3115613,0.25941089,0.22841378,8.572432265,32:01.7,35:01.7,41904.61
2.7989593,3.4821897,0.80936587,0.79153907,0.43179673,0.10504209,8.418892674,40:01.9,43:01.3,41904.61
2.6056447,3.2599893,0.62615681,0.77439857,0.26259202,0.27494156,7.803722918,20:01.7,23:01.7,41904.64
2.5052788,3.1842287,0.80344081,0.8727985,0.26817608,0.091170713,7.725093588,28:01.5,31:01.6,41904.64
2.7580855,3.0984447,0.90978414,0.4130196,0.38996732,0.15152735,7.720828593,36:01.8,39:01.4,41904.65
2.6114957,3.1226196,0.91842222,0.90919518,0.24981655,0.08189977,7.89344909,44:01.8,47:01.4,41904.66
