"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm","raw_cumsum","ISrawnorm_cumsum"
"403","1202_1412_blob_1207",403,21700.5518613355,0.0234407718631631,828.928790076923,31,0.000235709572022709,7.0372712729892e-05,0.304150943396226,0.000130901835569994,0.941130492313267,0.941619989460872
"404","1213_2145_blob_1285",404,21412.0095173722,0.149825107657479,1160.6327863734,46,0.000232575449312808,0.000449797443635976,0.304905660377359,0.000183283490666185,0.94136306776258,0.942069786904508
"405","1202_0046_blob_839",405,20995.5568193853,0.017837696145979,381.728075359629,21,0.000228051975078721,5.35514390896294e-05,0.305660377358491,6.02813008202304e-05,0.941591119737659,0.942123338343597
"406","1202_1412_blob_1038",406,20943.892503225,0.0609382231709177,873.039706053607,37,0.000227490801615079,0.000182945685343075,0.306415094339623,0.000137867693119092,0.941818610539274,0.94230628402894
"407","1202_1412_blob_1246",407,20916.9691003558,0.0101351079177759,426.393499046236,25,0.000227198361873995,3.04271140109059e-05,0.307169811320755,6.73347244883186e-05,0.942045808901148,0.942336711142951
"408","1202_1412_blob_1066",408,20670.3930481959,0.226836254380362,1077.61964578934,29,0.000224520073501559,0.000680996456064645,0.307924528301887,0.000170174315778103,0.942270328974649,0.943017707599016
"409","1221_0832_blob_1009",409,20639.1033068991,0.0342356840676815,941.591361999342,34,0.000224180206959136,0.00010278065816563,0.308679245283019,0.000148693155694504,0.942494509181608,0.943120488257182
"410","1213_2145_blob_672",410,20496.6540875884,0.0809480902025061,2634.83422868476,20,0.000222632935501099,0.000243018307208833,0.309433962264151,0.000416084760339279,0.942717142117109,0.94336350656439
"411","1128_1901_blob_1521",411,20450.2037946244,0.0109418144263758,375.919582902501,37,0.000222128396319569,3.28489679378341e-05,0.310188679245283,5.93640419028969e-05,0.942939270513429,0.943396355532328
"412","1202_1412_blob_1332",412,20433.1314133444,0.00785935610864694,387.279913086118,41,0.000221942957547753,2.35949657675265e-05,0.310943396226415,6.11580296271966e-05,0.943161213470977,0.943419950498096
"413","1213_2145_blob_1041",413,20371.8017843568,0.0222467846051391,788.687128130476,29,0.00022127680026782,6.67881839096564e-05,0.311698113207547,0.000124546998485993,0.943382490271245,0.943486738682005
"414","1202_1412_blob_1607",414,20355.9157120113,0.0101661643219917,352.939678226714,38,0.000221104247084029,3.05203499941344e-05,0.312452830188679,5.57351274059051e-05,0.943603594518329,0.943517259032
"415","1128_1901_blob_23",415,20346.414209236,0.00897732934365406,381.682009888776,1,0.000221001042558769,2.69512890902453e-05,0.313207547169811,6.02740263055033e-05,0.943824595560887,0.94354421032109
"416","1128_1901_blob_1265",416,20307.0704004328,0.0477341336634361,1021.62214183235,67,0.000220573693411429,0.000143305028320598,0.313962264150943,0.000161331365523441,0.944045169254299,0.943687515349411
"417","1213_2145_blob_787",417,20193.5309492708,0.0333273581286206,1431.02759876229,40,0.000219340437427338,0.000100053727467793,0.314716981132075,0.000225983391663743,0.944264509691726,0.943787569076878
"418","1128_1901_blob_1451",418,20054.4746765115,0.247904388083947,1436.12310381686,46,0.00021783001986982,0.000744246153196301,0.315471698113208,0.000226788057845909,0.944482339711596,0.944531815230075
"419","1129_1334_blob_1264",419,19959.5564718849,0.0359387430635736,1209.10858183646,60,0.000216799026301884,0.000107893496692433,0.31622641509434,0.000190938636298466,0.944699138737898,0.944639708726767
"420","1129_1334_blob_1193",420,19956.4223693701,0.0311337074414504,849.736740290889,45,0.000216764983943553,9.34680591058848e-05,0.316981132075472,0.000134187761828153,0.944915903721841,0.944733176785873
"421","1202_1412_blob_1274",421,19848.3241161976,0.0377029024950881,216.042815728578,41,0.000215590829795102,0.000113189767890686,0.317735849056604,3.41168040959906e-05,0.945131494551636,0.944846366553764
"422","1202_1412_blob_751",422,19719.4392431001,0.0166793974945041,483.047157395799,16,0.000214190893126571,5.00740528187549e-05,0.318490566037736,7.6281292587401e-05,0.945345685444763,0.944896440606582
"423","1221_0832_blob_709",423,19685.0862550394,0.0169596086876066,472.78548617483,16,0.000213817753855034,5.09152888459224e-05,0.319245283018868,7.46608016418326e-05,0.945559503198618,0.944947355895428
"424","1128_1901_blob_991",424,19600.4452979492,0.0714005099227785,1031.66689271698,23,0.000212898390886811,0.000214355039283483,0.32,0.000162917601089609,0.945772401589505,0.945161710934712
"425","1202_1412_blob_690",425,19569.8646413614,0.0145397048084804,428.626262543172,31,0.000212566226362953,4.36503744687933e-05,0.320754716981132,6.76873154993215e-05,0.945984967815868,0.945205361309181
"426","1128_1901_blob_1034",426,19443.1035464294,0.0143630194923784,400.155371028829,41,0.000211189357994513,4.31199386509702e-05,0.321509433962264,6.31912815767986e-05,0.946196157173862,0.945248481247831
"427","1128_1901_blob_1218",427,19442.0059150563,0.0113673434289182,391.821637648779,43,0.000211177435614712,3.41264698233933e-05,0.322264150943396,6.18752445303615e-05,0.946407334609477,0.945282607717655
"428","1202_1412_blob_1471",428,19429.6291545229,0.0095821792383402,333.037691912591,41,0.000211043000281131,2.87671391881827e-05,0.323018867924528,5.25922681263211e-05,0.946618377609758,0.945311374856843
"429","1128_1901_blob_854",429,19318.527080346,0.0246167879400803,950.660635997551,81,0.000209836218881174,7.39032893691657e-05,0.32377358490566,0.000150125347009204,0.946828213828639,0.945385278146212
"430","1202_1412_blob_766",430,19315.8112868129,0.0108877974844373,290.848144863549,15,0.000209806720159875,3.26868009767899e-05,0.324528301886792,4.59298271341657e-05,0.947038020548799,0.945417964947189
"431","1206_0924_blob_86",431,19291.0996008765,0.102427337406818,3591.52009265148,29,0.000209538303902388,0.000307502228727593,0.325283018867925,0.000567161592458343,0.947247558852701,0.945725467175917
"432","1128_1901_blob_961",432,19258.4522039269,0.0667531900415604,815.392459255652,38,0.000209183690618273,0.000200403088005,0.326037735849057,0.00012876422064746,0.94745674254332,0.945925870263921
"433","1213_2145_blob_894",433,19192.9724680075,0.0478505214659665,928.296120703668,25,0.000208472455225351,0.000143654441959386,0.326792452830189,0.000146593612873958,0.947665214998545,0.946069524705881
"434","Blob with BlobID = 614",434,19165.1720347791,0.0365979269972863,604.152901291938,1,0.000208170489254155,0.000109872465724431,0.327547169811321,9.54059319579349e-05,0.947873385487799,0.946179397171605
"435","1202_1412_blob_1780",435,18999.0000690703,0.0088242437740597,308.632025037954,41,0.00020636554331685,2.64917032508777e-05,0.328301886792453,4.87382017331109e-05,0.948079751031116,0.946205888874856
"436","1202_1412_blob_589",436,18931.853619713,0.0142370974929259,394.383461224922,13,0.000205636204222527,4.27419019231025e-05,0.329056603773585,6.22797996773634e-05,0.948285387235339,0.946248630776779
"437","1202_0046_blob_1000",437,18926.8241233415,0.0241712722183948,1027.01949567944,55,0.00020558157425529,7.25657843551737e-05,0.329811320754717,0.00016218369872053,0.948490968809594,0.946321196561135
"438","1221_0832_blob_714",438,18925.6619383638,0.0372655412294324,604.040465336078,41,0.000205568950699657,0.000111876743776683,0.330566037735849,9.53881764243085e-05,0.948696537760294,0.946433073304911
"439","1128_1901_blob_860",439,18910.2044854867,0.0113008382788411,238.148527542274,21,0.000205401053144538,3.39268113885623e-05,0.331320754716981,3.76076687970774e-05,0.948901938813438,0.9464670001163
"440","1202_1412_blob_1087",440,18884.1187646469,0.0138477415131203,383.218915499076,28,0.000205117712235315,4.15729968769514e-05,0.332075471698113,6.05167296207873e-05,0.949107056525673,0.946508573113177
"441","1129_1334_blob_1163",441,18706.9619944629,0.0265087394541162,504.134495530299,47,0.000203193450274244,7.95832115651308e-05,0.332830188679245,7.9611338909999e-05,0.949310249975948,0.946588156324742
"442","1221_0832_blob_1158",442,18677.1047878932,0.342467737486663,2016.07778022107,26,0.000202869143803731,0.00102813951051153,0.333584905660377,0.000318372681998809,0.949513119119751,0.947616295835253
"443","1213_2145_blob_925",443,18600.7415553402,0.0353952601070798,1481.86999745859,62,0.000202039692784312,0.000106261879346631,0.334339622641509,0.000234012263858554,0.949715158812536,0.9477225577146
"444","1202_1412_blob_1505",444,18429.2517063755,0.0105362324175835,265.121490979653,47,0.000200176984445648,3.16313499191202e-05,0.335094339622642,4.18671546141734e-05,0.949915335796981,0.947754189064519
"445","1221_0832_blob_1073",445,18237.0191593021,0.0827605363120876,993.508143152084,18,0.000198088970661988,0.000248459542256576,0.335849056603774,0.000156891690998301,0.950113424767643,0.948002648606776
"446","1202_0046_blob_1561",446,18216.3213944916,0.00985817002394992,323.108184480054,33,0.000197864153278703,2.9595704919089e-05,0.336603773584906,5.10242314447813e-05,0.950311288920922,0.948032244311695
"447","1202_1412_blob_1268",447,18174.4865424886,0.00873940258601217,294.667122092957,27,0.000197409746629311,2.62369972800597e-05,0.337358490566038,4.65329080445092e-05,0.950508698667551,0.948058481308975
"448","1128_1901_blob_1006",448,18169.8408976185,0.0568940806804982,843.938841213751,33,0.000197359286024848,0.000170804563055021,0.33811320754717,0.000133272175784174,0.950706057953576,0.94822928587203
"449","1206_0924_blob_50",449,18063.9366405178,0.525837121959275,4434.83186685268,19,0.000196208962877488,0.00157864190404521,0.338867924528302,0.000700334743785951,0.950902266916454,0.949807927776075
"450","1129_1334_blob_910",450,18046.3995007803,0.0261233582158359,736.21967220999,45,0.000196018475938333,7.84262392891618e-05,0.339622641509434,0.000116261502349417,0.951098285392392,0.949886354015364
"451","1129_1334_blob_672",451,17939.4903501727,0.0153647319646948,657.201924384861,24,0.000194857237722087,4.61272297275516e-05,0.340377358490566,0.000103783267358982,0.951293142630114,0.949932481245092
"452","1129_1334_blob_820",452,17868.5366519655,0.0834192670773927,1129.87404604783,90,0.000194086544610469,0.000250437150809049,0.341132075471698,0.000178426166832537,0.951487229174725,0.950182918395901
"453","1202_0046_blob_1456",453,17866.6574169462,0.0107070334081159,268.414356928051,38,0.000194066132517497,3.21441201090645e-05,0.34188679245283,4.23871536805484e-05,0.951681295307242,0.95021506251601
"454","1202_1412_blob_1348",454,17670.1327310156,0.0125246111564738,178.079854567251,30,0.000191931497882,3.76007611060465e-05,0.342641509433962,2.8121812295514e-05,0.951873226805124,0.950252663277116
"455","1202_1412_blob_1344",455,17648.650334489,0.0104149042587489,363.100118262776,40,0.000191698157894904,3.12671045897616e-05,0.343396226415094,5.73396322401454e-05,0.952064924963019,0.950283930381706
"456","1128_1901_blob_1140",456,17626.8933474811,0.0165859835704795,285.295465779289,32,0.000191461835329059,4.97936102088131e-05,0.344150943396226,4.50529654626181e-05,0.952256386798348,0.950333723991915
"457","1221_0832_blob_877",457,17612.3209901035,0.0449076228834506,460.801802165192,25,0.000191303551606931,0.000134819419045058,0.344905660377358,7.27683758357427e-05,0.952447690349955,0.95046854341096
"458","1202_1412_blob_1794",458,17585.5774242404,0.00848105649924592,278.918309633304,36,0.000191013065240305,2.54614035813955e-05,0.345660377358491,4.40459049584844e-05,0.952638703415195,0.950494004814541
"459","1202_0046_blob_1273",459,17317.447850288,0.00834063947147655,289.260438645801,41,0.000188100664324108,2.50398506045873e-05,0.346415094339623,4.56791015462296e-05,0.952826804079519,0.950519044665146
"460","1202_0046_blob_1039",460,17275.5193551649,0.0160733504020961,188.994416271708,15,0.000187645240531009,4.82546085537035e-05,0.347169811320755,2.98454056592127e-05,0.95301444932005,0.950567299273699
"461","1221_0832_blob_889",461,17270.075937485,0.0224826371495496,625.544342702872,44,0.000187586114585279,6.74962486206354e-05,0.347924528301887,9.87840013164856e-05,0.953202035434635,0.95063479552232
"462","1202_1412_blob_1343",462,17245.9972505491,0.00875838591549463,181.723255652561,30,0.000187324573909779,2.6293988082245e-05,0.348679245283019,2.86971667716694e-05,0.953389360008545,0.950661089510402
"463","1129_1334_blob_717",463,17240.8973744298,0.027813459268649,839.875734149382,12,0.000187269179483632,8.35001761274367e-05,0.349433962264151,0.000132630542655719,0.953576629188029,0.95074458968653
"464","1128_1901_blob_1153",464,17107.5487750147,0.0662739685557342,963.894780860128,40,0.00018582075819468,0.00019896439323194,0.350188679245283,0.000152215241672592,0.953762449946224,0.950943554079762
"465","1202_1412_blob_665",465,17032.4623474674,0.0223335436124959,305.690606341663,9,0.000185005175724013,6.70486474616713e-05,0.350943396226415,4.82737021148884e-05,0.953947455121948,0.951010602727223
"466","1213_2145_blob_1472",466,16950.3042224233,0.0349135829532377,197.342896810376,9,0.00018411278106898,0.00010481581228989,0.351698113207547,3.11637715307017e-05,0.954131567903017,0.951115418539513
"467","1213_2145_blob_846",467,16947.7885685237,0.0281282234221213,1199.20486659175,36,0.000184085456247574,8.44451453238132e-05,0.352452830188679,0.000189374672638362,0.954315653359264,0.951199863684837
"468","1202_1412_blob_756",468,16931.74646657,0.0229173508950748,647.120873601616,24,0.000183911208283282,6.8801324482137e-05,0.353207547169811,0.000102191299426636,0.954499564567548,0.951268665009319
"469","1129_1334_blob_952",469,16918.4165110035,0.0508172605900269,624.374334425555,26,0.000183766419425296,0.000152561037754985,0.353962264150943,9.85992372776848e-05,0.954683330986973,0.951421226047074
"470","1221_0832_blob_987",470,16882.3516446269,0.0388206812958223,1118.01955305564,26,0.000183374685875246,0.000116545507492557,0.354716981132075,0.000176554142466865,0.954866705672848,0.951537771554567
"471","1202_0046_blob_1429",471,16803.9556934997,0.0130971112870718,158.190161815674,27,0.00018252315563737,3.9319492360443e-05,0.355471698113208,2.49808943767831e-05,0.955049228828486,0.951577091046927
"472","1221_2326_blob_776",472,16800.6025569888,0.263566856547403,1744.55021044895,69,0.000182486734150168,0.000791267232547014,0.35622641509434,0.000275493899506852,0.955231715562636,0.952368358279474
"473","1221_0832_blob_690",473,16612.0935171144,0.0222870042423221,932.223238048386,15,0.000180439164789023,6.69089292925345e-05,0.356981132075472,0.000147213770932258,0.955412154727425,0.952435267208767
"474","1128_1901_blob_1202",474,16583.2936918287,0.0213475738843001,305.043377060788,32,0.000180126343505223,6.40886184640028e-05,0.357735849056604,4.81714936961251e-05,0.95559228107093,0.952499355827231
"475","1202_1412_blob_1178",475,16551.5524690165,0.111538904176732,762.144700905437,67,0.000179781573008494,0.000334856518704111,0.358490566037736,0.00012035550159768,0.955772062643938,0.952834212345935
"476","1129_1334_blob_1132",476,16421.1199978284,0.0138853866710401,181.088814853028,22,0.000178364826459463,4.1686013286967e-05,0.359245283018868,2.85969778697836e-05,0.955950427470398,0.952875898359222
"477","1213_2145_blob_1370",477,16404.7494910143,0.0565552584075276,382.402687300284,20,0.000178187011389155,0.000169787367775725,0.36,6.03878334227727e-05,0.956128614481787,0.953045685726997
"478","1213_2145_blob_938",478,16363.1127088515,0.0652959908316538,1409.44968801609,68,0.000177734756157735,0.000196028357429249,0.360754716981132,0.000222575875652407,0.956306349237945,0.953241714084427
"479","1129_1334_blob_1125",479,16321.7756065037,0.0889605105918015,1257.74054127786,88,0.0001772857560233,0.000267072794903119,0.361509433962264,0.000198618442856583,0.956483634993968,0.95350878687933
"480","1202_1412_blob_1051",480,16299.9467480953,0.119051240915557,663.791870679224,46,0.000177048652796337,0.000357409680278213,0.362264150943396,0.000104823931016182,0.956660683646764,0.953866196559608
"481","1129_1334_blob_721",481,16162.0273345316,0.0263534517502098,738.971072718473,37,0.000175550583707936,7.91170145882871e-05,0.363018867924528,0.000116695994891189,0.956836234230472,0.953945313574196
"482","1128_1901_blob_1775",482,16132.133981049,0.0386708007521824,255.256989953738,32,0.00017522588461269,0.000116095543621788,0.36377358490566,4.03093835405513e-05,0.957011460115085,0.954061409117818
"483","1128_1901_blob_1030",483,16019.0811899391,0.0106076383223176,344.404985996998,28,0.000173997914689217,3.18457211544363e-05,0.364528301886792,5.43873555679994e-05,0.957185458029774,0.954093254838973
"484","1129_1334_blob_821",484,16002.4888502474,0.0821384798949577,606.344462190439,38,0.00017381769008882,0.000246592035597665,0.365283018867925,9.57520163837764e-05,0.957359275719863,0.95433984687457
"485","1202_1412_blob_1266",485,15985.3171191073,0.02640084455454,558.490336921534,55,0.000173631172187165,7.92592948947572e-05,0.366037735849057,8.81950429594189e-05,0.95753290689205,0.954419106169465
"486","1202_0046_blob_1177",486,15808.3023028948,0.0172819001897268,595.928941170522,18,0.000171708452118214,5.18828562718751e-05,0.366792452830189,9.41072299603268e-05,0.957704615344169,0.954470989025737
"487","1213_2145_blob_1229",487,15690.411328785,0.0240405482606602,413.071252293325,11,0.000170427930257281,7.21733314283555e-05,0.367547169811321,6.52309170506369e-05,0.957875043274426,0.954543162357165
"488","1221_0832_blob_771",488,15608.0143662918,0.0294523553803601,487.734074548187,21,0.000169532941369931,8.84203880529164e-05,0.368301886792453,7.702143584911e-05,0.958044576215796,0.954631582745218
"489","1221_2326_blob_741",489,15572.4381116757,0.0295554041655275,1394.15378353324,52,0.000169146515079792,8.87297559610248e-05,0.369056603773585,0.000220160394374067,0.958213722730875,0.954720312501179
"490","1202_1412_blob_1238",490,15488.4633801159,0.0154812769942494,420.05708789106,33,0.000168234388597335,4.64771153854482e-05,0.369811320754717,6.63340983053847e-05,0.958381957119473,0.954766789616564
"491","Blob with BlobID = 597",491,15472.5600674617,0.0752423960959083,382.562908715179,1,0.000168061648150759,0.000225888957773065,0.370566037735849,6.04131350862672e-05,0.958550018767624,0.954992678574338
"492","1129_1334_blob_1270",492,15451.9281710342,0.0383041353545828,1087.761722231,61,0.000167837546224319,0.000114994759106504,0.371320754716981,0.000171775920691091,0.958717856313848,0.955107673333444
"493","1129_1334_blob_1046",493,15410.4495868046,0.0410000788663946,660.932805535942,43,0.000167387009325564,0.000123088385860787,0.372075471698113,0.000104372436412846,0.958885243323173,0.955230761719305
"494","1129_1334_blob_891",494,15393.1690658514,0.0537601316191826,781.807757783508,69,0.000167199309758095,0.000161395977949994,0.372830188679245,0.000123460629889843,0.959052442632932,0.955392157697255
"495","1213_2145_blob_954",495,15332.9628058936,0.0205352661919256,864.887697249122,34,0.00016654535441823,6.16499489433295e-05,0.373584905660377,0.000136580353447863,0.95921898798735,0.955453807646198
