,Compound.Name,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,bbvol,anthrovol,cluster,Assigned_cluster,bb_vs_a
1040,1221_0832_blob_899,-0.037928277,0.099885351,0.001009445,0.219148893,0.258230021,0.119931808,0.076050557,0.094371636,NA,,-0.018321079
422,1129_1334_blob_1840,-0.038173329,0.005401654,0.126088549,0.041172275,-0.05157228,-0.018534807,0.070024477,-0.047597503,NA,,0.11762198
544,1202_0046_blob_817,-0.038174546,0.15246271,0.455064809,-0.308750931,-0.263483009,0.082897189,0.480886766,-0.037684627,NA,,0.518571392
27,1128_1901_blob_1101,-0.038765578,-0.144179909,-0.107526588,0.849420198,0.590809688,0.359322153,-0.052416793,-0.083682211,NA,,0.031265417
158,1128_1901_blob_1735,-0.041693258,0.171874063,0.212902269,0.052783494,-0.060779108,0.108200471,0.04221815,-0.016190025,NA,,0.058408175
146,1128_1901_blob_1617,-0.041710497,0.049676228,0.179949827,-0.239454036,-0.229048695,-0.136656586,0.025617104,-0.150465901,NA,,0.176083005
820,1221_0832_blob_1014,-0.04307006,-0.106350536,-0.192065653,0.304639678,0.604755135,0.017945735,-0.207191855,-0.053793419,NA,,-0.153398436
347,1129_1334_blob_1209,-0.043077312,0.084908572,0.161065765,-0.215469122,-0.155490481,-0.158985915,0.203250064,0.027509851,NA,,0.175740214
828,1221_0832_blob_1033,-0.043325716,0.086789599,-0.004644084,0.213382918,0.252363668,0.119679923,0.062219375,0.085514494,NA,,-0.023295118
610,1202_1412_blob_1333,-0.04346947,-0.137267604,-0.168901633,-0.123371486,-0.074692073,-0.177892137,-0.181701083,-0.103108476,NA,,-0.078592607
848,1221_0832_blob_1119,-0.045853137,0.072881191,0.05536713,0.430728396,0.236642239,0.247941804,0.089190032,0.060278168,NA,,0.028911864
503,1202_0046_blob_1280,-0.0465961,0.017126956,0.147639942,-0.269422231,-0.154406844,0.078060869,0.194580316,0.029469086,NA,,0.16511123
521,1202_0046_blob_1560,-0.046601786,0.169015018,0.381469291,0.007840981,-0.058330751,0.229523762,0.265517645,-0.048714939,NA,,0.314232584
1091,1221_2326_blob_722,-0.046882502,0.112315824,0.532868669,0.002762721,0.118084286,0.292013437,0.169317996,-0.01206156,NA,,0.181379555
861,1221_0832_blob_1177,-0.047726305,0.098294136,-0.010317339,0.279095178,0.299893255,0.114060904,0.089504257,0.077247044,NA,,0.012257214
815,1213_2145_blob_976,-0.048367228,0.206346318,0.443245287,-0.22962402,-0.267163343,0.054980935,0.624667303,-0.072772264,NA,,0.697439567
418,1129_1334_blob_1726,-0.048449565,0.081666495,0.292030207,-0.203108301,-0.130437837,0.099930775,0.279260752,-0.016377264,NA,,0.295638016
850,1221_0832_blob_1123,-0.050920446,-0.019369961,-0.071543953,0.451717483,0.413606094,0.250850342,-0.068425718,0.023986593,NA,,-0.092412311
489,1202_0046_blob_1139,-0.051428421,0.250940168,0.486823271,-0.336865063,-0.181983445,0.063791664,0.464472923,0.073087723,NA,,0.3913852
987,1221_0832_blob_791,-0.053135446,0.066857567,0.015415043,0.26506987,0.295929224,0.233539469,0.040537359,0.070042211,NA,,-0.029504853
5,1128_1901_blob_1028,-0.054201503,0.130313919,0.45688611,-0.353087556,-0.380369742,0.111949127,0.496515255,-0.130314647,NA,,0.626829902
264,1128_1901_blob_993,-0.055316618,-0.041391485,0.040607116,0.112653315,0.273441392,0.010319241,-0.094678749,-0.024468308,NA,,-0.070210441
152,1128_1901_blob_1679,-0.055782082,-0.16054646,-0.160507538,-0.061136768,0.037099439,-0.120571898,-0.189487012,-0.103919955,NA,,-0.085567057
983,1221_0832_blob_785,-0.056378612,0.141746362,0.229698366,-0.053600241,-0.084843331,0.190014373,0.464979537,-0.088737277,NA,,0.553716814
764,1213_2145_blob_1033,-0.05858269,0.267049841,0.422445658,-0.343576749,-0.202201903,-0.066733531,0.319112674,0.047360436,NA,,0.271752237
752,1206_0924_blob_467,-0.058807425,-0.115420325,-0.126841239,-0.020665198,0.070322576,-0.083176721,-0.129003505,-0.073115848,NA,,-0.055887657
757,1206_0924_blob_543,-0.058807425,-0.115420325,-0.126841239,-0.020665198,0.070322576,-0.083176721,-0.129003505,-0.073115848,NA,,-0.055887657
969,1221_0832_blob_747,-0.058835012,0.155253169,0.349626554,-0.002036625,-0.044922105,0.441078692,0.634428147,-0.159055568,NA,,0.793483714
668,1202_1412_blob_1756,-0.059166053,0.073764582,0.093525299,-0.094710285,-0.089572007,0.121314509,0.315173478,-0.066470113,NA,,0.381643591
879,1221_0832_blob_1239,-0.061035335,-0.061423455,0.041883944,-0.027368818,0.007249362,0.004195241,-0.097278991,0.007113377,NA,,-0.104392368
255,1128_1901_blob_958,-0.061426821,0.109271187,0.164344405,-0.342396951,-0.251309174,-0.269749297,0.227678602,-0.088024694,NA,,0.315703296
63,1128_1901_blob_1202,-0.062073392,-0.00082214,0.255745538,-0.1634965,-0.29175709,0.1543499,0.2716948,-0.109973627,NA,,0.381668427
195,1128_1901_blob_742,-0.062207283,-0.02112568,-0.076680707,-0.114743545,-0.224742317,-0.076157316,-0.120665423,-0.191927221,2,E,0.071261798
877,1221_0832_blob_1232,-0.063258753,-0.065316426,-0.091369784,0.151841563,0.105175867,0.046709365,-0.121731556,-0.073115848,NA,,-0.048615708
681,1202_1412_blob_1905,-0.063449945,-0.007414051,-0.029297835,-0.100038381,-7.67E-05,0.163602111,0.174263965,-0.066367557,NA,,0.240631522
744,1206_0924_blob_185,-0.063449945,-0.007414051,-0.029297835,-0.100038381,-7.67E-05,0.163602111,0.174263965,-0.066367557,NA,,0.240631522
91,1128_1901_blob_1298,-0.063469577,-0.084396317,0.034884851,0.352606758,0.118835253,0.280555562,0.076114935,-0.091768071,NA,,0.167883005
104,1128_1901_blob_1348,-0.06394837,-0.11235489,-0.079487911,-0.025547692,-0.098140208,-0.152778923,-0.125712895,-0.073115848,NA,,-0.052597047
814,1213_2145_blob_965,-0.06394837,-0.11235489,-0.079487911,-0.025547692,-0.098140208,-0.152778923,-0.125712895,-0.073115848,NA,,-0.052597047
153,1128_1901_blob_1684,-0.064339579,-0.072377799,-0.031508985,-0.07643816,-0.107854251,0.031503868,-0.061253464,-0.056026817,NA,,-0.005226648
162,1128_1901_blob_1811,-0.064339579,-0.072377799,-0.031508985,-0.07643816,-0.107854251,0.031503868,-0.061253464,-0.056026817,NA,,-0.005226648
283,1128_2052_blob_1114,-0.064451671,-0.10381396,-0.068974113,0.138986922,-0.068737237,0.059479675,-0.107061676,-0.073115848,NA,,-0.033945828
528,1202_0046_blob_1667,-0.065258762,0.013214332,0.189602487,-0.182216422,-0.091666596,0.109931244,0.2173663,-0.056346784,NA,,0.273713084
67,1128_1901_blob_1218,-0.065651038,-0.026262022,0.167726116,0.438225249,0.106901625,0.421511674,0.286242057,-0.214783221,NA,,0.501025278
504,1202_0046_blob_1284,-0.06581578,-0.102165912,-0.066545155,-0.107495338,-0.084938333,-0.11110722,-0.057700497,-0.073115848,NA,,0.015415351
56,1128_1901_blob_1169,-0.066278683,-0.221822658,-0.208876452,0.378986381,0.338598777,0.173942191,-0.184189386,-0.145728065,NA,,-0.038461321
870,1221_0832_blob_1211,-0.067433824,0.049745546,-0.045691847,0.263139986,0.276510478,0.129254675,0.001593596,0.044299712,NA,,-0.042706116
148,1128_1901_blob_1624,-0.06902396,-0.114706368,-0.089532302,0.199435295,0.340755155,0.065547341,-0.122813158,-0.073115848,NA,,-0.049697311
297,1128_2052_blob_961,-0.06902396,-0.114706368,-0.089532302,0.199435295,0.340755155,0.065547341,-0.122813158,-0.073115848,NA,,-0.049697311
805,1213_2145_blob_863,-0.069268424,0.277447113,0.49245333,-0.317959094,-0.310785069,0.152589003,0.693134857,-0.045245542,NA,,0.738380399
1031,1221_0832_blob_884,-0.069673154,0.200997557,0.31042308,-0.176423976,-0.128444073,-0.041336009,0.261090638,-0.009243,NA,,0.270333639
1103,Blob with BlobID = 7,-0.070802218,-0.212023144,-0.23695882,-0.243395715,-0.185622485,-0.315037335,-0.235763906,-0.16882469,NA,,-0.066939216
403,1129_1334_blob_1559,-0.071550592,-0.044744984,0.126339051,-0.176193166,-0.174891362,-0.255005729,-0.079085452,0.079621839,NA,,-0.158707291
300,1129_1334_blob_1008,-0.07167254,0.1183993,0.235327541,0.157931505,-0.082254765,0.321511775,0.396367987,-0.107622003,NA,,0.50398999
751,1206_0924_blob_458,-0.072090845,-0.010965439,0.070818401,-0.15143885,-0.117806958,-0.094395607,0.098069596,-0.073115848,NA,,0.171185444
26,1128_1901_blob_1098,-0.072597483,-0.154742253,0.122225014,0.137172327,0.140321326,0.321687273,0.074514056,-0.255083416,NA,,0.329597472
353,1129_1334_blob_1251,-0.074136339,0.031748843,-0.009445784,-0.15143885,-0.123831571,-0.149548149,0.190134524,-0.073115848,NA,,0.263250372
252,1128_1901_blob_943,-0.074335715,-0.167104422,-0.260415154,0.277829606,0.296783924,0.100193107,-0.098103456,-0.117996177,NA,,0.019892722
756,1206_0924_blob_541,-0.074363568,0.040171543,0.164956777,-0.173673374,-0.148146242,-0.062183008,0.266576742,-0.104257421,NA,,0.370834163
754,1206_0924_blob_493,-0.074567477,0.11428717,0.207992787,-0.224754517,-0.188749797,0.040880193,0.464738286,-0.105019755,NA,,0.569758041
163,1128_1901_blob_1848,-0.074897399,-0.086157966,-0.054178516,-0.077871939,-0.05132526,0.014048839,-0.120760234,-0.073115848,NA,,-0.047644387
360,1129_1334_blob_1301,-0.075043455,0.250636039,0.253352484,-0.300553763,-0.260302023,0.223710856,0.703169707,-0.016464745,NA,,0.719634452
1081,1221_0832_blob_992,-0.075770296,0.148895512,0.079450131,0.13600475,0.115944407,0.077250758,-0.034171321,0.027056047,NA,,-0.061227368
289,1128_2052_blob_1467,-0.075928288,-0.126437409,-0.186713459,0.033965945,0.05096091,0.0032261,-0.131381576,-0.073115848,NA,,-0.058265728
856,1221_0832_blob_1159,-0.075928288,-0.126437409,-0.186713459,0.033965945,0.05096091,0.0032261,-0.131381576,-0.073115848,NA,,-0.058265728
873,1221_0832_blob_1222,-0.077218977,-0.059023067,-0.033822068,0.06384231,-0.051873497,-0.018853749,0.00848753,-0.073115848,NA,,0.081603378
478,1202_0046_blob_1040,-0.077280672,0.144403305,0.409522106,-0.406586117,-0.319141846,-0.086364341,0.451174828,-0.068601973,NA,,0.519776801
277,1128_1901_fb_add_blob_787,-0.078109452,-0.106630493,-0.104742718,0.02676086,0.007980506,-0.098375246,-0.101965698,-0.015646235,NA,,-0.086319463
740,1205_0335_blob_1042,-0.078853861,0.089020086,0.01750776,-0.207415193,-0.091935342,0.176148112,0.475228194,-0.094209115,NA,,0.56943731
1078,1221_0832_blob_986,-0.079202428,-0.061502204,-0.032355493,0.620834925,0.280794932,0.211164797,0.011549432,-0.016675453,NA,,0.028224885
868,1221_0832_blob_1206,-0.079621909,-0.127748801,-0.166985628,0.151335763,0.360999068,-0.038175403,-0.150526314,-0.073115848,NA,,-0.077410466
1099,1221_2326_blob_871,-0.079907348,-0.128010207,-0.182390584,0.046908613,-0.018771282,0.025707839,-0.148408071,-0.073115848,NA,,-0.075292224
540,1202_0046_blob_2055,-0.080018231,0.100675453,0.19084589,-0.16249542,-0.149153686,0.064896399,0.291247085,-0.011741181,NA,,0.302988267
61,1128_1901_blob_1189,-0.08180768,-0.158156907,-0.241262529,0.30087858,0.517056918,-0.030100495,-0.27315409,-0.073446093,NA,,-0.199707997
745,1206_0924_blob_211,-0.082597107,0.062248831,0.069558004,-0.131497703,-0.079862578,0.185129305,0.362915166,-0.090479911,NA,,0.453395077
694,1202_1412_blob_615,-0.082711963,0.035014541,0.098336841,-0.139877519,-0.130574099,0.075572148,0.252381741,-0.053416051,NA,,0.305797792
1,1128_1901_blob_1004,-0.083681253,-0.137410686,-0.173109174,-0.205914516,-0.147609442,-0.254268011,-0.182752458,-0.155091312,1,1,-0.027661146
114,1128_1901_blob_1385,-0.083780685,0.058475513,0.213083593,-0.066739937,0.015084268,0.102855128,0.237327729,-0.137055634,NA,,0.374383363
847,1221_0832_blob_1114,-0.085535568,0.01805526,-0.064184957,0.315788338,0.27934851,0.10160019,-0.010368982,0.006704012,NA,,-0.017072994
747,1206_0924_blob_300,-0.08587485,0.055995297,0.059251232,-0.136561788,-0.073354042,0.195854091,0.360808023,-0.093574861,NA,,0.454382885
607,1202_1412_blob_1309,-0.086714938,0.10876861,0.145765468,-0.075090964,-0.116193901,0.275940134,0.396675564,-0.109568363,NA,,0.506243928
1094,1221_2326_blob_762,-0.087335912,-0.123553321,-0.006362376,0.346015352,0.426751362,0.370973714,-0.106010308,-0.092542673,NA,,-0.013467635
881,1221_0832_blob_1301,-0.08843871,0.124945564,0.004291185,0.209188013,0.210362668,0.115571586,-0.018292647,0.026034627,NA,,-0.044327275
617,1202_1412_blob_1352,-0.089552979,-0.138499075,-0.17043604,0.136821993,0.338892029,-0.032460731,-0.15915603,-0.081722062,NA,,-0.077433968
876,1221_0832_blob_1231,-0.089567495,-0.008066212,-0.104178188,0.387399498,0.230349944,0.128124297,0.052466372,-0.033561399,NA,,0.086027771
1045,1221_0832_blob_910,-0.089696148,0.083546586,0.247038623,0.37674008,0.375096818,0.573952976,0.208032293,-0.086333286,NA,,0.294365579
1089,1221_2326_blob_715,-0.090140635,-0.151537974,-0.042692992,0.212132076,0.286249396,0.307340195,-0.172859661,-0.098145473,NA,,-0.074714188
282,1128_2052_blob_1080,-0.090744429,-0.071289347,-0.162919759,0.25586459,0.051141468,0.122924415,0.110443854,-0.092674915,NA,,0.203118768
257,1128_1901_blob_961,-0.091124399,-0.023943905,0.032638213,0.231225978,0.017563628,0.253586227,0.266091837,-0.0984619,NA,,0.364553737
1068,1221_0832_blob_971,-0.091960795,-0.008207574,-0.159569006,0.366992958,0.267191721,0.161047561,0.132994259,-0.028049324,NA,,0.161043583
882,1221_0832_blob_1308,-0.092515779,-0.125918675,-0.023541197,0.135680019,0.138858052,0.256960949,-0.148176167,-0.075892584,NA,,-0.072283583
758,1206_0924_blob_84,-0.092567108,-0.000388756,-0.079362617,0.169307931,0.018571256,0.158302083,0.278615015,-0.097425761,NA,,0.376040776
985,1221_0832_blob_787,-0.093551914,-0.100640717,-0.167329861,0.751171885,0.517480605,0.333787877,-0.030288699,-0.036563679,NA,,0.00627498
1075,1221_0832_blob_982,-0.094099885,-0.101314086,-0.103727046,0.144697044,0.122538634,0.071565099,-0.155234308,-0.081017423,NA,,-0.074216884
298,1128_2052_blob_984,-0.094989555,0.018545021,0.277555098,-0.332793008,-0.282357766,-0.250871409,0.01193203,0.086423351,NA,,-0.074491321
568,1202_1412_blob_1033,-0.096760851,-0.114144889,0.062494294,0.47299985,0.325675763,0.18871388,0.013346272,-0.085659868,NA,,0.09900614
1107,cluster_vol.z4,-0.099243912,-0.170892122,-0.150212159,1,0.614089308,0.519215604,-0.135522521,-0.149302011,NA,,0.01377949
1100,1221_2326_blob_887,-0.100263669,-0.108294224,-0.024451484,0.28030325,0.265111189,0.214469089,-0.044656048,-0.104222309,NA,,0.05956626
760,1206_0924_blob_93,-0.10104218,0.143251643,0.304460609,-0.284290898,-0.238802174,0.034430431,0.544002385,-0.138215299,NA,,0.682217684
1032,1221_0832_blob_886,-0.101114788,-0.102035395,-0.221591384,0.234395909,0.089835273,0.098346041,0.051914817,-0.100839293,NA,,0.15275411
1090,1221_2326_blob_716,-0.101265049,-0.13321633,-0.234575777,0.146270907,0.079693241,0.054504202,-0.054120822,-0.099366252,NA,,0.04524543
1043,1221_0832_blob_905,-0.101367752,-0.16604153,-0.165152447,0.251287384,0.483478158,0.036130133,-0.185042179,-0.101444434,NA,,-0.083597745
405,1129_1334_blob_1577,-0.102121752,-0.104227557,-0.31216982,0.064465174,0.296823783,-0.170289808,-0.331872816,0.035416522,NA,,-0.367289338
748,1206_0924_blob_348,-0.102171218,0.023627816,0.021205547,-0.142641173,-0.071741179,0.150918202,0.317650678,-0.112713118,NA,,0.430363796
837,1221_0832_blob_1076,-0.104286799,-0.170482568,-0.174653829,0.252659621,0.495011339,0.028694475,-0.191030486,-0.103529438,NA,,-0.087501048
4,1128_1901_blob_1027,-0.104561985,-0.170891338,-0.175687539,0.252618474,0.496029125,0.027747031,-0.191614202,-0.10370168,NA,,-0.087912522
690,1202_1412_blob_6,-0.106655683,-0.057089897,0.125483773,0.555530485,0.329758263,0.965083967,0.11459449,-0.165655534,6,,0.280250025
749,1206_0924_blob_416,-0.106858308,0.030240847,0.135415185,-0.234001684,-0.192202239,-0.135193539,0.278579005,-0.125772753,NA,,0.404351758
1055,1221_0832_blob_937,-0.107607774,0.029727117,0.004354038,0.257594029,0.137830398,0.197446339,0.043507526,-0.041638637,NA,,0.085146163
1098,1221_2326_blob_864,-0.108621677,-0.176733103,-0.24242563,0.147731172,0.336402692,-0.030989674,-0.198878664,-0.101550982,NA,,-0.097327682
71,1128_1901_blob_1226,-0.109432168,-0.195169099,-0.207141318,0.226444088,0.487004312,-0.007975487,-0.223658717,-0.11861419,NA,,-0.105044527
853,1221_0832_blob_1136,-0.112990041,-0.055867644,-0.026232622,0.471991529,0.241221969,0.259927815,-0.050324811,-0.102504216,NA,,0.052179406
883,1221_0832_blob_15,-0.113466454,0.024411029,0.186397339,0.427908843,0.207778323,0.947530885,0.24170354,-0.168593885,6,,0.410297425
38,1128_1901_blob_1125,-0.11396291,-0.149619272,-0.183249267,-0.088022095,-0.125052299,-0.119917199,-0.196295581,-0.117877023,NA,,-0.078418558
44,1128_1901_blob_1140,-0.115391158,-0.220158724,0.006069661,0.588823354,0.128692843,0.387405905,-0.15073185,-0.21424213,NA,,0.06351028
1087,1221_2326_blob_672,-0.116610592,-0.181572757,-0.06748933,0.752935922,0.517854361,0.444459178,-0.159604107,-0.104539055,NA,,-0.055065051
281,1128_2052_blob_1065,-0.117213428,-0.21875876,-0.23588702,0.006499322,-0.085635231,-0.143128075,-0.238270476,-0.145372942,NA,,-0.092897534
108,1128_1901_blob_1365,-0.117551899,-0.138902386,0.090416346,0.284812044,-0.027669819,0.080780523,-0.021707301,-0.147934587,NA,,0.126227286
863,1221_0832_blob_1185,-0.118261224,-0.136965543,-0.045594736,0.219082002,0.113452183,0.241402679,-0.132345134,-0.128380915,NA,,-0.00396422
105,1128_1901_blob_1349,-0.118373883,-0.003580901,0.223955402,0.131214934,0.024512693,0.167674144,0.151399171,-0.172667956,NA,,0.324067127
398,1129_1334_blob_1519,-0.118552867,0.054986849,0.207508443,-0.197410613,-0.224344352,0.01356554,0.263543,-0.052934515,NA,,0.316477515
684,1202_1412_blob_1979,-0.119361805,0.172331446,0.319790937,-0.399191734,-0.329450692,0.044260539,0.534431817,-0.021188867,NA,,0.555620684
824,1221_0832_blob_1026,-0.120887376,-0.183094264,-0.042047881,0.566394795,0.453514146,0.321157765,-0.147107393,-0.147376219,NA,,0.000268825
1054,1221_0832_blob_936,-0.121044858,0.111730788,0.117306457,0.137399097,0.056452712,0.388173874,0.39602545,-0.084046591,NA,,0.480072041
561,1202_0046_blob_976,-0.122632287,0.187797636,0.379634521,-0.202331913,-0.261989564,0.245897163,0.723022088,-0.120910565,NA,,0.843932654
859,1221_0832_blob_1166,-0.122753393,-0.030838701,-0.115783426,0.498882888,0.225689499,0.252893568,0.056200438,-0.0261703,NA,,0.082370738
932,1221_0832_blob_669,-0.123093553,-0.063850179,-0.096247711,0.342013033,0.394311979,0.189317301,-0.114430551,-0.041677837,NA,,-0.072752714
845,1221_0832_blob_1104,-0.123148568,-0.258949052,-0.210083042,0.514416158,0.215875613,0.100568234,-0.267125397,-0.253429602,NA,,-0.013695795
538,1202_0046_blob_1927,-0.12392637,-0.005781383,-0.01269545,-0.141105979,-0.089492069,0.06488933,0.226211563,-0.136594541,NA,,0.362806103
1101,Blob with BlobID = 4,-0.124722475,-0.172364876,-0.262442643,0.215477354,0.193076108,0.083788609,-0.097979508,-0.12410834,NA,,0.026128832
159,1128_1901_blob_1775,-0.124869417,-0.24767552,-0.09746505,-0.276449333,-0.093972473,-0.321194157,-0.309732581,-0.213044688,NA,,-0.096687893
165,1128_1901_blob_1873,-0.126235565,-0.159368371,-0.224523021,0.503325426,0.548102671,0.267600331,-0.07205324,-0.13804646,NA,,0.06599322
487,1202_0046_blob_1115,-0.126768918,0.128372674,0.307768161,-0.494177417,-0.331353409,-0.262852462,0.140126952,-0.043853371,NA,,0.183980323
781,1213_2145_blob_1285,-0.129179104,-0.04942751,-0.078210366,-0.186233345,-0.134452135,-0.245277143,-0.001308022,-0.134072035,NA,,0.132764013
1051,1221_0832_blob_928,-0.129414334,-0.121114153,-0.138190303,0.016129956,0.144779969,0.171170237,0.002056341,-0.115920208,NA,,0.117976549
31,1128_1901_blob_1109,-0.13071132,-0.114410918,0.348792099,0.231593846,0.000240103,0.382479376,0.21657322,-0.280832511,NA,,0.497405731
860,1221_0832_blob_1169,-0.131073382,-0.122550767,-0.00880789,0.588838991,0.294785156,0.424390733,-0.067030057,-0.091012938,NA,,0.023982881
880,1221_0832_blob_1286,-0.131569374,-0.174546957,-0.112151948,0.254711777,0.303337844,0.210958856,-0.222784836,-0.121899961,NA,,-0.100884875
285,1128_2052_blob_1196,-0.132695215,-0.17830062,-0.230830159,-0.0957751,-0.158765208,0.133643609,-0.17722974,-0.135823204,NA,,-0.041406536
288,1128_2052_blob_1349,-0.133000413,-0.212289177,-0.145239664,-0.057736572,-0.004064205,-0.130355512,-0.166154808,-0.154988547,NA,,-0.011166261
835,1221_0832_blob_1066,-0.133290053,-0.051008921,-0.04275241,0.633320778,0.441100283,0.340028429,0.011567487,-0.048875998,NA,,0.060443484
97,1128_1901_blob_1316,-0.13355357,-0.176678916,-0.041825351,0.388926542,0.191700279,0.602342663,0.029054447,-0.270607593,NA,,0.29966204
507,1202_0046_blob_1342,-0.133556708,-0.284476317,-0.056066348,0.429294274,0.311284568,0.449799558,-0.271312579,-0.243210263,NA,,-0.028102316
154,1128_1901_blob_1706,-0.134433151,0.02933249,0.18453302,-0.252057751,-0.243170377,0.059551439,0.370508971,-0.137940744,NA,,0.508449716
1038,1221_0832_blob_897,-0.13444748,0.050032161,0.353887405,0.362171263,-0.011318164,0.455828859,0.427845011,-0.291556158,NA,,0.719401169
30,1128_1901_blob_1106,-0.134593498,-0.235845101,-0.16752373,0.771808151,0.612366282,0.4846169,-0.17206242,-0.188380662,NA,,0.016318241
1096,1221_2326_blob_861,-0.141620155,-0.153312233,-0.110740217,0.29854734,0.018395362,0.121814245,-0.114201935,-0.142505456,NA,,0.028303521
1093,1221_2326_blob_754,-0.142875783,-0.181564769,-0.119989968,0.212851938,0.085684966,0.229301497,-0.180285348,-0.148132916,NA,,-0.032152432
411,1129_1334_blob_1652,-0.144517149,-0.23049403,-0.30205908,-0.071098632,-0.195024201,-0.244511082,-0.235827261,-0.149914192,NA,,-0.085913069
109,1128_1901_blob_1367,-0.147991697,-0.245011145,-0.207609026,0.043636552,-0.172206941,-0.116242396,-0.253979799,-0.16329753,NA,,-0.090682269
551,1202_0046_blob_891,-0.151195751,0.211870294,0.510529097,-0.087543276,-0.15633207,0.222816309,0.562867954,-0.118458563,NA,,0.681326517
609,1202_1412_blob_1332,-0.152643735,0.082587965,0.201772077,0.020005329,0.020682035,0.049308178,0.265969748,-0.144599418,NA,,0.410569165
139,1128_1901_blob_1559,-0.154143419,-0.145011666,-0.145841406,0.54094547,0.439228161,0.203403354,-0.166445792,-0.099300974,NA,,-0.067144818
82,1128_1901_blob_1269,-0.15557817,-0.077413653,0.112214363,0.13412056,-0.075958624,0.224504895,0.126202992,-0.309500217,NA,,0.435703209
966,1221_0832_blob_743,-0.15565663,0.187840868,0.45493687,-0.098029976,-0.151382661,0.261632264,0.599765264,-0.119892277,NA,,0.719657542
280,1128_2052_blob_1032,-0.162247275,-0.171569075,-0.130801269,0.474274634,0.315780478,0.353030957,-0.007883669,-0.178768804,5,,0.170885135
22,1128_1901_blob_1087,-0.164969146,-0.293335929,-0.221397685,0.435355191,0.180650371,0.006671493,-0.257139815,-0.199813194,NA,,-0.057326621
499,1202_0046_blob_1263,-0.165001719,0.029606608,0.111163957,-0.183511691,-0.16047289,0.048563847,0.462633667,-0.171677269,NA,,0.634310936
943,1221_0832_blob_690,-0.167024272,-0.130729746,-0.185303803,0.6441773,0.496291451,0.371884794,-0.012962932,-0.122009256,NA,,0.109046324
517,1202_0046_blob_1489,-0.168799339,0.015969513,0.180017443,-0.236195548,-0.253185391,0.089186059,0.521064275,-0.216977136,NA,,0.738041411
1056,1221_0832_blob_941,-0.173747716,-0.212973883,-0.213194156,0.521031007,0.356424681,0.179676298,-0.194204903,-0.140036548,NA,,-0.054168355
759,1206_0924_blob_87,-0.175190783,0.029298967,0.131280741,-0.065786435,-0.193620599,0.273185687,0.571217329,-0.227200836,NA,,0.798418165
743,1206_0924_blob_184,-0.176776106,-0.060416001,-0.000800145,-0.141987416,-0.158154894,0.332098964,0.331907447,-0.221190904,NA,,0.553098351
292,1128_2052_blob_670,-0.177259941,-0.246078863,-0.171563864,0.274862185,0.164734869,0.264039809,-0.196674454,-0.187396946,NA,,-0.009277507
840,1221_0832_blob_1085,-0.178581602,-0.198012988,0.085658854,0.464992595,0.311061834,0.45547364,-0.051315481,-0.21279223,NA,,0.161476749
995,1221_0832_blob_808,-0.180871429,-0.345860681,-0.290574692,0.892972918,0.555793258,0.370995442,-0.330863799,-0.324147395,4,,-0.006716404
1097,1221_2326_blob_862,-0.185646953,-0.225521317,-0.096403865,0.671331628,0.384190344,0.432562634,-0.068182207,-0.202798477,NA,,0.13461627
291,1128_2052_blob_639,-0.188467655,-0.18974895,-0.070998301,0.457248393,0.343557043,0.408366714,-0.022329262,-0.21618812,5,,0.193858859
1006,1221_0832_blob_831,-0.191175825,0.04257449,0.333440099,0.273827101,0.158851411,0.680074503,0.237624064,-0.203573327,NA,,0.441197392
296,1128_2052_blob_932,-0.192262214,-0.223572306,-0.23769734,0.156643972,-0.072249651,0.152289529,-0.048294954,-0.199902911,NA,,0.151607957
95,1128_1901_blob_1309,-0.193931948,-0.230448171,-0.020608399,0.124468437,-0.131113918,0.024898853,-0.068466527,-0.23313439,NA,,0.164667863
1088,1221_2326_blob_688,-0.195486576,-0.237017676,-0.146388319,0.510531148,0.195841192,0.39470218,-0.145321143,-0.197805751,NA,,0.052484608
842,1221_0832_blob_1087,-0.195796458,-0.28870435,-0.185190802,0.154236699,0.252602115,0.158834999,-0.281053149,-0.227847684,NA,,-0.053205465
295,1128_2052_blob_926,-0.199746524,-0.380945851,-0.299396205,-0.285149232,-0.262164198,-0.365791701,-0.342209963,-0.318219195,NA,,-0.023990768
634,1202_1412_blob_1488,-0.201455584,-0.05521109,0.098729015,0.446296407,0.142492948,0.420012661,0.048262629,-0.17067023,NA,,0.218932859
1092,1221_2326_blob_741,-0.202728898,-0.211126622,-0.156000672,0.541684668,0.289488656,0.390263966,-0.100858067,-0.186896321,NA,,0.086038254
741,1206_0924_blob_101,-0.203647943,-0.109347839,-0.095563741,-0.110297147,-0.119647629,0.336976103,0.256268653,-0.24133191,NA,,0.497600563
855,1221_0832_blob_1155,-0.204020157,-0.279355969,-0.198083169,0.654346433,0.46852615,0.320745392,-0.211190449,-0.218116584,NA,,0.006926135
523,1202_0046_blob_1563,-0.21890565,-0.323145946,-0.338058826,-0.106661274,0.050725313,-0.030001031,-0.203163396,-0.267650132,NA,,0.064486736
293,1128_2052_blob_811,-0.221315061,-0.282918646,-0.327087136,0.156525278,-0.165488925,0.080659165,-0.143293131,-0.231282592,NA,,0.087989461
