"","Compound.Name","IS_index1","IS_index2","IS_index3","IS_appropriate1","IS_appropriate2","IS_appropriate3","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","cumsum_ISnormnorm","cumsum_ISrawnorm1","cumsum_ISrawnorm2","BlobID","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"52","1128_1901_blob_1159",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28313833339379e-06,1.04153382531265e-05,NA,1159,"amz_lib_1128_1901","C7 acid",502,611,2097.058824,NA,"Palmitelaidic acid, TMS derivative",719,794,NA,"C19H38O2Si",326,"apin_ox_S_blob_751",511,642,NA
"53","1128_1901_blob_1160",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3706434005761e-06,2.73597867307224e-05,NA,1160,"amz_lib_1128_1901","C7 acid",484,569,2291.935484,NA,"Linoelaidic acid, trimethylsilyl ester",744,767,NA,"C21H40O2Si",352,"apin_ox_S_blob_595",465,577,2279
"54","1128_1901_blob_1161",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.768673111323776,0.388281163758208,0.610968521850867,0.363498195451139,0.735510003477658,0.157228374116411,0.480464188033383,0.751541773716373,0.399344572844334,0.123583261075542,0.424350332944981,-0.175103938416383,0.000108564617531962,0.000594724807583566,4.02556907116784e-05,1161,"amz_lib_1128_1901","C7 acid",423,555,2222.580645,NA,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",621,659,NA,"C22H42S2Si",398,"limonox_S_blob_687",429,570,NA
"55","1128_1901_blob_1165",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",-0.0682369647713974,-0.442615778829564,0.316164942773185,0.781732834862258,0.618596227898962,-0.547240763270156,NA,NA,NA,NA,NA,NA,8.00658116704992e-06,3.02396889663075e-05,4.88267311220538e-06,1165,"amz_lib_1128_1901","C7 acid",348,369,1678.787879,NA,"1-Chloromethyl-1-isopropoxy-1-silacyclohexane",624,719,NA,"C9H19ClOSi",206,"myrc_ox_L_blob_812",525,569,1676
"56","1128_1901_blob_1169",25,1,7,"methoxyphenol-d3","4-methoxy-benzaldehyde","d-C6diacid",0.104661333224815,-0.0415586232701171,-0.362769252363854,0.117680642004731,-0.158391117657222,-0.0109225778565679,0.115894816913424,-0.092163741121803,-0.00252344853140758,0.156465046176184,-0.0416949883899388,0.0950260709910318,0.000378186392173943,0.000148030824762006,0.000410524868530788,1169,"amz_lib_1128_1901","ionone",0,512,1928.85906,1449,"Bayer 28,589",750,793,NA,"C14H21NO3",251,"bcp_ox_L_blob_890",501,583,1947
"57","1128_1901_blob_1174",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",0.527361749098563,0.531179270852282,-0.00454357447384903,-0.233592131432216,0.0478540251166147,-0.189678804071947,0.451777319537666,0.523099476074652,-0.117698582651605,-0.105146957126594,-0.0929117296769027,-0.294523577902629,8.95831640570607e-05,0.000148804279772842,8.12621806807471e-05,1174,"amz_lib_1128_1901","C7 acid",502,556,1540.217391,NA,"3,7,11,15,18-Pentaoxa-2,19-disilaeicosane, 2,2,19,19-tetramethyl-",643,702,NA,"C17H40O5Si2",380,"myrc_ox_L_blob_660",617,670,1549
"58","1128_1901_blob_1176",11,26,12,"dC14","pentaerythritol-C13","dC16",0.693281707601284,0.263017236337787,0.384921975089007,0.528431689766168,0.515497884082256,-0.0672706783357575,NA,NA,NA,NA,NA,NA,3.70592007032242e-05,0.000300812547384263,NA,1176,"amz_lib_1128_1901","C7 acid",417,508,1966.442953,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",639,678,NA,"C18H34OSi",294,"bcp_ox_L_blob_678",570,582,1959
"59","1128_1901_blob_1180",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47855217895864e-06,1.20015283371831e-05,NA,1180,"amz_lib_1128_1901","galactosan",430,552,1688.484848,1684,"1,3-Butadiene, 1,1,2-trichloro-3-nitro-4,4-di(1-piperidyl)-",564,577,NA,"C14H20Cl3N3O2",367,"limonox_L_blob_554",507,562,1678
"60","1128_1901_blob_1184",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.277276836688863,0.574591005129891,0.275183168698039,0.0506838794157488,0.302760796930853,-0.118974187658315,0.710724125945799,0.626414091621215,0.305160030131988,0.78830937634045,-0.302925179888993,-0.0667934299709845,1.61366490271961e-05,5.24799452646522e-05,1.10301602321576e-05,1184,"amz_lib_1128_1901","C7 acid",294,341,1431.521739,NA,"(Z,Z)-3-Methyl-3H-cyclonona(def)biphenylene",675,730,NA,"C18H14",230,"limonox_S_blob_633",468,586,NA
"61","1128_1901_blob_1189",11,26,12,"dC14","pentaerythritol-C13","dC16",0.241545374055081,0.279503019853479,-0.498980316418433,0.210583824866386,0.683029615696175,-0.000390211269570583,NA,NA,NA,NA,NA,NA,9.85009873823986e-06,5.00918913533606e-05,4.19584377636909e-06,1189,"amz_lib_1128_1901","C24",303,426,2429.565217,2443,"Hexanedioic acid, bis(2-ethylhexyl) ester",749,827,2398,"C22H42O4",370,"limonox_S_blob_687",374,410,NA
"62","1128_1901_blob_1191",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.750471585974562,0.533544805252473,0.41042748489479,-0.116415494974851,0.428777440459771,0.069375906670207,0.554026640199117,0.562632661800306,-0.0805016320379663,-0.0495090482206572,-0.199751692165089,-0.428774082372615,0.000187588739876963,0.000450042085315357,0.000150712198493788,1191,"amz_lib_1128_1901","MBTCA",428,470,1774.545455,1776,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",615,620,NA,"C13H26BNO6Si",331,"limonox_L_blob_637",708,720,1774
"63","1128_1901_blob_1202",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",0.285186291884664,-0.0310196487437433,0.275109734888164,0.501674431300062,0.669868506004113,0.226656816572277,-0.720975769707816,-0.787217639656216,-0.457110089849604,0.100006058200213,-0.916914859459682,-0.18387489795219,5.08500843109403e-05,0.000334324173121479,1.10199806038674e-05,1202,"amz_lib_1128_1901","C7 acid",391,447,1677.575758,NA,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",686,859,1649,"C13H22O3",226,"bcp_ox_L_blob_668",595,602,1686
"64","1128_1901_blob_1203",11,26,12,"dC14","pentaerythritol-C13","dC16",0.418602573536568,0.59687872533732,-0.111189854797314,-0.0388618497655268,0.0722061952219933,0.0369737976479891,0.186250124933579,0.777441761788732,0.489181292328742,0.350501746897392,0.0192379027285096,0.0248118873614938,3.40594434552217e-05,0.000103007872463519,2.43717041300388e-05,1203,"amz_lib_1128_1901","C7 acid",560,574,1550,NA,"Tripropylene glycol monomethyl ether, TMS derivative",821,847,NA,"C13H30O4Si",278,"apin_ox_S_blob_645",543,547,1545
"65","1128_1901_blob_1206",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03610756725109e-06,8.41016942499239e-06,NA,1206,"amz_lib_1128_1901","C7 acid",389,464,2152.941176,NA,"2-Octyldecanol, TMS derivative",752,775,NA,"C21H46OSi",342,"apin_ox_S_blob_751",405,539,NA
"66","1128_1901_blob_1215",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.822126723835979,0.784471824297729,0.370679432806774,0.503464405880521,0.412250607346592,0.27093903411345,NA,NA,NA,NA,NA,NA,1.17602323350302e-05,9.54587627202502e-05,NA,1215,"amz_lib_1128_1901","C7 acid",491,594,1705.454545,NA,"4-Hexenoic acid, 4-methyl-6-(fluorodimethylsilyl)-6-trimethylsilyl-",621,638,NA,"C12H25FO2Si2",276,"apin_ox_S_blob_704",738,774,1705
"67","1128_1901_blob_1218",11,26,12,"dC14","pentaerythritol-C13","dC16",0.671642809275016,0.341454374228366,0.0545972589159332,0.384340409247872,0.524148982327864,0.0355715155129154,0.693679484831151,0.749517183470815,0.602763623940212,0.854127646895181,0.617395751944539,0.564870726978554,5.80725982989445e-05,0.000378656761296388,1.30282681006826e-05,1218,"amz_lib_1128_1901","C7 acid",404,523,2107.352941,NA,"Beclomethasone",613,625,NA,"C22H29ClO5",408,"limonox_S_blob_905",527,661,2120
"68","1128_1901_blob_1219",11,4,26,"dC14","d-C10 acid, TMS","pentaerythritol-C13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43497066186643e-06,1.16477736169893e-05,NA,1219,"amz_lib_1128_1901","C7 acid",454,554,2757.009346,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",592,696,NA,"C18H34OSi",294,"limonox_S_blob_687",445,567,NA
"69","1128_1901_blob_1220",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13707600698583e-06,9.22973846549191e-06,NA,1220,"amz_lib_1128_1901","C7 acid",455,540,2304.83871,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",634,642,NA,"C28H50O4Si2",506,"limonox_S_blob_687",465,580,NA
"70","1128_1901_blob_1224",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",-0.163835899049023,0.812307026864336,-0.238046503639324,0.513618402806501,0.154625719754679,-0.0652444519443739,NA,NA,NA,NA,NA,NA,9.20804622895687e-06,4.05078507833028e-05,4.81020349616329e-06,1224,"amz_lib_1128_1901","farnesol",470,523,1828.187919,1832,"2,5-Cyclohexadien-1-one, 3,5-dihydroxy-4,4-dimethyl-2-(1-oxopentyl)-",631,670,NA,"C13H18O4",238,"limonox_L_blob_611",538,596,1835
"71","1128_1901_blob_1226",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.199126846619401,-0.352502334860762,-0.97105573178344,-0.0207968379632112,-0.996719273629387,0.997190613918707,NA,NA,NA,NA,NA,NA,1.37005575124711e-06,1.11208540057705e-05,NA,1226,"amz_lib_1128_1901","phthalimide",0,479,2700.934579,1593,"Octocrylene",809,819,NA,"C24H27NO2",361,"limonox_S_blob_687",255,347,NA
"72","1128_1901_blob_1228",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",-0.539410952702717,-0.0155004804390744,-0.106119092297545,0.201453862369784,0.101710787944426,0.262442455325346,NA,NA,NA,NA,NA,NA,6.44806496774611e-06,3.74492597579815e-05,2.09217900751812e-06,1228,"amz_lib_1128_1901","C7 acid",433,525,1673.939394,NA,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",638,642,NA,"C16H29NO5Si",343,"limonox_S_blob_720",609,638,1675
"73","1128_1901_blob_1234",11,26,12,"dC14","pentaerythritol-C13","dC16",0.400333303734925,0.293351920121454,0.252767243636768,0.0182650355783842,0.0823284751364131,-0.219581644201237,NA,NA,NA,NA,NA,NA,3.68328199491617e-06,2.98974996384347e-05,NA,1234,"amz_lib_1128_1901","C10 diacid (sebacic acid)",327,493,1911.409396,1922,"Cobalt, (n5-2,4-cyclopentadien-1-yl)[n4-4,5-diethyl-1,2,2-trimethyl-3-(1-methylethenyl)-1-aza-2-sila-5-boracyclopent-3-ene]",594,637,NA,"C17H29BCoNSi",345,"limonox_S_blob_716",409,576,1911
"74","1128_1901_blob_1236",11,26,12,"dC14","pentaerythritol-C13","dC16",0.194805305658418,0.359235139278047,0.240454418600264,0.290186637703812,0.314746823895234,0.198474328915144,NA,NA,NA,NA,NA,NA,1.66010088706437e-05,0.000134751739723642,NA,1236,"amz_lib_1128_1901","C14 Diacid",485,539,2308.064516,2317,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",654,719,NA,"C18H34OSi",294,"apin_ox_S_blob_751",496,593,NA
"75","1128_1901_blob_1237",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.625508019215231,0.649468066701939,-0.359413726411459,-0.0287608472582205,0.1150517282033,-0.17415372176826,NA,NA,NA,NA,NA,NA,1.24763946860594e-05,0.000101271910793222,NA,1237,"amz_lib_1128_1901","C23",415,588,2356.451613,2341,"2(3H)-Furanone, dihydro-5-tetradecyl-",779,794,NA,"C18H34O2",282,"apin_ox_S_blob_751",357,449,NA
"76","1128_1901_blob_1240",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42905644814706e-06,1.15997674630264e-05,NA,1240,"amz_lib_1128_1901","C7 acid",425,501,2504.347826,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",609,626,NA,"C17H37BO6Si2",404,"limonox_S_blob_687",466,564,NA
"77","1128_1901_blob_1248",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.390186396246676,0.305036629019347,0.639287622216962,0.539209886705067,0.828245056390887,0.24125492729836,NA,NA,NA,NA,NA,NA,0.000131528842663245,0.000999737726053845,9.5393867311303e-06,1248,"amz_lib_1128_1901","C7 acid",492,590,1730.909091,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",591,593,NA,"C28H50O4Si2",506,"myrc_ox_L_blob_606",582,621,1723
"78","1128_1901_blob_1252",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33233717878477e-06,1.08146892841685e-05,NA,1252,"amz_lib_1128_1901","C7 acid",569,646,2554.782609,NA,"11-Eicosenoic acid, (E)-,TMS derivative",664,714,NA,"C23H46O2Si",382,"limonox_S_blob_687",519,616,NA
"79","1128_1901_blob_1253",25,7,1,"methoxyphenol-d3","d-C6diacid","4-methoxy-benzaldehyde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.271994348178e-06,1.84419629821809e-05,NA,1253,"amz_lib_1128_1901","pinic acid 2",469,503,1701.818182,1697,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",594,597,NA,"C16H29NO5Si",343,"limonox_S_blob_923",584,633,1699
"80","1128_1901_blob_1265",11,26,12,"dC14","pentaerythritol-C13","dC16",0.299663071229301,0.562666960517238,0.426960335539508,-0.168285134826055,0.242082656226326,-0.0726076298165862,0.220993212501194,0.355659128153287,0.195371745103936,0.0337538234913022,0.0291807033030029,0.108346038213173,0.000164277696855973,0.000217320975684453,0.000156824743023167,1265,"amz_lib_1128_1901","C7 acid",541,612,1630.30303,NA,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",791,825,NA,"C10H18O4Si",230,"myrc_ox_L_blob_729",622,648,1634
"81","1128_1901_blob_1267",11,26,4,"dC14","pentaerythritol-C13","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58821826577522e-06,1.28916968867193e-05,NA,1267,"amz_lib_1128_1901","C7 acid",473,610,2842.424242,NA,"13-Retinoic acid, (Z)-, TMS derivative",624,632,NA,"C23H36O2Si",372,"limonox_S_blob_701",464,532,NA
"82","1128_1901_blob_1269",11,26,12,"dC14","pentaerythritol-C13","dC16",0.696475073482984,0.306281653542995,0.00212944749826006,0.260154765710849,0.320213511616582,-0.104397609538194,NA,NA,NA,NA,NA,NA,0.00010340563573538,0.000801156886086161,5.36667640818013e-06,1269,"amz_lib_1128_1901","C7 acid",465,558,1910.067114,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",700,725,NA,"C13H26BNO6Si",331,"limonox_S_blob_1039",570,657,1903
"83","1128_1901_blob_1274",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.46748351219446,0.44866940314918,0.528150410974441,0.401309083713691,0.646134770045173,-0.0499667535042033,NA,NA,NA,NA,NA,NA,3.35177201047594e-05,0.00027206606121832,NA,1274,"amz_lib_1128_1901","C7 acid",496,551,1672.727273,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",673,679,NA,"C13H26BNO6Si",331,"limonox_S_blob_720",634,659,1675
"84","1128_1901_blob_1276",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05940188009233e-06,8.59925125763782e-06,NA,1276,"amz_lib_1128_1901","2-Ketoglutaric acid, tri-TMS",366,387,1629.090909,1629,"1-Phenyl-3-buten-1-ol, TMS derivative",680,794,NA,"C13H20OSi",220,"apin_ox_S_blob_608",417,432,1630
"85","1128_1901_blob_1279",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.986936740969111,0.371846844143989,0.156416105807205,0.299452843483875,0.520558316539135,0.511607267137453,-0.35481327929832,0.528524865561863,-0.794836182630773,-0.342827644963789,-0.34757397119131,-0.639021583229708,8.25980622944886e-05,0.000185768562247399,6.81018812506491e-05,1279,"amz_lib_1128_1901","C7 acid",416,551,2214.516129,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,705,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",440,583,NA
"86","1128_1901_blob_1280",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61501981069738e-07,6.99288167539002e-06,NA,1280,"amz_lib_1128_1901","C7 acid",429,513,2393.548387,NA,"3-Dimethyl(trimethylsilylmethyl)silyloxypentadecane",671,745,NA,"C21H48OSi2",372,"apin_ox_S_blob_592",485,628,NA
"87","1128_1901_blob_1284",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28682957233578e-06,1.85623817037193e-05,NA,1284,"amz_lib_1128_1901","C7 acid",395,495,2222.580645,NA,"N,N'-o-Phenylenebis(5,5,5-trifluoro-4-oxopentan-2-iminato)nickel(II)",583,588,NA,"C16H12F6N2NiO2",436,"limonox_S_blob_687",407,602,NA
"88","1128_1901_blob_1285",12,26,11,"dC16","pentaerythritol-C13","dC14",NA,NA,NA,NA,NA,NA,-0.1514171981522,-0.0186571047719319,0.353747300903163,0.468542406344217,0.50549552985894,0.805964519813354,0.000199474659453184,NA,0.000227502252402829,1285,"amz_lib_1128_1901","C32",783,821,3259.770115,3259,"Eicosane, 7-hexyl-",749,791,NA,"C26H54",366,"limonox_S_blob_701",314,333,NA
"89","1128_1901_blob_1292",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.90594945774597e-07,8.04073977338933e-06,NA,1292,"amz_lib_1128_1901","C7 acid",420,475,2764.485981,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",651,703,NA,"C18H34OSi",294,"limonox_S_blob_633",460,570,NA
"90","1128_1901_blob_1294",11,26,12,"dC14","pentaerythritol-C13","dC16",0.355561709139846,0.659032231674627,-0.0568573444813913,0.312553052927516,0.165556180626395,0.058564736261323,NA,NA,NA,NA,NA,NA,1.2962348250932e-05,0.000105216435418306,NA,1294,"amz_lib_1128_1901","C7 acid",488,559,2544.347826,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",667,730,NA,"C18H34OSi",294,"limonox_S_blob_687",467,559,NA
"91","1128_1901_blob_1295",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4548647016238e-07,6.86288247027269e-06,NA,1295,"amz_lib_1128_1901","mannosan",480,584,1696.969697,1706,"1,4-Heptadiene, 6-methyl-5,6-bis(trimethylsilyloxy)-",613,646,NA,"C14H30O2Si2",286,"limonox_S_blob_923",560,600,1699
"92","1128_1901_blob_1298",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.114274539842544,0.0834038678416485,-0.195987892979247,-0.457489700549616,-0.239780372253734,-0.365155745195667,NA,NA,NA,NA,NA,NA,1.18303231410935e-05,9.60276954959182e-05,NA,1298,"amz_lib_1128_1901","C7 acid",536,615,2157.352941,NA,"10-Heptadecenoic acid, (Z)-, TMS derivative",694,701,2126,"C20H40O2Si",340,"bcp_ox_L_blob_18",514,597,NA
"93","1128_1901_blob_1301",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.0291840466096837,0.753211578235386,0.0153439425632021,0.489853472104806,0.300510215949566,0.373544327900799,NA,NA,NA,NA,NA,NA,3.36473655278434e-06,2.73118403665934e-05,NA,1301,"amz_lib_1128_1901","C7 acid",535,614,2341.935484,NA,"Linoelaidic acid, trimethylsilyl ester",714,735,NA,"C21H40O2Si",352,"apin_ox_S_blob_751",509,600,NA
"94","1128_1901_blob_1305",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8730899655501e-06,1.52040236520267e-05,NA,1305,"amz_lib_1128_1901","farnesol",556,594,1834.899329,1832,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",625,649,NA,"C13H27Cl3O4Si2",408,"limonox_L_blob_611",579,612,1835
"95","1128_1901_blob_1306",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.468091205481767,0.16640518437071,-0.689088325683172,0.0175204927941862,-0.0548478566277239,-0.237808508992047,NA,NA,NA,NA,NA,NA,1.20071255924196e-05,9.74628153786455e-05,NA,1306,"amz_lib_1128_1901","octadecanal",242,554,2086.764706,2056,"i-Propyl 6,9,12-hexadecatrienoate",692,723,NA,"C19H32O2",292,"bcp_ox_L_blob_989",599,657,2087
"96","1128_1901_blob_1309",11,26,12,"dC14","pentaerythritol-C13","dC16",0.262330597857593,-0.0789306200566859,-0.385639676437041,-0.309635610489521,-0.0818983110796866,-0.145237826512335,NA,NA,NA,NA,NA,NA,9.23929411466634e-06,7.49961020725256e-05,NA,1309,"amz_lib_1128_1901","mannosan",476,491,1706.666667,1706,"1-Hexadecanol, 2-methyl-",607,618,NA,"C17H36O",256,"apin_ox_S_blob_677",537,584,1709
"97","1128_1901_blob_1312",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3741843044866e-06,1.115436580833e-05,NA,1312,"amz_lib_1128_1901","C7 acid",427,496,2497.391304,NA,"2-Mono-isobutyrin, 2TMS derivative",682,812,NA,"C13H30O4Si2",306,"limonox_S_blob_633",478,591,NA
"98","1128_1901_blob_1316",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",0.697187476460166,0.127413545470663,0.0409353660201872,0.294082078692658,0.4490819866058,-0.123153052724603,NA,NA,NA,NA,NA,NA,2.84323275684789e-05,0.000230787516234636,NA,1316,"amz_lib_1128_1901","C7 acid",379,514,1979.865772,NA,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",621,638,NA,"C23H48O2Si2",412,"limonox_S_blob_757",575,648,1967
"99","1128_1901_blob_1322",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.381645026095397,0.295155455172244,0.475447127529717,-0.00715680225240594,0.126501638901245,-0.399193742353066,0.343541118477203,0.367412674370544,-0.371819429066304,-0.381059423460048,0.326485301473956,-0.523498209048099,7.32646915563246e-05,0.000212589149762873,5.36886250361585e-05,1322,"amz_lib_1128_1901","2-Ketoglutaric acid, tri-TMS",511,533,1629.090909,1629,"2-Ethylacetoacetate, O,O'-bis(trimethylsilyl)-",634,754,NA,"C12H26O3Si2",274,"apin_ox_S_blob_608",594,631,1630
"100","1128_1901_blob_1331",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.366033585544449,0.143313677384182,0.0895708761619449,-0.118710628677616,-0.0213827923280018,-0.301622240746413,NA,NA,NA,NA,NA,NA,1.05663872620853e-05,8.57682251274235e-05,NA,1331,"amz_lib_1128_1901","C7 acid",344,376,1492.391304,NA,"Hydroquinone bis(2-hydroxyethyl)ether",590,656,NA,"C10H14O4",198,"limonox_L_blob_624",470,481,1491
