BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
664,20200803_1535_blob_664_,caice_ssa_final_0803_1535,999,999,,,,1869.444444,,"6H-Benzo[b]naphtho[2,3-h]carbazole",609,707,,C24H15N,317,,,,
716,20200803_1535_blob_716_,caice_ssa_final_0803_1535,999,999,,,,1800,,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",609,614,,C24H34N2O3,398,,,,
786,20200803_0949_blob_786_,caice_ssa_final_0805_0949,999,999,,,,1901.408451,,trans-2-Hexadecenoic acid,609,658,,C16H30O2,254,,,,
1098,20200803_0949_blob_1098_,caice_ssa_final_0805_0949,999,999,,,,2496.363636,,"Octadecanal, 2-bromo-",609,610,,C18H35BrO,346,,,,
966,20200803_0949_blob_966_,caice_ssa_final_0805_0949,999,999,,,,2087.692308,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",608,668,,C18H34OSi,294,,,,
1023,20200803_1535_blob_1023_,caice_ssa_final_0803_1535,999,999,,,,2316.666667,,"Naphtho[3,4:2,3]bornene",607,645,,C18H20,236,,,,
1462,20200803_0949_blob_1462_,caice_ssa_final_0805_0949,999,999,,,,1922.535211,,"Aniline, 2TMS derivative",607,711,,C12H23NSi2,237,,,,
770,20200803_1535_blob_770_,caice_ssa_final_0803_1535,999,999,,,,2393.333333,,"1H-Pyrano[3,4-c]pyridine-5-carbonitrile, 3,4,6,7-tetrahydro-3,3-dimethyl-8-(1-piperazinyl)-6-thioxo-",606,632,,C15H20N4OS,304,,,,
1433,20200803_0949_blob_1433_,caice_ssa_final_0805_0949,999,999,,,,1926.760563,,"??-Carboline, 1-methyl-7-(methylamino)formyloxy-",606,652,,C14H13N3O2,255,,,,
1057,20200803_1535_blob_1057_,caice_ssa_final_0803_1535,999,999,,,,1820.833333,,"3-[3-Bromophenyl]-7-chloro-3,4-dihydro-10-hydroxy-1,9(2H,10H)-acridinedione",605,695,,C19H13BrClNO3,417,,,,
1193,20200803_1535_blob_1193_,caice_ssa_final_0803_1535,999,999,,,,1639.240506,,"10-t-Butyl-10-hydroxytricyclo[4.2.1.1(2,5)]decan-9-one",605,609,,C14H22O2,222,,,,
814,20200803_0949_blob_814_,caice_ssa_final_0805_0949,999,999,,,,1969.014085,,"Anthacene, 1,2,3,4,6,7,8,9-octahydro-2,2,5-trimethyl-",605,639,,C17H24,228,,,,
1134,20200803_0949_blob_1134_,caice_ssa_final_0805_0949,999,999,,,,2386.554622,,"[2-(5-Hydroxypent-2-ynyl)-3-oxocyclopentyl]thioacetic acid, S-t-butyl ester",605,671,,C16H24O3S,296,,,,
1081,20200803_1535_blob_1081_,caice_ssa_final_0803_1535,999,999,,,,2019.847328,,"9-Desoxo-9-x-acetoxy-3,8,12-tri-O-acetylingol",604,629,,C28H40O10,536,,,,
1162,20200803_1535_blob_1162_,caice_ssa_final_0803_1535,999,999,,,,1775.949367,,"Tridecanoic acid, TMS derivative",603,777,1750,C16H34O2Si,286,,,,
1112,20200803_1535_blob_1112_,caice_ssa_final_0803_1535,999,999,,,,2047.328244,,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",602,705,,C13H12N2S,228,,,,
1458,20200803_0949_blob_1458_,caice_ssa_final_0805_0949,999,999,,,,1783.544304,,"1,2-Longidione",602,684,,C15H22O2,234,,,,
966,20200803_1535_blob_966_,caice_ssa_final_0803_1535,999,999,,,,1936.111111,,"3-Hydroxy-4-decenoic acid, 9-(tetrahydropyran-2-yl)oxy-, 2-(trimethylsilyl)ethyl ester",600,619,,C20H38O5Si,386,,,,
794,20200803_0949_blob_794_,caice_ssa_final_0805_0949,999,999,,,,2167.692308,,"Methyl 1,2-diphenyl-3-hydroxy-cyclopropene-3-carboxylate",600,803,,C17H14O3,266,,,,
856,20200803_0949_blob_856_,caice_ssa_final_0805_0949,999,999,,,,2231.932773,,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, trans-",600,610,,C28H44O4,444,,,,
804,20200803_1535_blob_804_,caice_ssa_final_0803_1535,999,999,,,,2200,,"2,7-Diphenyl-1,6-dioxopyridazino[4,5:2',3']pyrrolo[4',5'-d]pyridazine",599,611,,C20H13N5O2,355,,,,
1238,20200803_0949_blob_1238_,caice_ssa_final_0805_0949,999,999,,,,2305.882353,,"1-Oxaspiro[4.5]decan-3-carboxylic acid, 2-oxo-4-cyano-, ethyl ester",599,632,,C13H17NO4,251,,,,
1271,20200803_0949_blob_1271_,caice_ssa_final_0805_0949,999,999,,,,2206.722689,,Azafrin,599,599,,C27H38O4,426,,,,
1481,20200803_0949_blob_1481_,caice_ssa_final_0805_0949,999,999,,,,1702.531646,,Citronellol epoxide (R or S),599,665,,C10H20O2,172,,,,
1115,20200803_0949_blob_1115_,caice_ssa_final_0805_0949,999,999,,,,2292.436975,,"Phthalazine-1,4(2H,3H)-dione, 2-(2-bromophenyl)-",598,713,,C14H9BrN2O2,316,,,,
704,20200803_0949_blob_704_,caice_ssa_final_0805_0949,999,999,,,,2093.846154,,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",597,605,,C20H36O3Si,352,,,,
1322,20200803_0949_blob_1322_,caice_ssa_final_0805_0949,999,999,,,,2529.090909,,Dicyclooctanopyridazine,596,635,,C16H24N2,244,,,,
9,20200803_1535_blob_9_,caice_ssa_final_0803_1535,999,999,,,,1900,,"1H-isoindole-1,3(2H)-dione, 2-(5-acetyl-8-methoxy-1-naphthalenyl)-",595,687,,C21H15NO4,345,,,,
752,20200803_1535_blob_752_,caice_ssa_final_0803_1535,999,999,,,,1840.277778,,2-(Methylthio)phenyl isothiocyanate,595,798,,C8H7NS2,181,,,,
1214,20200803_0949_blob_1214_,caice_ssa_final_0805_0949,999,999,,,,1940.84507,,"‰ñ-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",595,642,,C17H34B2O6Si,384,,,,
1077,20200803_1535_blob_1077_,caice_ssa_final_0803_1535,999,999,,,,1887.5,,Dasycarpidol,594,600,,C17H22N2O,270,,,,
1048,20200803_0949_blob_1048_,caice_ssa_final_0805_0949,999,999,,,,1721.518987,,"3,3a-Epoxydicyclopenta[a,d]cyclooctan-4??-ol, 9,10a-dimethyl-6-methylene-3??-isopropyl-",594,608,,C20H32O2,304,,,,
1177,20200803_0949_blob_1177_,caice_ssa_final_0805_0949,999,999,,,,2166.153846,,"1-Octanol, 3-(2-methoxyethyl)-, TMS derivative",594,676,,C14H32O2Si,260,,,,
998,20200803_0949_blob_998_,caice_ssa_final_0805_0949,999,999,,,,2138.461538,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",591,633,,C18H34OSi,294,,,,
1195,20200803_0949_blob_1195_,caice_ssa_final_0805_0949,999,999,,,,2013.846154,,"4a,10a-Methanophenanthren-9??-ol, 11-syn-bromo-1,2,3,4,4a,9,10,10a-octahydro-",591,621,,C15H17BrO,292,,,,
988,20200803_0949_blob_988_oil,caice_ssa_final_0805_0949,999,999,,,,2784.466019,,"Glycine, N-[(3‰ñ,5??)-24-oxo-3-[(trimethylsilyl)oxy]cholan-24-yl]-, methyl ester",590,622,,C30H53NO4Si,519,,,,
1140,20200803_1535_blob_1140_,caice_ssa_final_0803_1535,999,999,,,,1698.734177,,"[(4-Hexylbenzene-1,3-diyl)bis(oxy)]bis(trimethylsilane)",585,719,,C18H34O2Si2,338,,,,
1733,20200803_0949_blob_1733_,caice_ssa_final_0805_0949,999,999,,,,2084.615385,,"2-Methyl-E,E-3,13-octadecadien-1-ol",584,627,,C19H36O,280,,,,
1196,20200803_1535_blob_1196_,caice_ssa_final_0803_1535,999,999,,,,1543.502825,,"Butanamide, 3-(2-methylpropinonylhydrazono)-N-ethyl-",583,607,,C10H19N3O2,213,,,,
1571,20200803_0949_blob_1571_,caice_ssa_final_0805_0949,999,999,,,,2300.840336,,"8-Acetyl-5,5-dimethyl-nona-2,3,8-trienoic acid, methyl ester",583,623,,C14H20O3,236,,,,
1434,20200803_1535_blob_1434_,caice_ssa_final_0803_1535,999,999,,,,2915.463918,,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",580,586,,C27H42O4,430,,,,
816,20200803_0949_blob_816_,caice_ssa_final_0805_0949,999,999,,,,2278.991597,,"1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a,6-trihydroxy-1,4-bis(hydroxymethyl)-1,7,9-trimethyl-, [1S-(1‰ñ,1a‰ñ,2‰ñ,5??,5a??,6??,8a‰ñ,9‰ñ,10a‰ñ)]-",580,595,,C20H28O6,364,,,,
1243,20200803_0949_blob_1243_,caice_ssa_final_0805_0949,999,999,,,,1750.632911,,"‰ñ-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",577,600,,C11H22B2O6Si,300,,,,
1385,20200803_0949_blob_1385_,caice_ssa_final_0805_0949,999,999,,,,1881.690141,,"dl-2,6-Diaminoheptanedioic acid",576,631,,C7H14N2O4,190,,,,
863,20200803_0949_blob_863_,caice_ssa_final_0805_0949,999,999,,,,1894.366197,,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",575,652,,C13H12N2S,228,,,,
1161,20200803_0949_blob_1161_,caice_ssa_final_0805_0949,999,999,,,,2346.218487,,"1-Naphthalenepentanoic acid, 1,4,4a,5,6,7,8,8a-octahydro-??,2,5,5,8a-pentamethyl-, methyl ester, [1S-[1‰ñ(R*),4a??,8a‰ñ]]-",575,608,,C21H36O2,320,,,,
829,20200803_0949_blob_829_,caice_ssa_final_0805_0949,999,999,,,,1857.746479,,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",574,669,,C16H50O7Si8,578,,,,
1355,20200803_0949_blob_1355_,caice_ssa_final_0805_0949,999,999,,,,1679.746835,,"Ethanol, 2-(methylamino)-, N-trifluoroacetyl, O-(tert-butyldimethylsilyl)",573,629,,C11H22F3NO2Si,285,,,,
1526,20200803_0949_blob_1526_,caice_ssa_final_0805_0949,999,999,,,,2242.016807,,"4-Nitro-1,3-phenylenediamine, N1,N3-bis(tert-butyldimethylsilyl)-",573,628,,C18H35N3O2Si2,381,,,,
1956,20200803_0949_blob_1956_,caice_ssa_final_0805_0949,999,999,,,,2187.692308,,2-Bromo-3-methylnaphthoquinone,573,653,,C11H7BrO2,250,,,,
1220,20200803_0949_blob_1220_,caice_ssa_final_0805_0949,999,999,,,,2619.417476,,"1-Oxaspiro[2.5]octane, 5,5-dimethyl-4-(3-methyl-1,3-butadienyl)-",572,654,,C14H22O,206,,,,
1025,20200803_0949_blob_1025_,caice_ssa_final_0805_0949,999,999,,,,1669.620253,,"10-Undecen-1-ol, TMS derivative",571,677,,C14H30OSi,242,,,,
2201,20200803_0949_blob_2201_,caice_ssa_final_0805_0949,999,999,,,,1389.083926,,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",569,740,,C9H20O3Si,204,,,,
1071,20200803_0949_blob_1071_,caice_ssa_final_0805_0949,999,999,,,,2130.769231,,"(E)-1,2-Cyclopentanedicarboxylic acid, 3,3-dimethyl -4-trimethylsilylmethylene-, diethyl ester",568,604,,C17H30O4Si,326,,,,
1408,20200803_1535_blob_1408_,caice_ssa_final_0803_1535,999,999,,,,1748.101266,,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",567,569,,C27H42O4,430,,,,
1360,20200803_0949_blob_1360_,caice_ssa_final_0805_0949,999,999,,,,1746.835443,,"10,12-Docosadiynedioic acid, 2TMS derivative",567,583,,C28H50O4Si2,506,,,,
1301,20200803_1535_blob_1301_,caice_ssa_final_0803_1535,999,999,,,,1818.055556,,"Benz[e]azulene-3,8-dione, 5-[(acetyloxy)methyl]-3a,4,6a,7,9,10,10a,10b-octahydro-10a-hydroxy-3a-methoxy-2,10-dimethyl-, [3aR-(3a‰ñ,6a‰ñ,10??,10a??,10b??)]-",565,572,,C20H26O6,362,,,,
1295,20200803_0949_blob_1295_,caice_ssa_final_0805_0949,999,999,,,,2474.545455,,"Cyclobuta[a]dibenzo[c,f]cycloheptadien-1-ol-7-one",561,569,,C17H14O2,250,,,,
1763,20200803_0949_blob_1763_,caice_ssa_final_0805_0949,999,999,,,,2107.692308,,"4,6,2',6'-Tetramethyl-biphenyl-2,4'-diamine",559,596,,C16H20N2,240,,,,
1677,20200803_0949_blob_1677_,caice_ssa_final_0805_0949,999,999,,,,2218.487395,,"4,6-Bis(t-butyl)-2-(dimethylbenzyl)phenol",555,576,,C23H32O,324,,,,
1375,20200803_0949_blob_1375_,caice_ssa_final_0805_0949,999,999,,,,1569.318182,,"t-Butyl-[2-(2,2-dimethyl-6-methylene-cyclohexylmethyl)-cyclopropoxy]-dimethyl-silane",552,604,,C19H36OSi,308,,,,
1650,20200803_0949_blob_1650_,caice_ssa_final_0805_0949,999,999,,,,1784.810127,,"Androst-5-ene-17-carbonitrile, 4-acetoxy-17-hydroxy-",550,557,,C22H31NO3,357,,,,
1520,20200803_0949_blob_1520_,caice_ssa_final_0805_0949,999,999,,,,2307.563025,,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",548,587,,C19H24O2,284,,,,
2202,20200803_0949_blob_2202_,caice_ssa_final_0805_0949,999,999,,,,2129.230769,,"Cyclopenta[b]pyrrolo[3,4-d]pyridine-1,3(2H,6H)-dione, 7,8-dihydro-4-amino-",538,649,,C10H9N3O2,203,,,,
754,20200803_1535_blob_754_,caice_ssa_final_0803_1535,999,999,,,,1895.833333,,"4-[7-Acetoxy-2,2-dimethyl-3a-(2-oxo-ethyl)-tetrahydro-[1,3]dioxolo[4,5-c]pyran-6-yl]-3-methyl-but-2-enoic acid, methyl ester",537,561,,C18H26O8,370,,,,
1558,20200803_0949_blob_1558_,caice_ssa_final_0805_0949,999,999,,,,2554.545455,,9-Methylcorticosterone,526,553,,C22H32O4,360,,,,
1465,20200803_0949_blob_1465_,caice_ssa_final_0805_0949,999,999,,,,1621.518987,,1-Phenyl-1-(trimethylsilyloxy)ethylene,525,653,,C11H16OSi,192,,,,
2052,20200803_0949_blob_2052_,caice_ssa_final_0805_0949,999,999,,,,1669.620253,,"2,4-Hexanedione, 1,1,1-trifluoro-5,5-dimethyl-",510,612,,C8H11F3O2,196,,,,
1860,20200803_0949_blob_1860_,caice_ssa_final_0805_0949,999,999,,,,1307.819815,,"2-Aminoethanol, N-(trifluoroacetyl)-, tert-butyldimethylsilyl ether",399,416,,C10H20F3NO2Si,271,,,,

